Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bartram, Clint",9,8,5,14,,,,3.0,3.0,,,2.0,,2.0,,1.0,13,,,5.0,3.0,,100.0
32,"Bruce, Cameron",7,4,7,14,,1.0,,2.0,4.0,,2.0,1.0,,,,5.0,8,,,3.0,,,84.0
41,"Carroll, Nathan",11,9,5,16,,,,1.0,3.0,2.0,,4.0,1.0,1.0,,7.0,9,2.0,,1.0,2.0,,100.0
36,"Davey, Aaron",13,6,2,15,1.0,1.0,,3.0,3.0,3.0,,6.0,2.0,1.0,,6.0,9,,,2.0,5.0,,90.0
14,"Dunn, Lynden",8,3,4,12,1.0,1.0,,,,1.0,,2.0,1.0,,,5.0,5,,,2.0,3.0,,59.0
30,"Godfrey, Simon",16,10,8,24,,1.0,,2.0,2.0,7.0,2.0,5.0,2.0,1.0,2.0,6.0,19,1.0,,4.0,,,81.0
18,"Green, Brad",15,9,4,19,,3.0,,3.0,2.0,3.0,1.0,,,,,4.0,15,1.0,3.0,,,,100.0
4,"Holland, Ben",6,4,6,12,,,,2.0,3.0,1.0,,,,,,5.0,6,1.0,,6.0,,,89.0
40,"Jamar, Mark",1,1,2,3,,,7.0,1.0,,1.0,,,,,,1.0,2,1.0,,2.0,,,39.0
17,"Johnson, Chris",6,2,2,8,,,,2.0,,1.0,,2.0,,1.0,,3.0,4,,,1.0,,,56.0
16,"Johnstone, Travis",11,4,2,13,,,,4.0,1.0,3.0,1.0,5.0,1.0,1.0,,4.0,10,,,1.0,1.0,,71.0
23,"McDonald, James",12,9,13,25,,,,6.0,1.0,2.0,4.0,2.0,2.0,1.0,,8.0,15,,1.0,3.0,,1.0,73.0
9,"Neitz, David",5,3,2,7,,1.0,,,,1.0,,3.0,1.0,1.0,,3.0,4,,1.0,,,,97.0
33,"Pickett, Byron",11,10,4,15,,1.0,,2.0,2.0,2.0,,2.0,,2.0,,,15,,1.0,,11.0,1.0,84.0
27,"Rivers, Jared",9,6,7,16,1.0,2.0,,1.0,2.0,3.0,1.0,,,,,4.0,12,,1.0,5.0,1.0,,100.0
24,"Robertson, Russell",18,15,4,22,4.0,4.0,,2.0,2.0,4.0,,3.0,1.0,1.0,3.0,9.0,12,6.0,8.0,,3.0,,100.0
12,"Sylvia, Colin",7,4,4,11,1.0,,,3.0,,3.0,2.0,4.0,1.0,2.0,,4.0,8,,1.0,,,,68.0
10,"Ward, Daniel",9,8,5,14,1.0,,,1.0,,2.0,,2.0,,,,2.0,14,,1.0,1.0,6.0,1.0,50.0
31,"Wheatley, Paul",16,9,1,17,,1.0,,,3.0,2.0,,3.0,,,,3.0,13,1.0,,4.0,,,100.0
45,"Whelan, Matthew",16,11,7,23,,,,2.0,5.0,1.0,,1.0,1.0,1.0,,5.0,17,,1.0,4.0,1.0,,100.0
34,"White, Jeff",8,6,6,14,,,14.0,2.0,1.0,,4.0,1.0,2.0,,,5.0,9,1.0,,,,,64.0
13,"Yze, Adem",16,4,4,20,,,,1.0,3.0,3.0,3.0,1.0,2.0,1.0,,8.0,12,1.0,,,,,96.0
Totals,Totals,230,145,104,334,9.0,16.0,21.0,43.0,40.0,45.0,20.0,49.0,17.0,16.0,5.0,98.0,231,15.0,18.0,44.0,36.0,3.0,
Opposition,Opposition,202,124,97,299,7.0,10.0,9.0,25.0,37.0,49.0,18.0,64.0,16.0,17.0,1.0,102.0,193,9.0,14.0,35.0,26.0,3.0,
