Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",25y 92d,48 (16-2-30 35.42%),8 (0.17),←,
11,"Batchelor, Jake",24y 105d,81 (44-2-35 55.56%),4 (0.05),←,
9,"Cotchin, Trent",26y 51d,161 (79-2-80 49.69%),94 (0.58),←,
3,"Deledio, Brett",29y 40d,237 (107-5-125 46.20%),177 (0.75),←,
10,"Edwards, Shane",27y 216d,177 (76-5-96 44.35%),120 (0.68),←,
5,"Ellis, Brandon",22y 299d,98 (54-1-43 55.61%),36 (0.37),←,
32,"Ellis, Corey",19y 232d,15 (7-0-8 46.67%),4 (0.27),←,
24,"Griffiths, Ben",24y 254d,54 (31-0-23 57.41%),36 (0.67),←,
6,"Grigg, Shaun",28y 39d,156 (76-2-78 49.36%),74 (0.47),113 (58-2-53 52.21%),64 (0.57)
2,"Grimes, Dylan",24y 317d,68 (39-0-29 57.35%),2 (0.03),←,
16,"Hampson, Shaun",28y 68d,87 (43-1-43 50.00%),34 (0.39),24 (9-0-15 37.50%),2 (0.08)
28,"Hunt, Taylor",25y 205d,91 (67-0-24 73.63%),20 (0.22),28 (18-0-10 64.29%),1 (0.04)
23,"Lambert, Kane",24y 184d,21 (12-0-9 57.14%),13 (0.62),←,
27,"Lloyd, Sam",26y 86d,30 (15-0-15 50.00%),41 (1.37),←,
4,"Martin, Dustin",24y 337d,141 (68-2-71 48.94%),145 (1.03),←,
26,"Miles, Anthony",24y 90d,55 (29-0-26 52.73%),20 (0.36),45 (28-0-17 62.22%),19 (0.42)
38,"Morris, Steven",27y 149d,85 (47-1-37 55.88%),12 (0.14),←,
18,"Rance, Alex",26y 232d,138 (64-2-72 47.10%),8 (0.06),←,
8,"Riewoldt, Jack",27y 210d,190 (85-4-101 45.79%),459 (2.42),←,
17,"Rioli, Daniel",19y 42d,8 (3-0-5 37.50%),6 (0.75),←,
29,"Vickery, Ty",25y 363d,112 (53-2-57 48.21%),149 (1.33),←,
1,"Vlastuin, Nick",22y 39d,69 (40-0-29 57.97%),16 (0.23),←,
Totals,Totals,25y 83d,2122 (1055-31-1036 49.72%),1478 (0.70),,
C,"Hardwick, Damien",43y 284d,145 (70-2-73 48.97%),,←,
