Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14 ↑,"Billings, Jack",12,7,6,18,1,,,,1.0,5.0,1.0,,,,,2.0,15.0,,3.0,,,,41.0
17,"Bowey, Jake",11,7,4,15,,,,3.0,4.0,,,1.0,1.0,1.0,,3.0,10.0,,,,,,75.0
37,"Chandler, Kade",7,4,3,10,2,1.0,,4.0,1.0,2.0,,,,,,2.0,8.0,,1.0,,,1.0,81.0
31,"Fritsch, Bayley",7,2,3,10,,1.0,,1.0,,4.0,,2.0,,1.0,,3.0,7.0,1.0,1.0,,,2.0,86.0
15,"Langdon, Ed",10,3,7,17,1,,,2.0,1.0,1.0,,1.0,1.0,,,5.0,11.0,,,1.0,,,98.0
8,"Lever, Jake",12,7,3,15,,,,1.0,4.0,1.0,,6.0,,3.0,,3.0,13.0,,,10.0,,,96.0
1,"May, Steven",23,9,3,26,,,,1.0,10.0,,,6.0,1.0,1.0,,6.0,16.0,1.0,,5.0,,,95.0
25,"McDonald, Tom",11,8,7,18,,,,,3.0,1.0,,1.0,,,,5.0,13.0,,,7.0,,,96.0
4,"McVee, Judd",14,5,7,21,,,,,5.0,,1.0,1.0,,,,6.0,13.0,,,,1.0,,78.0
18,"Melksham, Jake",6,4,4,10,1,,,,,2.0,,,,,,5.0,4.0,1.0,1.0,,,2.0,84.0
45,"Moniz-Wakefield, Andy",6,2,5,11,,,,1.0,2.0,,,1.0,,,,4.0,6.0,,,2.0,,,75.0
30,"Neal-Bullen, Alex",9,5,7,16,,,,4.0,,2.0,3.0,6.0,1.0,2.0,,5.0,11.0,,,1.0,,,77.0
13,"Oliver, Clayton",9,2,9,18,,,,5.0,,4.0,3.0,4.0,1.0,3.0,,11.0,6.0,,,1.0,,,81.0
35,"Petty, Harry",6,6,9,15,1,,6.0,5.0,1.0,1.0,2.0,,1.0,,,8.0,8.0,3.0,1.0,3.0,,,84.0
36,"Pickett, Kysaiah",4,1,2,6,,,,5.0,1.0,4.0,,3.0,1.0,3.0,,4.0,3.0,,,1.0,1.0,1.0,87.0
24,"Rivers, Trent",9,4,10,19,,,,4.0,3.0,5.0,,3.0,1.0,1.0,,9.0,10.0,,,1.0,1.0,2.0,76.0
3,"Salem, Christian",8,3,2,10,,,,4.0,,4.0,2.0,2.0,1.0,,,3.0,7.0,,,1.0,,,54.0
32,"Sparrow, Tom",8,4,7,15,,1.0,,3.0,2.0,2.0,1.0,1.0,,,,5.0,10.0,,,,,,78.0
39 ↓,"Tholstrup, Koltyn",4,2,2,6,,,,,2.0,,,3.0,,2.0,,1.0,7.0,,,,,,43.0
42,"Turner, Daniel",6,5,1,7,1,,,2.0,,1.0,,2.0,,,,1.0,6.0,1.0,1.0,1.0,,,74.0
2,"van Rooyen, Jacob",12,8,5,17,2,2.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,,3.0,13.0,1.0,4.0,,,,75.0
7,"Viney, Jack",10,2,13,23,,,,2.0,,4.0,2.0,3.0,2.0,2.0,,9.0,13.0,,1.0,1.0,,,83.0
6,"Windsor, Caleb",7,5,8,15,1,,,2.0,1.0,2.0,,4.0,,1.0,,2.0,13.0,,,1.0,2.0,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,211,105,127,338,10,6.0,9.0,50.0,43.0,47.0,16.0,52.0,14.0,21.0,,105.0,223.0,8.0,13.0,36.0,5.0,8.0,
Opposition,Opposition,208,88,187,395,17,14.0,47.0,32.0,35.0,60.0,47.0,54.0,22.0,14.0,6.0,141.0,252.0,11.0,21.0,40.0,6.0,16.0,
