Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Billings, Jack",10,4,10,20,1,1.0,,,1.0,3.0,,3.0,1.0,,,5.0,15.0,,,,,1.0,80.0
50,"Brown, Ben",5,3,2,7,,1.0,,,,2.0,,,1.0,,,4.0,3.0,1.0,,2.0,,1.0,96.0
37,"Chandler, Kade",6,4,5,11,2,,,4.0,,5.0,1.0,3.0,,3.0,,4.0,8.0,,2.0,1.0,,,80.0
31,"Fritsch, Bayley",8,4,5,13,5,1.0,,2.0,,1.0,,3.0,1.0,,2.0,5.0,7.0,3.0,4.0,2.0,,,94.0
11,"Gawn, Max",12,6,5,17,,,24.0,6.0,3.0,6.0,2.0,5.0,4.0,3.0,,10.0,11.0,,,2.0,,2.0,82.0
27 ↑,"Hore, Marty",6,4,1,7,,,,1.0,1.0,1.0,,4.0,,1.0,,,7.0,,,,,,42.0
22,"Howes, Blake",10,6,6,16,,,,4.0,5.0,1.0,,3.0,2.0,,,6.0,10.0,,,2.0,,,76.0
15,"Langdon, Ed",11,3,15,26,,,,4.0,2.0,3.0,2.0,3.0,,1.0,,9.0,19.0,,,1.0,,1.0,92.0
8,"Lever, Jake",2,2,2,4,,,,4.0,1.0,1.0,1.0,,,,,3.0,2.0,,,6.0,,,50.0
1 ↓,"May, Steven",3,2,1,4,,,,2.0,1.0,,,2.0,,1.0,,,4.0,,,,,,45.0
25,"McDonald, Tom",8,6,2,10,,,,2.0,4.0,2.0,,3.0,,1.0,,1.0,9.0,,,4.0,,,100.0
4,"McVee, Judd",16,3,4,20,,,,1.0,3.0,,,,,,,3.0,9.0,,,,,,85.0
30,"Neal-Bullen, Alex",13,4,11,24,,,,6.0,3.0,4.0,2.0,2.0,1.0,,,4.0,19.0,,1.0,2.0,,1.0,79.0
13,"Oliver, Clayton",11,3,12,23,,,,6.0,,3.0,5.0,5.0,2.0,2.0,,9.0,12.0,,,1.0,,,78.0
5,"Petracca, Christian",14,6,15,29,1,1.0,,3.0,1.0,8.0,6.0,4.0,,,3.0,14.0,13.0,1.0,1.0,2.0,,4.0,73.0
35,"Petty, Harry",10,9,2,12,,1.0,,1.0,2.0,,,2.0,1.0,2.0,,4.0,8.0,2.0,1.0,1.0,,,79.0
36,"Pickett, Kysaiah",10,7,3,13,3,1.0,,2.0,,2.0,1.0,2.0,,2.0,,4.0,9.0,2.0,3.0,,,,88.0
24,"Rivers, Trent",12,8,5,17,,,,5.0,5.0,,1.0,2.0,,,,8.0,11.0,1.0,,3.0,,,86.0
3,"Salem, Christian",15,10,5,20,,,,5.0,2.0,,,1.0,,,,2.0,19.0,,,2.0,,,86.0
32,"Sparrow, Tom",10,2,10,20,1,,,7.0,,4.0,3.0,3.0,,1.0,,10.0,12.0,,,2.0,,1.0,70.0
2,"van Rooyen, Jacob",7,3,3,10,1,1.0,5.0,5.0,,2.0,3.0,1.0,3.0,1.0,,7.0,5.0,1.0,2.0,1.0,,1.0,75.0
7,"Viney, Jack",8,1,13,21,,,,3.0,1.0,3.0,7.0,2.0,1.0,2.0,1.0,15.0,9.0,,,1.0,,1.0,81.0
6,"Windsor, Caleb",10,6,6,16,,,,,1.0,4.0,1.0,1.0,,,,1.0,14.0,,,,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,106,143,360,14,9.0,29.0,73.0,36.0,55.0,35.0,54.0,17.0,20.0,6.0,128.0,235.0,11.0,14.0,35.0,,13.0,
Opposition,Opposition,223,116,160,383,5,8.0,30.0,50.0,40.0,42.0,23.0,53.0,20.0,17.0,,116.0,265.0,4.0,11.0,42.0,7.0,5.0,
