Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",26y 30d,145 (86-0-59 59.31%),137 (0.94),22 (2-0-20 9.09%),17 (0.77)
30,"Brown, Leigh",20y 36d,43 (10-0-33 23.26%),10 (0.23),←,
9,"Carr, Matthew",23y 92d,50 (9-1-40 19.00%),12 (0.24),22 (2-0-20 9.09%),10 (0.45)
10,"Cook, Troy",25y 231d,88 (34-0-54 38.64%),37 (0.42),45 (10-0-35 22.22%),26 (0.58)
24,"Croad, Trent",22y 22d,85 (44-1-40 52.35%),83 (0.98),1 (0-0-1 0.00%),3 (3.00)
38,"Cunningham, Ben",20y 129d,9 (1-0-8 11.11%),8 (0.89),←,
18,"Fewster, Brendon",28y 86d,64 (26-0-38 40.63%),43 (0.67),31 (10-0-21 32.26%),16 (0.52)
14,"Grover, Antoni",22y 20d,18 (2-0-16 11.11%),1 (0.06),←,
4,"Hasleby, Paul",20y 292d,42 (9-0-33 21.43%),29 (0.69),←,
5,"Jones, Anthony",27y 102d,76 (23-0-53 30.26%),3 (0.04),←,
11,"Kickett, Dale",33y 331d,178 (66-0-112 37.08%),63 (0.35),132 (43-0-89 32.58%),23 (0.17)
20,"Longmuir, Justin",21y 69d,36 (6-0-30 16.67%),32 (0.89),←,
21,"Longmuir, Troy",22y 310d,45 (11-0-34 24.44%),14 (0.31),28 (6-0-22 21.43%),11 (0.39)
8,"McManus, Shaun",26y 50d,102 (28-0-74 27.45%),57 (0.56),←,
34,"Medhurst, Paul",20y 110d,1 (0-0-1 0.00%),3 (3.00),←,
25,"Norrish, Jason",30y 64d,129 (45-0-84 34.88%),23 (0.18),109 (33-0-76 30.28%),21 (0.19)
23,"Parker, Shane",29y 41d,129 (39-0-90 30.23%),9 (0.07),←,
29,"Pavlich, Matthew",20y 90d,40 (8-0-32 20.00%),43 (1.08),←,
27,"Polak, Graham",17y 288d,1 (0-0-1 0.00%),,←,
35,"Siegert, Andrew",20y 72d,1 (0-0-1 0.00%),,←,
19,"Walker, James",23y 75d,54 (12-0-42 22.22%),7 (0.13),←,
6,"Woods, Dion",20y 65d,9 (2-0-7 22.22%),2 (0.22),←,
Totals,Totals,23y 251d,1345 (461-2-882 34.28%),616 (0.46),,
C,"Connolly, Chris",39y 6d,2 (1-0-1 50.00%),,1 (0-0-1 0.00%),
