0,1,2,3,4,5,6
←,"Round: 10 Venue: Carrara Date: Sat, 30-May-2009 7:10 PM Attendance: 9112","Round: 10 Venue: Carrara Date: Sat, 30-May-2009 7:10 PM Attendance: 9112","Round: 10 Venue: Carrara Date: Sat, 30-May-2009 7:10 PM Attendance: 9112","Round: 10 Venue: Carrara Date: Sat, 30-May-2009 7:10 PM Attendance: 9112","Round: 10 Venue: Carrara Date: Sat, 30-May-2009 7:10 PM Attendance: 9112",→
←,St Kilda,5.3.33,7.8.50,10.11.71,11.17.83,→
←,Melbourne,4.5.29,6.6.42,6.6.42,6.10.46,→
←,Qrt margin,SK by 4,SK by 8,SK by 29,SK by 37,→
←,Qrt scores,SK 33-29,SK 17-13,SK 21-0,SK 12-4,→
←,Field umpires,"Mathew James (195), Stefan Grun (72), Chris Kamolins (55)","Mathew James (195), Stefan Grun (72), Chris Kamolins (55)","Mathew James (195), Stefan Grun (72), Chris Kamolins (55)","Mathew James (195), Stefan Grun (72), Chris Kamolins (55)",→
