Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Atkins, Tom",14,5,15,29,,,,6.0,4.0,1.0,2.0,8.0,1.0,2.0,,13.0,16.0,,,,,,85.0
24,"Bews, Jed",15,8,5,20,,,,,4.0,2.0,1.0,3.0,2.0,,,8.0,12.0,,,3.0,,,86.0
46,"Blicavs, Mark",6,3,2,8,,,17.0,6.0,2.0,,1.0,,,,,3.0,3.0,1.0,1.0,6.0,,1.0,88.0
5 ↓,"Cameron, Jeremy",3,2,1,4,3,,,,,,,,1.0,,,3.0,1.0,2.0,2.0,2.0,,,35.0
45,"Close, Brad",5,1,5,10,,,,5.0,1.0,2.0,3.0,,3.0,,,6.0,5.0,,,2.0,,,87.0
40,"Dahlhaus, Luke",4,,4,8,,1.0,,1.0,,3.0,1.0,2.0,3.0,2.0,,4.0,4.0,,,1.0,,,65.0
35,"Dangerfield, Patrick",24,11,13,37,1,,,4.0,4.0,8.0,11.0,5.0,2.0,2.0,1.0,18.0,19.0,,1.0,4.0,,2.0,75.0
29,"Guthrie, Cameron",11,3,5,16,,,,2.0,,2.0,2.0,5.0,1.0,1.0,,3.0,10.0,,,1.0,,1.0,66.0
26,"Hawkins, Tom",9,6,6,15,6,1.0,2.0,1.0,,1.0,1.0,3.0,1.0,2.0,2.0,6.0,9.0,1.0,4.0,1.0,,1.0,98.0
25,"Henderson, Lachie",8,4,1,9,,,,1.0,7.0,1.0,,1.0,1.0,,,3.0,4.0,1.0,,6.0,,,100.0
38,"Henry, Jack",8,7,2,10,,,,1.0,6.0,,,2.0,,,,3.0,8.0,1.0,,12.0,,,97.0
9 ↑,"Holmes, Max",3,3,5,8,,1.0,,1.0,,1.0,,,,,,3.0,5.0,,1.0,1.0,,,53.0
8,"Kolodjashnij, Jake",3,1,4,7,,,,4.0,2.0,,,,,,,3.0,5.0,,,7.0,,,74.0
27,"Menegola, Sam",16,5,5,21,,,,2.0,3.0,4.0,3.0,6.0,,2.0,,6.0,15.0,,,2.0,,,92.0
32,"Miers, Gryan",6,3,6,12,2,,,1.0,,1.0,2.0,,,,,6.0,7.0,,2.0,2.0,,1.0,91.0
19,"Narkle, Quinton",9,1,9,18,,,,2.0,2.0,3.0,4.0,2.0,1.0,,,6.0,14.0,,,1.0,,1.0,63.0
3,"Parfitt, Brandan",11,2,5,16,,,,6.0,,3.0,2.0,2.0,1.0,,,9.0,8.0,,1.0,2.0,,3.0,66.0
23,"Rohan, Gary",4,1,2,6,1,1.0,,2.0,,1.0,,1.0,,,,2.0,4.0,1.0,,1.0,1.0,1.0,90.0
14,"Selwood, Joel",13,4,15,28,,,,3.0,1.0,2.0,5.0,5.0,1.0,2.0,,12.0,14.0,1.0,,1.0,,,64.0
7,"Smith, Isaac",17,6,8,25,1,1.0,,2.0,5.0,5.0,2.0,4.0,,,,6.0,14.0,1.0,1.0,2.0,,,86.0
1,"Stanley, Rhys",7,2,4,11,,,22.0,1.0,1.0,1.0,4.0,1.0,3.0,,,5.0,6.0,,,5.0,,,63.0
44,"Stewart, Tom",20,13,5,25,,,,,9.0,,,3.0,1.0,,,3.0,19.0,,,8.0,,,92.0
2,"Tuohy, Zach",19,8,7,26,1,1.0,,1.0,3.0,4.0,4.0,3.0,1.0,1.0,,9.0,15.0,,,,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,235,99,134,369,15,8.0,41.0,52.0,54.0,45.0,48.0,56.0,23.0,14.0,3.0,140.0,217.0,9.0,13.0,70.0,1.0,11.0,
Opposition,Opposition,194,66,145,339,8,9.0,42.0,66.0,30.0,62.0,35.0,65.0,14.0,23.0,3.0,139.0,196.0,13.0,5.0,42.0,,5.0,
