Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
21,"Buntine, Matt",24y 282d,44 (22-0-22 50.00%),1 (0.02),←,
3,"Coniglio, Stephen",24y 225d,112 (51-1-60 45.98%),53 (0.47),←,
16,"Daniels, Brent",19y 141d,4 (3-0-1 75.00%),2 (0.50),←,
1,"Davis, Phil",27y 332d,137 (66-3-68 49.27%),6 (0.04),119 (55-3-61 47.48%),5 (0.04)
7,"Deledio, Brett",31y 101d,258 (120-6-132 47.67%),191 (0.74),15 (10-1-4 70.00%),9 (0.60)
4,"Greene, Toby",24y 306d,123 (51-1-71 41.87%),136 (1.11),←,
19,"Haynes, Nick",26y 71d,99 (47-3-49 48.99%),8 (0.08),←,
27,"Himmelberg, Harry",22y 81d,34 (23-1-10 69.12%),27 (0.79),←,
2,"Hopper, Jacob",21y 172d,38 (25-1-12 67.11%),16 (0.42),←,
22,"Kelly, Josh",23y 166d,96 (53-2-41 56.25%),62 (0.65),←,
40,"Kennedy, Adam",26y 16d,86 (29-0-57 33.72%),6 (0.07),←,
17,"Langdon, Zac",22y 257d,15 (10-0-5 66.67%),18 (1.20),←,
37,"Lobb, Rory",25y 169d,68 (39-2-27 58.82%),61 (0.90),←,
50,"Reid, Sam",28y 263d,60 (33-3-24 57.50%),26 (0.43),50 (27-3-20 57.00%),25 (0.50)
23,"Shaw, Heath",32y 243d,280 (170-5-105 61.61%),39 (0.14),107 (60-3-44 57.48%),2 (0.02)
5,"Shiel, Dylan",25y 141d,130 (57-3-70 45.00%),62 (0.48),←,
26,"Simpson, Dawson",29y 161d,38 (27-1-10 72.37%),4 (0.11),10 (8-1-1 85.00%),
14,"Taranto, Tim",20y 181d,32 (21-1-10 67.19%),13 (0.41),←,
15,"Taylor, Sam",19y 84d,7 (6-0-1 85.71%),,←,
20,"Tomlinson, Adam",24y 352d,109 (43-3-63 40.83%),26 (0.24),←,
8,"Ward, Callan",28y 109d,210 (94-3-113 45.48%),106 (0.50),150 (62-3-85 42.33%),73 (0.49)
6,"Whitfield, Lachie",24y 10d,108 (49-3-56 46.76%),47 (0.44),←,
Totals,Totals,25y 59d,2088 (1039-42-1007 49.76%),910 (0.44),,
C,"Cameron, Leon",45y 329d,111 (60-3-48 55.41%),,←,
