Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",23y 317d,109 (55-1-53 50.92%),7 (0.06),←,
14,"Bedford, Toby",24y 342d,68 (44-0-24 64.71%),36 (0.53),50 (32-0-18 64.00%),27 (0.54)
32,"Briggs, Kieren",25y 210d,57 (33-0-24 57.89%),10 (0.18),←,
46,"Brown, Callum",24y 262d,48 (26-0-22 54.17%),44 (0.92),←,
44,"Buckley, Jack",27y 138d,74 (40-1-33 54.73%),1 (0.01),←,
5,"Cadman, Aaron",21y 62d,43 (26-0-17 60.47%),45 (1.05),←,
17,"Callaghan, Finn",22y 8d,58 (31-0-27 53.45%),9 (0.16),←,
38,"Delana, Josaia",18y 307d,1 (0-0-1 0.00%),,←,
37,"Fonti, Joe",20y 131d,6 (5-0-1 83.33%),,←,
12,"Green, Tom",24y 101d,99 (48-1-50 48.99%),41 (0.41),←,
4,"Greene, Toby",31y 221d,247 (119-2-126 48.58%),391 (1.58),←,
27,"Himmelberg, Harry",28y 361d,185 (101-2-82 55.14%),161 (0.87),←,
23,"Hogan, Jesse",30y 81d,170 (81-0-89 47.65%),369 (2.17),80 (40-0-40 50.00%),199 (2.49)
39,"Idun, Connor",24y 279d,101 (52-1-48 51.98%),,←,
2,"Jones, Darcy",21y 31d,22 (12-0-10 54.55%),19 (0.86),←,
31,"McMullin, Toby",20y 271d,21 (12-0-9 57.14%),7 (0.33),←,
33,"OHalloran, Xavier",24y 297d,74 (37-1-36 50.68%),27 (0.36),←,
20,"Stringer, Jake",31y 9d,218 (106-1-111 48.85%),373 (1.71),6 (2-0-4 33.33%),6 (1.00)
15,"Taylor, Sam",25y 364d,119 (65-0-54 54.62%),2 (0.02),←,
1,"Thomas, Harvey",19y 269d,26 (15-0-11 57.69%),12 (0.46),←,
8,"Ward, Callan",35y 24d,323 (146-4-173 45.82%),161 (0.50),263 (114-4-145 44.11%),128 (0.49)
10,"Wehr, Jacob",26y 303d,33 (16-0-17 48.48%),7 (0.21),←,
6,"Whitfield, Lachie",30y 290d,242 (121-4-117 50.83%),71 (0.29),←,
Totals,Totals,25y 156d,2344 (1191-18-1135 50.81%),1793 (0.76),,
C,"Kingsley, Adam",49y 257d,59 (34-0-25 57.63%),,←,
