Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
10,"Brayshaw, Angus",23y 80d,60 (30-0-30 50.00%),30 (0.50),←,
31,"Fritsch, Bayley",22y 114d,25 (16-0-9 64.00%),18 (0.72),←,
17,"Frost, Sam",25y 214d,71 (31-0-40 43.66%),8 (0.11),50 (26-0-24 52.00%),6 (0.12)
11,"Gawn, Max",27y 90d,101 (42-0-59 41.58%),51 (0.50),←,
4,"Harmes, James",23y 176d,71 (37-0-34 52.11%),44 (0.62),←,
14,"Hibberd, Michael",29y 86d,125 (64-1-60 51.60%),13 (0.10),41 (24-0-17 58.54%),2 (0.05)
29,"Hunt, Jayden",23y 361d,49 (24-0-25 48.98%),10 (0.20),←,
39,"Jetta, Neville",29y 46d,143 (53-2-88 37.76%),24 (0.17),←,
2,"Jones, Nathan",31y 69d,266 (83-3-180 31.77%),131 (0.49),←,
16,"Kolodjashnij, Kade",23y 233d,79 (24-1-54 31.01%),13 (0.16),1 (0-0-1 0.00%),
41,"Lockhart, Jay",23y 55d,1 (0-0-1 0.00%),1 (1.00),←,
1,"May, Steven",27y 79d,124 (38-1-85 31.05%),21 (0.17),1 (0-0-1 0.00%),
28,"McDonald, Oscar",23y 12d,64 (36-0-28 56.25%),,←,
25,"McDonald, Tom",26y 193d,148 (54-0-94 36.49%),85 (0.57),←,
18,"Melksham, Jake",27y 213d,158 (78-1-79 49.68%),114 (0.72),44 (26-0-18 59.09%),57 (1.30)
30,"Neal-Bullen, Alex",23y 80d,61 (32-0-29 52.46%),50 (0.82),←,
13,"Oliver, Clayton",21y 251d,62 (35-0-27 56.45%),22 (0.35),←,
5,"Petracca, Christian",23y 85d,65 (34-0-31 52.31%),58 (0.89),←,
3,"Salem, Christian",23y 258d,72 (32-0-40 44.44%),19 (0.26),←,
32,"Sparrow, Tom",18y 303d,2 (0-0-2 0.00%),1 (0.50),←,
7,"Viney, Jack",24y 351d,100 (36-0-64 36.00%),28 (0.28),←,
26,"Weideman, Sam",21y 277d,22 (12-0-10 54.55%),18 (0.82),←,
Totals,Totals,24y 264d,1869 (791-9-1069 42.32%),759 (0.41),,
C,"Goodwin, Simon",42y 94d,50 (28-0-22 56.00%),,49 (28-0-21 57.14%),
