Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Barker, John",3.0,2.0,1.0,4.0,1.0,,,,,1.0,,,,,,,,,,,,,
17,"Chick, Daniel",9.0,4.0,4.0,13.0,2.0,,,3.0,1.0,4.0,,,2.0,,,,,,,,,,
9,"Crawford, Shane",15.0,3.0,1.0,16.0,1.0,,,2.0,1.0,2.0,7.0,2.0,1.0,2.0,,,,,,,,,
24,"Croad, Trent",1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
32,"Dixon, Ben",13.0,5.0,4.0,17.0,3.0,1.0,,1.0,,5.0,,4.0,1.0,1.0,,,,,,,,,
19,"Dunstall, Jason",4.0,4.0,,4.0,3.0,1.0,,,,,,,,1.0,,,,,,,,,
34,"Graham, Mark",5.0,3.0,1.0,6.0,,,,,4.0,,,,1.0,,,,,,,,,,
5,"Harford, Daniel",12.0,5.0,4.0,16.0,1.0,,,2.0,2.0,3.0,1.0,1.0,,2.0,2.0,,,,,,,,
13,"Hassall, Jon",5.0,3.0,8.0,13.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,
3,"Hay, Jonathan",16.0,9.0,3.0,19.0,,,,3.0,5.0,,,3.0,,2.0,,,,,,,,,
2,"Holland, Nick",9.0,8.0,6.0,15.0,2.0,2.0,,,,5.0,1.0,1.0,,,,,,,,,,,
38,"Kilmartin, Haydon",6.0,3.0,3.0,9.0,,,,1.0,1.0,3.0,2.0,,,1.0,,,,,,,,,
37,"Lekkas, Angelo",15.0,4.0,4.0,19.0,,,,4.0,6.0,4.0,,2.0,2.0,1.0,,,,,,,,,
15,"Lord, Aaron",9.0,2.0,12.0,21.0,,1.0,,4.0,1.0,4.0,1.0,,1.0,1.0,1.0,,,,,,,,
7,"McCabe, Luke",13.0,5.0,1.0,14.0,,,,2.0,6.0,1.0,,,,,,,,,,,,,
20,"Rawlings, Jade",9.0,5.0,2.0,11.0,,2.0,,,,,,,1.0,,,,,,,,,,
10,"Robran, Jonathon",10.0,6.0,5.0,15.0,,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,
4,"Salmon, Paul",4.0,4.0,7.0,11.0,,,26.0,1.0,1.0,,4.0,,3.0,3.0,3.0,,,,,,,,
29,"Tallis, Rayden",14.0,3.0,7.0,21.0,,1.0,,5.0,,6.0,2.0,2.0,3.0,2.0,,,,,,,,,
6,"Taylor, Richard",25.0,4.0,5.0,30.0,1.0,1.0,,3.0,5.0,4.0,5.0,2.0,5.0,2.0,,,,,,,,,
22,"Turvey, Nathan",,,,,,,,,,,,,,,,,,,,,,,
30,"Woods, Tony",10.0,3.0,10.0,20.0,,,,2.0,3.0,3.0,2.0,,3.0,2.0,,,,,,,,,
Totals,Totals,207.0,86.0,88.0,295.0,15.0,9.0,26.0,35.0,39.0,46.0,26.0,18.0,24.0,20.0,6.0,,,,,,,,
Opposition,Opposition,171.0,65.0,124.0,295.0,8.0,9.0,26.0,29.0,26.0,51.0,17.0,27.0,19.0,23.0,,,,,,,,,
