Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",15.0,1.0,15,30,,2.0,,1.0,8.0,4.0,6.0,1.0,,1.0,,14,17.0,,,3.0,,,90.0
37,"Bennell, Harley",4.0,1.0,15,19,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,7,10.0,,,3.0,,,88.0
3,"Brennan, Jared",15.0,10.0,8,23,,,1.0,8.0,1.0,4.0,,3.0,,2.0,,7,16.0,3.0,,4.0,1.0,,82.0
23,"Dixon, Charlie",,,3,3,,,,1.0,,1.0,,2.0,,1.0,,3,,,,2.0,,,66.0
17,"Fraser, Josh",5.0,3.0,3,8,,,19.0,2.0,,1.0,1.0,2.0,1.0,1.0,,2,6.0,,,2.0,,,91.0
5,"Harbrow, Jarrod",14.0,,9,23,,,,3.0,5.0,3.0,1.0,3.0,2.0,1.0,,6,14.0,,,4.0,2.0,,93.0
21,"Harris, Daniel",6.0,4.0,11,17,,,,7.0,1.0,2.0,4.0,2.0,1.0,1.0,,11,8.0,,,5.0,,1.0,81.0
7,"Hunt, Karmichael",1.0,1.0,5,6,,,,1.0,1.0,,,3.0,1.0,2.0,,2,5.0,,,6.0,,,90.0
34,"Hutchins, Jack",5.0,1.0,6,11,,,,4.0,2.0,3.0,,1.0,1.0,1.0,,6,5.0,,,8.0,,,93.0
36,"Iles, Sam",7.0,1.0,8,15,2.0,,,6.0,1.0,2.0,2.0,2.0,1.0,1.0,,5,11.0,,,1.0,,,92.0
32,"Matera, Brandon",4.0,2.0,3,7,2.0,1.0,,2.0,,2.0,,1.0,2.0,,,2,5.0,,1.0,2.0,,,98.0
45,"May, Steven",10.0,2.0,6,16,,,,1.0,1.0,2.0,,3.0,,1.0,,6,9.0,,,7.0,1.0,,90.0
18,"McKenzie, Trent",11.0,1.0,6,17,1.0,3.0,,6.0,,6.0,2.0,,1.0,,,5,12.0,,,4.0,,,73.0
43 ↑,"Patrick, Liam",3.0,3.0,4,7,,1.0,,,,2.0,1.0,2.0,,2.0,,1,6.0,,,1.0,1.0,,31.0
35,"Rischitelli, Michael",11.0,7.0,8,19,1.0,,,7.0,3.0,2.0,3.0,4.0,,2.0,,6,13.0,,1.0,1.0,,,77.0
8,"Russell, Luke",7.0,3.0,4,11,,1.0,,5.0,,2.0,,4.0,1.0,1.0,,4,7.0,,1.0,,,1.0,92.0
26,"Shaw, Matt",4.0,2.0,7,11,1.0,,,,,2.0,,2.0,1.0,2.0,,5,6.0,,,,,1.0,71.0
2,"Smith, Zac",4.0,2.0,5,9,1.0,,7.0,2.0,,1.0,3.0,1.0,2.0,,,5,3.0,1.0,,2.0,,,93.0
25,"Stanley, Danny",9.0,6.0,9,18,,,,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,9,9.0,2.0,,1.0,1.0,1.0,85.0
24,"Swallow, David",11.0,2.0,8,19,,2.0,,5.0,,3.0,5.0,,1.0,,,11,8.0,,,3.0,1.0,1.0,72.0
48 ↓,"Tape, Seb",5.0,3.0,8,13,,,,,1.0,1.0,2.0,1.0,,,,4,9.0,,,1.0,,,63.0
20,"Toy, Josh",10.0,2.0,4,14,,,,5.0,2.0,2.0,2.0,2.0,8.0,1.0,,10,6.0,,,2.0,,,90.0
Totals,Totals,161.0,57.0,155,316,8.0,10.0,28.0,70.0,29.0,48.0,33.0,41.0,25.0,21.0,,131,185.0,6.0,3.0,62.0,7.0,5.0,
Opposition,Opposition,245.0,106.0,212,457,31.0,11.0,40.0,58.0,38.0,65.0,35.0,46.0,21.0,25.0,6.0,180,291.0,23.0,25.0,59.0,14.0,19.0,
