Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
5,"Boyd, Matthew",28y 281d,173 (87-2-84 50.87%),60 (0.35),←,
4,"Cross, Daniel",28y 66d,168 (83-3-82 50.30%),26 (0.15),←,
33,"Djerrkura, Nathan",22y 258d,7 (3-0-4 42.86%),2 (0.29),3 (1-0-2 33.33%),2 (0.67)
13,"Giansiracusa, Daniel",29y 85d,201 (94-4-103 47.76%),223 (1.11),←,
1,"Grant, Jarrad",21y 333d,30 (16-0-14 53.33%),40 (1.33),←,
16,"Griffen, Ryan",24y 312d,131 (73-1-57 56.11%),84 (0.64),←,
25,"Hargrave, Ryan",29y 313d,189 (92-4-93 49.74%),36 (0.19),←,
7,"Higgins, Shaun",23y 92d,76 (40-1-35 53.29%),90 (1.18),←,
20,"Hill, Josh",22y 136d,63 (38-1-24 61.11%),75 (1.19),←,
30,"Howard, Christian",20y 77d,2 (0-0-2 0.00%),,←,
19,"Jones, Liam",20y 100d,13 (5-0-8 38.46%),13 (1.00),←,
36,"Lake, Brian",29y 97d,177 (86-2-89 49.15%),28 (0.16),←,
27,"Minson, Will",26y 54d,112 (62-1-49 55.80%),60 (0.54),←,
38,"Morris, Dale",28y 157d,143 (81-2-60 57.34%),3 (0.02),←,
31,"Mulligan, James",21y 355d,1 (0-0-1 0.00%),,←,
2,"Murphy, Robert",28y 360d,198 (89-4-105 45.96%),150 (0.76),←,
42,"Picken, Liam",24y 307d,53 (30-0-23 56.60%),18 (0.34),←,
10,"Sherman, Justin",24y 129d,124 (51-3-70 42.34%),97 (0.78),10 (3-0-7 30.00%),12 (1.20)
3,"Wallis, Mitch",18y 223d,5 (0-0-5 0.00%),,←,
14,"Ward, Callan",21y 55d,48 (26-0-22 54.17%),24 (0.50),←,
12,"Williams, Tom",24y 322d,65 (34-1-30 53.08%),4 (0.06),←,
29,"Wood, Easton",21y 273d,17 (9-0-8 52.94%),3 (0.18),←,
Totals,Totals,24y 233d,1996 (999-29-968 50.05%),1036 (0.52),,
C,"Eade, Rodney",53y 61d,305 (165-4-136 54.75%),,153 (84-2-67 55.56%),
