Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13 ↑,"Adams, Taylor",3,2,2,5,,,,2.0,1.0,1.0,1.0,4.0,,3.0,,2.0,3.0,,,1.0,,,37.0
12,"Ball, Luke",10,4,13,23,,,1.0,3.0,2.0,,6.0,1.0,1.0,,,14.0,8.0,,1.0,2.0,,,81.0
17,"Beams, Dayne",15,2,13,28,,1.0,,3.0,1.0,4.0,5.0,6.0,,1.0,,14.0,14.0,,,1.0,,1.0,88.0
11,"Blair, Jarryd",5,5,6,11,1,,,6.0,1.0,1.0,1.0,1.0,,1.0,,6.0,5.0,,1.0,,,,85.0
32,"Cloke, Travis",5,4,3,8,,,,,,4.0,,2.0,,,,4.0,4.0,1.0,,2.0,,1.0,97.0
2 ↓,"Dwyer, Sam",4,2,3,7,,,,1.0,,1.0,,,1.0,,,2.0,5.0,,1.0,1.0,,,45.0
19,"Elliott, Jamie",12,9,3,15,5,,,2.0,,2.0,,2.0,1.0,,1.0,3.0,12.0,1.0,5.0,,2.0,,87.0
1,"Fasolo, Alex",13,5,4,17,,1.0,,3.0,1.0,3.0,2.0,2.0,1.0,,,6.0,11.0,,,3.0,,,80.0
45,"Frost, Jack",7,5,5,12,,,,1.0,3.0,,,3.0,2.0,2.0,,5.0,7.0,,,11.0,,,98.0
6,"Goldsack, Tyson",9,6,2,11,1,1.0,,4.0,2.0,1.0,,2.0,,,,1.0,9.0,,3.0,2.0,,,76.0
4,"Grundy, Brodie",3,,3,6,,,24.0,3.0,,3.0,1.0,4.0,,3.0,,3.0,3.0,,,3.0,,,79.0
23,"Keeffe, Lachlan",4,1,3,7,,,,,2.0,,,1.0,2.0,1.0,,4.0,3.0,,,5.0,,,88.0
41,"Langdon, Tom",11,7,9,20,,,,,5.0,1.0,,3.0,,,,8.0,12.0,,,5.0,,,76.0
8,"Lumumba, Heritier",13,3,10,23,,,,3.0,6.0,4.0,2.0,2.0,,1.0,,6.0,15.0,,,3.0,4.0,,93.0
3,"Macaffer, Brent",8,4,3,11,,1.0,,1.0,2.0,,2.0,2.0,1.0,1.0,,7.0,6.0,,1.0,,1.0,1.0,89.0
5,"Maxwell, Nick",11,8,5,16,,,,5.0,4.0,,1.0,3.0,1.0,,,6.0,10.0,1.0,,4.0,,,85.0
10,"Pendlebury, Scott",15,4,11,26,,,,4.0,3.0,2.0,3.0,2.0,2.0,1.0,,10.0,15.0,1.0,,2.0,,1.0,87.0
22,"Sidebottom, Steele",21,5,8,29,1,1.0,,6.0,2.0,3.0,3.0,1.0,1.0,,,9.0,20.0,,,3.0,1.0,,90.0
36,"Swan, Dane",18,4,5,23,,1.0,,3.0,1.0,3.0,4.0,3.0,1.0,,,8.0,13.0,,,1.0,,,90.0
34,"Toovey, Alan",8,4,6,14,1,,,1.0,1.0,,,2.0,,,,7.0,7.0,,,2.0,,,86.0
18,"White, Jesse",11,7,2,13,2,,6.0,2.0,,5.0,1.0,2.0,,1.0,,1.0,11.0,,1.0,1.0,,2.0,82.0
14,"Young, Clinton",14,10,3,17,,,,2.0,3.0,4.0,,4.0,,,,3.0,14.0,,1.0,1.0,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,220,101,122,342,11,10.0,31.0,55.0,40.0,42.0,32.0,52.0,14.0,15.0,1.0,129.0,207.0,4.0,14.0,53.0,8.0,6.0,
Opposition,Opposition,206,93,165,371,12,15.0,34.0,65.0,24.0,56.0,33.0,53.0,15.0,14.0,5.0,138.0,234.0,9.0,15.0,47.0,,9.0,
