Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",22y 146d,14 (6-0-8 42.86%),2 (0.14),←,
21,"Austin, Mark",20y 82d,7 (2-0-5 28.57%),1 (0.14),←,
19,"Betts, Eddie",22y 172d,83 (21-2-60 26.51%),108 (1.30),←,
18,"Bower, Paul",21y 128d,32 (9-0-23 28.13%),2 (0.06),←,
15,"Browne, Steven",20y 105d,14 (7-0-7 50.00%),4 (0.29),←,
25,"Fevola, Brendan",28y 117d,172 (60-2-110 35.47%),510 (2.97),←,
4,"Gibbs, Bryce",20y 63d,51 (17-0-34 33.33%),22 (0.43),←,
10,"Hadley, Richard",26y 49d,53 (27-2-24 52.83%),15 (0.28),12 (5-0-7 41.67%),5 (0.42)
22,"Hampson, Shaun",21y 57d,14 (6-0-8 42.86%),3 (0.21),←,
40,"Jamison, Michael",22y 340d,27 (11-0-16 40.74%),,←,
45,"Joseph, Aaron",19y 317d,8 (4-0-4 50.00%),1 (0.13),←,
5,"Judd, Chris",25y 251d,163 (97-2-64 60.12%),159 (0.98),29 (13-0-16 44.83%),21 (0.72)
8,"Kreuzer, Matthew",20y 4d,28 (14-0-14 50.00%),17 (0.61),←,
3,"Murphy, Marc",21y 302d,65 (20-0-45 30.77%),44 (0.68),←,
12,"Robinson, Mitch",19y 344d,5 (3-0-2 60.00%),4 (0.80),←,
2,"Russell, Jordan",22y 192d,58 (18-1-39 31.90%),12 (0.21),←,
29,"Scotland, Heath",28y 300d,165 (58-1-106 35.45%),53 (0.32),112 (35-1-76 31.70%),41 (0.37)
6,"Simpson, Kade",25y 12d,95 (28-1-66 30.00%),51 (0.54),←,
24,"Stevens, Nick",29y 134d,220 (104-4-112 48.18%),129 (0.59),93 (30-2-61 33.33%),51 (0.55)
32,"Thornton, Bret",25y 183d,136 (37-1-98 27.57%),2 (0.01),←,
30,"Waite, Jarrad",26y 102d,114 (33-2-79 29.82%),117 (1.03),←,
13,"Yarran, Chris",18y 149d,2 (1-0-1 50.00%),2 (1.00),←,
Totals,Totals,23y 45d,1526 (583-18-925 38.20%),1258 (0.82),,
C,"Ratten, Brett",37y 310d,36 (14-0-22 38.89%),,←,
