St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Acres, Blake",13,6,7,20,,,,2.0,1.0,4.0,,3.0,,1.0,,5.0,14.0,,,,,,81.0
15,"Billings, Jack",11,5,12,23,1,1.0,,3.0,3.0,1.0,1.0,1.0,,,,3.0,20.0,1.0,1.0,1.0,,,90.0
22,"Brown, Nathan",3,,4,7,,,,1.0,1.0,,1.0,5.0,2.0,3.0,,6.0,2.0,,,8.0,,,98.0
27,"Bruce, Josh",5,4,7,12,3,,,3.0,1.0,1.0,,4.0,4.0,1.0,,11.0,2.0,2.0,,2.0,,,85.0
2,"Carlisle, Jake",8,8,4,12,,,,1.0,,,,1.0,,,,5.0,7.0,2.0,,4.0,,,77.0
7,"Dunstan, Luke",14,7,15,29,1,1.0,,3.0,1.0,8.0,7.0,6.0,1.0,2.0,,11.0,18.0,,,1.0,,2.0,84.0
14,"Geary, Jarryn",12,6,7,19,,,,3.0,4.0,,,2.0,2.0,,,5.0,14.0,,,1.0,,,88.0
4,"Gresham, Jade",10,2,4,14,,,,2.0,1.0,3.0,1.0,2.0,1.0,2.0,,2.0,11.0,,1.0,,1.0,2.0,78.0
18,"Longer, Billy",1,1,11,12,,1.0,43.0,4.0,3.0,,2.0,4.0,1.0,1.0,,8.0,4.0,,,1.0,,,85.0
13,"Lonie, Jack",4,3,4,8,,,,4.0,,2.0,,4.0,1.0,1.0,,4.0,5.0,,,2.0,,1.0,64.0
43,"Marshall, Rowan",5,4,9,14,,,5.0,2.0,2.0,,2.0,,2.0,,,9.0,7.0,,,1.0,,,83.0
11,"Montagna, Leigh",13,6,8,21,,,,3.0,3.0,1.0,,2.0,2.0,,,6.0,15.0,1.0,,1.0,,,51.0
16,"Newnes, Jack",13,6,7,20,1,,,1.0,6.0,2.0,,3.0,,1.0,,7.0,15.0,1.0,,2.0,,,92.0
12,"Riewoldt, Nick",6,4,4,10,1,,,3.0,1.0,,,,1.0,,,5.0,5.0,2.0,2.0,,1.0,2.0,90.0
17,"Roberton, Dylan",18,3,5,23,,,,1.0,6.0,2.0,,3.0,1.0,,,5.0,13.0,,,,,,90.0
6,"Ross, Sebastian",16,6,21,37,,,,2.0,3.0,3.0,3.0,1.0,,1.0,,9.0,29.0,1.0,,2.0,,,89.0
5,"Savage, Shane",17,7,10,27,1,,,1.0,2.0,6.0,,2.0,1.0,,,7.0,21.0,2.0,,4.0,1.0,,79.0
35,"Sinclair, Jack",6,1,9,15,,,,3.0,,,3.0,2.0,,,,8.0,8.0,,,1.0,,,82.0
9,"Steele, Jack",8,4,17,25,,,,5.0,2.0,2.0,3.0,3.0,1.0,,,11.0,16.0,,,,,1.0,68.0
3,"Steven, Jack",7,2,14,21,,,,3.0,1.0,1.0,1.0,2.0,2.0,1.0,,9.0,13.0,,,,,,76.0
25,"Stevens, Koby",5,4,9,14,1,,,2.0,,1.0,4.0,1.0,,1.0,,6.0,10.0,,1.0,3.0,,,86.0
29,"Webster, Jimmy",14,4,5,19,,,,2.0,4.0,,,2.0,,,,4.0,15.0,,,4.0,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,93,193,402,9,5.0,48.0,54.0,45.0,37.0,28.0,53.0,22.0,15.0,,146.0,264.0,12.0,5.0,38.0,3.0,8.0,
Opposition,Opposition,202,90,158,360,14,17.0,27.0,53.0,25.0,65.0,35.0,59.0,15.0,22.0,6.0,156.0,211.0,23.0,16.0,65.0,2.0,12.0,
