Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",12,5,4,16,2,,,4.0,1.0,5.0,,4.0,,2.0,,5.0,10.0,,3.0,,1.0,,80.0
15,"Anderson, Noah",15,7,10,25,,,,3.0,,6.0,4.0,2.0,1.0,,,6.0,19.0,,,1.0,,,88.0
2 ↑,"Atkins, Rory",1,,1,2,,,,1.0,,,,1.0,,1.0,,1.0,1.0,,,,,,17.0
10,"Ballard, Charlie",8,7,1,9,,,,,3.0,,,1.0,1.0,1.0,,3.0,6.0,1.0,,11.0,,,81.0
30,"Casboult, Levi",5,4,4,9,1,1.0,2.0,1.0,,,,3.0,1.0,3.0,,5.0,4.0,,2.0,4.0,,,100.0
1 ↓,"Chol, Mabior",3,1,1,4,1,,4.0,1.0,,1.0,2.0,1.0,,1.0,,4.0,2.0,1.0,,3.0,,1.0,60.0
25,"Collins, Sam",13,9,1,14,,,,,2.0,3.0,,,1.0,,,5.0,9.0,3.0,,7.0,,,96.0
19,"Corbett, Josh",3,4,4,7,2,,,1.0,,1.0,,3.0,,1.0,,3.0,4.0,1.0,2.0,1.0,,,69.0
5,"Davies, Alex",3,,2,5,,,,3.0,,,,1.0,,1.0,,1.0,4.0,,,,,,60.0
4,"Ellis, Brandon",15,5,7,22,1,,,1.0,1.0,5.0,,3.0,,,,5.0,16.0,1.0,,,,1.0,85.0
50,"Farrar, Jy",8,8,7,15,,,,1.0,7.0,2.0,,,1.0,,,4.0,13.0,,,4.0,2.0,,82.0
8,"Fiorini, Brayden",14,10,4,18,,,,1.0,2.0,2.0,,1.0,1.0,,,3.0,14.0,,1.0,1.0,,,85.0
7,"Holman, Nick",3,3,13,16,1,,,6.0,,2.0,,1.0,1.0,1.0,,8.0,8.0,1.0,2.0,,,1.0,82.0
23,"Lemmens, Sean",11,4,2,13,,,,3.0,3.0,3.0,1.0,2.0,2.0,1.0,,5.0,8.0,1.0,,3.0,,1.0,79.0
17,"Markov, Oleg",15,9,6,21,,,,,4.0,2.0,,3.0,1.0,,,6.0,14.0,,,1.0,2.0,,78.0
11,"Miller, Touk",16,7,16,32,,,,,1.0,7.0,6.0,5.0,1.0,1.0,1.0,16.0,16.0,1.0,,,1.0,3.0,85.0
27,"Powell, Wil",14,9,2,16,,,,1.0,3.0,,,2.0,,1.0,,4.0,13.0,1.0,,2.0,1.0,,95.0
22,"Rankine, Izak",4,1,3,7,1,1.0,,,1.0,,,2.0,,,,1.0,5.0,,1.0,1.0,,,83.0
41,"Rosas, Malcolm",7,2,8,15,,2.0,,7.0,,4.0,3.0,2.0,,,,9.0,6.0,1.0,,1.0,,,69.0
18,"Rowell, Matt",10,3,8,18,,,,4.0,,5.0,5.0,4.0,1.0,2.0,,9.0,10.0,,,2.0,,,89.0
24,"Swallow, David",7,3,6,13,,,,2.0,1.0,3.0,,6.0,1.0,1.0,,4.0,9.0,,,,,,70.0
14,"Weller, Lachie",17,6,6,23,,,,1.0,7.0,3.0,1.0,1.0,,,,5.0,13.0,,,1.0,1.0,,85.0
28,"Witts, Jarrod",7,1,2,9,,,31.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,,8.0,3.0,,,5.0,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,211,108,118,329,9,7.0,37.0,45.0,39.0,56.0,24.0,51.0,15.0,18.0,1.0,120.0,207.0,12.0,11.0,48.0,8.0,7.0,
Opposition,Opposition,237,108,160,397,13,9.0,27.0,54.0,46.0,53.0,42.0,54.0,18.0,15.0,5.0,138.0,252.0,12.0,11.0,62.0,7.0,11.0,
