Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ablett, Gary",30y 332d,270 (147-2-121 54.81%),361 (1.34),78 (23-0-55 29.49%),99 (1.27)
11,"Bennell, Harley",22y 191d,68 (17-0-51 25.00%),83 (1.22),←,
36,"Broughton, Greg",28y 194d,107 (45-0-62 42.06%),19 (0.18),39 (16-0-23 41.03%),4 (0.10)
12,"Day, Sam",22y 217d,66 (20-0-46 30.30%),45 (0.68),←,
41,"Garlett, Jarrod",18y 343d,2 (0-0-2 0.00%),1 (0.50),←,
14,"Hallahan, Mitch",22y 231d,8 (3-0-5 37.50%),3 (0.38),2 (0-0-2 0.00%),1 (0.50)
5,"Harbrow, Jarrod",26y 267d,150 (64-1-85 43.00%),45 (0.30),80 (24-0-56 30.00%),24 (0.30)
28,"Kolodjashnij, Kade",19y 245d,20 (7-0-13 35.00%),5 (0.25),←,
40,"Lemmens, Sean",20y 160d,19 (9-0-10 47.37%),3 (0.16),←,
19,"Lynch, Tom",22y 162d,61 (18-0-43 29.51%),84 (1.38),←,
7,"Malceski, Nick",30y 239d,178 (116-2-60 65.73%),67 (0.38),2 (0-0-2 0.00%),
4,"Martin, Jack",20y 72d,13 (4-0-9 30.77%),10 (0.77),←,
17,"May, Steven",23y 91d,55 (18-0-37 32.73%),15 (0.27),←,
44,"Miller, Touk",19y 48d,2 (0-0-2 0.00%),1 (0.50),←,
10,"Prestia, Dion",22y 181d,75 (20-0-55 26.67%),24 (0.32),←,
35,"Rischitelli, Michael",29y 93d,180 (67-3-110 38.06%),80 (0.44),69 (18-0-51 26.09%),33 (0.48)
42,"Saad, Adam",20y 262d,2 (0-0-2 0.00%),1 (0.50),←,
6,"Sexton, Alex",21y 129d,26 (7-0-19 26.92%),11 (0.42),←,
2,"Smith, Zac",25y 48d,56 (12-0-44 21.43%),29 (0.52),←,
24,"Swallow, David",22y 143d,75 (21-0-54 28.00%),38 (0.51),←,
48,"Tape, Seb",22y 248d,34 (4-0-30 11.76%),1 (0.03),←,
16,"Thompson, Rory",24y 30d,55 (17-0-38 30.91%),7 (0.13),←,
Totals,Totals,23y 178d,1522 (616-8-898 40.47%),933 (0.61),,
C,"Eade, Rodney",57y 7d,316 (169-4-143 54.11%),,2 (0-0-2 0.00%),
