Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bishop, Matthew",3,1,5,8,,,,2.0,3.0,,,1.0,,,,4.0,4.0,,,3.0,,,100.0
7,"Burgoyne, Peter",8,1,3,11,,1.0,,2.0,,3.0,6.0,1.0,,1.0,,8.0,2.0,1.0,,,1.0,,38.0
8,"Burgoyne, Shaun",13,1,,13,,3.0,,7.0,,3.0,4.0,1.0,2.0,1.0,,7.0,5.0,,,2.0,3.0,,98.0
35,"Cornes, Chad",6,5,7,13,,,,2.0,2.0,,1.0,4.0,2.0,2.0,,8.0,6.0,2.0,,3.0,,,76.0
18,"Cornes, Kane",11,1,5,16,,,,6.0,1.0,3.0,5.0,1.0,1.0,,,6.0,9.0,,,,,,94.0
37,"Deluca, Fabian",2,2,2,4,1,1.0,5.0,1.0,,,1.0,,,,,3.0,1.0,1.0,2.0,2.0,,,51.0
33,"Ebert, Brett",9,7,5,14,2,,,1.0,,3.0,,,2.0,,,7.0,7.0,2.0,3.0,,,,92.0
9,"Ezard, James",4,1,2,6,,,,4.0,,3.0,1.0,2.0,1.0,1.0,,3.0,3.0,,,,,,51.0
29,"Kingsley, Adam",7,2,1,8,,,,2.0,4.0,1.0,,1.0,1.0,1.0,,2.0,7.0,,,4.0,,,57.0
5,"Lade, Brendon",9,7,5,14,,,22.0,1.0,2.0,2.0,5.0,,1.0,,,4.0,9.0,,,4.0,,,83.0
34,"Lonie, Nathan",10,3,3,13,1,1.0,,2.0,3.0,2.0,,,,,,1.0,12.0,,,1.0,4.0,,78.0
22,"Mahoney, Josh",7,4,4,11,3,,,2.0,,2.0,1.0,3.0,2.0,,,8.0,4.0,,,1.0,,,96.0
16,"Pearce, Danyle",6,3,4,10,,,,,,2.0,,2.0,,1.0,,3.0,6.0,,,,1.0,,93.0
3,"Salopek, Steven",13,9,10,23,1,,,,3.0,2.0,3.0,1.0,2.0,,,9.0,16.0,1.0,2.0,5.0,5.0,1.0,80.0
39,"Surjan, Jacob",3,1,5,8,,1.0,,4.0,,2.0,2.0,1.0,,1.0,,3.0,5.0,,,2.0,2.0,,79.0
23,"Symes, Brad",10,7,11,21,,,,4.0,5.0,2.0,3.0,,,,,6.0,15.0,,,2.0,,,74.0
28,"Thurstans, Toby",8,5,5,13,1,2.0,,1.0,,,,2.0,1.0,,,7.0,7.0,2.0,1.0,2.0,,,80.0
1,"Tredrea, Warren",11,7,3,14,1,,,1.0,,3.0,1.0,3.0,,1.0,,4.0,10.0,1.0,1.0,2.0,,1.0,100.0
2,"Wakelin, Darryl",6,6,3,9,,,,,1.0,,,1.0,,1.0,,4.0,5.0,2.0,,5.0,,,100.0
42,"Walsh, Peter",8,2,8,16,,,,4.0,4.0,2.0,1.0,1.0,1.0,,,6.0,9.0,,,1.0,,,100.0
24,"White, Damon",8,7,6,14,,1.0,,1.0,1.0,4.0,,4.0,,1.0,,3.0,12.0,1.0,,1.0,,,95.0
21,"Wilson, Michael",12,7,4,16,,1.0,,2.0,4.0,4.0,1.0,,,,,4.0,11.0,,,,9.0,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,7.0,,,,,,,,,,,,,,,,,
Totals,Totals,174,89,101,275,10,18.0,27.0,49.0,33.0,43.0,35.0,29.0,16.0,11.0,,110.0,165.0,13.0,9.0,40.0,25.0,2.0,
Opposition,Opposition,244,137,123,367,22,15.0,39.0,50.0,34.0,56.0,39.0,32.0,11.0,16.0,6.0,117.0,251.0,12.0,19.0,48.0,30.0,12.0,
