Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
17,"Burns, Scott",32y 196d,236 (105-1-130 44.70%),137 (0.58),←,
43,"Clarke, Martin",19y 236d,3 (2-0-1 66.67%),3 (1.00),←,
32,"Cloke, Travis",20y 124d,44 (23-0-21 52.27%),35 (0.80),←,
12,"Cox, Shannon",21y 122d,7 (5-0-2 71.43%),,←,
1,"Davis, Leon",26y 20d,128 (60-0-68 46.88%),158 (1.23),←,
4,"Didak, Alan",24y 142d,111 (61-0-50 54.95%),162 (1.46),←,
25,"Fraser, Josh",25y 183d,150 (80-0-70 53.33%),130 (0.87),←,
38,"Goldsack, Tyson",20y 46d,7 (4-0-3 57.14%),,←,
37,"Iles, Sam",20y 18d,6 (4-0-2 66.67%),,←,
26,"Johnson, Ben",26y 93d,149 (79-0-70 53.02%),42 (0.28),←,
18,"Licuria, Paul",29y 184d,188 (82-0-106 43.62%),71 (0.38),178 (80-0-98 44.94%),69 (0.39)
24,"Lockyer, Tarkyn",27y 250d,156 (73-0-83 46.79%),85 (0.54),←,
30,"Lumumba, Heritier",20y 234d,25 (15-0-10 60.00%),1 (0.04),←,
27,"Maxwell, Nick",24y 34d,61 (32-0-29 52.46%),11 (0.18),←,
7,"Medhurst, Paul",25y 208d,107 (55-0-52 51.40%),176 (1.64),8 (5-0-3 62.50%),10 (1.25)
11,"OBree, Shane",28y 114d,182 (90-0-92 49.45%),71 (0.39),163 (81-0-82 49.69%),68 (0.42)
10,"Pendlebury, Scott",19y 181d,23 (13-0-10 56.52%),16 (0.70),←,
20,"Reid, Ben",18y 69d,2 (1-0-1 50.00%),1 (0.50),←,
39,"Shaw, Heath",21y 222d,42 (23-0-19 54.76%),10 (0.24),←,
36,"Swan, Dane",23y 132d,65 (33-0-32 50.77%),32 (0.49),←,
13,"Thomas, Dale",20y 16d,30 (18-0-12 60.00%),21 (0.70),←,
14,"Wakelin, Shane",32y 329d,223 (106-2-115 47.98%),20 (0.09),129 (65-0-64 50.39%),1 (0.01)
Totals,Totals,23y 359d,1945 (964-3-978 49.56%),1182 (0.61),,
C,"Malthouse, Mick",53y 324d,553 (309-4-240 56.24%),,175 (86-0-89 49.14%),
