Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
14,"Bugg, Tomas",22y 6d,51 (11-0-40 21.57%),13 (0.25),←,
18,"Cameron, Jeremy",22y 10d,53 (8-0-45 15.09%),125 (2.36),←,
3,"Coniglio, Stephen",21y 117d,46 (9-0-37 19.57%),15 (0.33),←,
35,"Corr, Aidan",20y 329d,16 (2-0-14 12.50%),1 (0.06),←,
1,"Davis, Phil",24y 224d,66 (21-0-45 31.82%),6 (0.09),48 (10-0-38 20.83%),5 (0.10)
4,"Greene, Toby",21y 198d,55 (9-0-46 16.36%),19 (0.35),←,
32,"Griffen, Ryan",28y 258d,204 (99-1-104 48.77%),130 (0.64),2 (2-0-0 100.00%),
19,"Haynes, Nick",22y 328d,29 (5-0-24 17.24%),2 (0.07),←,
22,"Kelly, Josh",20y 58d,20 (7-0-13 35.00%),13 (0.65),←,
25,"McCarthy, Cam",20y 10d,3 (3-0-0 100.00%),7 (2.33),←,
41,"Mumford, Shane",28y 280d,119 (77-2-40 65.55%),44 (0.37),19 (8-0-11 42.11%),5 (0.26)
7,"Palmer, Rhys",26y 57d,98 (29-0-69 29.59%),65 (0.66),45 (8-0-37 17.78%),42 (0.93)
24,"Patfull, Joel",30y 125d,184 (75-3-106 41.58%),24 (0.13),2 (2-0-0 100.00%),
9,"Scully, Tom",23y 331d,88 (21-1-66 24.43%),27 (0.31),57 (8-0-49 14.04%),21 (0.37)
23,"Shaw, Heath",29y 135d,193 (118-2-73 61.66%),37 (0.19),20 (8-0-12 40.00%),
5,"Shiel, Dylan",22y 33d,52 (9-0-43 17.31%),29 (0.56),←,
10,"Smith, Devon",21y 326d,61 (11-0-50 18.03%),54 (0.89),←,
20,"Tomlinson, Adam",21y 244d,47 (7-0-40 14.89%),15 (0.32),←,
17,"Treloar, Adam",22y 33d,60 (11-0-49 18.33%),36 (0.60),←,
8,"Ward, Callan",25y 1d,123 (42-0-81 34.15%),60 (0.49),63 (10-0-53 15.87%),27 (0.43)
6,"Whitfield, Lachie",20y 267d,32 (6-0-26 18.75%),17 (0.53),←,
16,"Wilson, Nathan",22y 94d,20 (5-0-15 25.00%),8 (0.40),←,
Totals,Totals,23y 207d,1620 (585-9-1026 36.11%),747 (0.46),,
C,"Cameron, Leon",42y 221d,24 (8-0-16 33.33%),,←,
