Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Direen, Scott",11,3.0,6,17,1.0,,,1.0,,,,,2.0,1.0,,,,,,,,,
6,"Dunkley, Andrew",6,5.0,2,8,,,,,,,,,2.0,,,,,,,,,,
12,"Dyson, Kevin",2,1.0,6,8,,,,1.0,,,,,,1.0,,,,,,,,,
29,"Garlick, Simon",8,1.0,9,17,,,,3.0,,,,,,2.0,,,,,,,,,
9,"Grant, Shannon",10,3.0,10,20,1.0,,,4.0,,,,,1.0,,,,,,,,,,
25,"Gray, Troy",4,1.0,1,5,,1.0,,1.0,,,,,,,,,,,,,,,
39,"Heuskes, Adam",8,3.0,5,13,,,,1.0,,,,,,1.0,,,,,,,,,
14,"Kelly, Paul",11,6.0,14,25,,,,3.0,,,,,2.0,1.0,,,,,,,,,
24,"Kickett, Derek",14,2.0,5,19,1.0,2.0,2.0,3.0,,,,,1.0,2.0,,,,,,,,,
37,"King, Clinton",3,,2,5,1.0,,,2.0,,,,,,,,,,,,,,,
4,"Lockett, Tony",9,6.0,1,10,2.0,6.0,,,,,,,1.0,2.0,,,,,,,,,
34,"Luff, Troy",14,7.0,5,19,1.0,,4.0,2.0,,,,,1.0,1.0,2.0,,,,,,,,
11,"Maxfield, Stuart",16,6.0,5,21,1.0,2.0,,3.0,,,,,2.0,,,,,,,,,,
32,"McPherson, Daniel",7,2.0,2,9,,,,1.0,,,,,,,,,,,,,,,
17,"Mooney, Jason",5,5.0,4,9,2.0,,,3.0,,,,,,,,,,,,,,,
26,"Myles, Dion",6,2.0,1,7,,,,,,,,,,,,,,,,,,,
5,"OBrien, Craig",9,4.0,6,15,2.0,2.0,,3.0,,,,,,1.0,,,,,,,,,
19,"OLoughlin, Michael",14,8.0,10,24,4.0,1.0,,,,,,,,1.0,1.0,,,,,,,,
1,"Roos, Paul",17,13.0,8,25,,,,2.0,,,,,2.0,1.0,3.0,,,,,,,,
7,"Seymour, Brad",9,3.0,7,16,,,,2.0,,,,,1.0,,,,,,,,,,
15,"Stafford, Greg",10,5.0,4,14,,,15.0,,,,,,3.0,1.0,,,,,,,,,
Totals,Totals,193,86.0,113,306,16.0,14.0,21.0,35.0,,,,,18.0,15.0,6.0,,,,,,,,
Opposition,Opposition,192,71.0,142,334,12.0,16.0,20.0,29.0,,,,,15.0,18.0,,,,,,,,,
