Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Croft, Matthew",8,2,6,14,,,,1.0,,,,,3.0,,,,,,,,,,
11,"Curley, Todd",7,2,2,9,2,,,,,,,,3.0,1.0,,,,,,,,,
14,"Darcy, Luke",5,2,6,11,,,1.0,,,,,,2.0,,,,,,,,,,
3,"Grant, Chris",7,3,3,10,,,,4.0,,,,,,2.0,,,,,,,,,
1,"Grgic, Ilija",4,2,,4,2,2.0,,,,,,,1.0,,,,,,,,,,
37,"Hargraves, Daniel",10,6,1,11,,2.0,,,,,,,,3.0,,,,,,,,,
10,"Hunter, Mark",14,4,1,15,,,,2.0,,,,,1.0,1.0,,,,,,,,,
6,"Johnson, Brad",12,3,1,13,1,2.0,,,,,,,,2.0,,,,,,,,,
4,"Kellett, Nigel",11,2,1,12,1,,1.0,3.0,,,,,2.0,1.0,,,,,,,,,
2,"Kolyniuk, Steven",11,4,5,16,,,,1.0,,,,,1.0,2.0,,,,,,,,,
39,"Liberatore, Tony",3,,6,9,,,,2.0,,,,,,,,,,,,,,,
23,"Martin, Michael",5,,1,6,,,,2.0,,,,,1.0,2.0,,,,,,,,,
44,"Osborne, Richard",7,1,4,11,,1.0,,2.0,,,,,1.0,4.0,,,,,,,,,
38,"Sir, Sedat",11,2,4,15,,,,2.0,,,,,2.0,1.0,,,,,,,,,
5,"Smith, Rohan",17,6,8,25,,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,
17,"Standfield, Barry",8,5,4,12,1,1.0,,1.0,,,,,1.0,,,,,,,,,,
33,"Taylor, Scott",2,,3,5,,,,1.0,,,,,,,,,,,,,,,
24,"Wallis, Stephen",7,3,5,12,,,,2.0,,,,,4.0,1.0,,,,,,,,,
7,"West, Scott",16,3,5,21,,,,2.0,,,,,3.0,2.0,,,,,,,,,
45,"Wira, Brad",11,6,4,15,,,,,,,,,1.0,1.0,,,,,,,,,
15,"Wynd, Scott",3,3,6,9,,,5.0,,,,,,3.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,179,59,76,255,7,12.0,7.0,27.0,,,,,31.0,26.0,,,,,,,,,
Opposition,Opposition,220,67,93,313,21,15.0,20.0,19.0,,,,,26.0,31.0,6.0,,,,,,,,
