Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
15,"Amon, Karl",22y,34 (19-0-15 55.88%),20 (0.59),←,
1,"Boak, Travis",29y 18d,219 (103-1-115 47.26%),142 (0.65),←,
26,"Bonner, Riley",20y 165d,2 (2-0-0 100.00%),,←,
33,"Byrne-Jones, Darcy",21y 333d,41 (22-0-19 53.66%),4 (0.10),←,
17,"Clurey, Tom",23y 149d,39 (23-0-16 58.97%),,←,
22,"Dixon, Charlie",26y 330d,104 (40-1-63 38.94%),166 (1.60),39 (21-0-18 53.85%),72 (1.85)
7,"Ebert, Brad",27y 139d,211 (96-1-114 45.73%),108 (0.51),135 (68-1-66 50.74%),75 (0.56)
9,"Gray, Robbie",29y 142d,176 (83-0-93 47.16%),257 (1.46),←,
46,"Gray, Sam",25y 199d,55 (33-0-22 60.00%),34 (0.62),←,
8,"Hartlett, Hamish",27y 5d,146 (68-1-77 46.92%),73 (0.50),←,
43,"Houston, Dan",20y 99d,15 (10-0-5 66.67%),1 (0.07),←,
32,"Howard, Dougal",21y 147d,8 (5-0-3 62.50%),4 (0.50),←,
31,"Johnson, Aidyn",19y 292d,4 (3-0-1 75.00%),2 (0.50),←,
42,"Jonas, Tom",26y 222d,103 (52-1-50 50.97%),1 (0.01),←,
13,"Marshall, Todd",18y 315d,1 (1-0-0 100.00%),,←,
3,"Neade, Jake",23y 82d,56 (32-0-24 57.14%),49 (0.88),←,
21,"Polec, Jared",24y 311d,82 (46-0-36 56.10%),45 (0.55),66 (39-0-27 59.09%),36 (0.55)
2,"Powell-Pepper, Sam",19y 223d,20 (12-0-8 60.00%),15 (0.75),←,
4,"Ryder, Paddy",29y 158d,208 (102-4-102 50.00%),146 (0.70),38 (23-0-15 60.53%),29 (0.76)
39,"Westhoff, Justin",30y 322d,224 (105-1-118 47.10%),266 (1.19),←,
16,"Wines, Ollie",22y 316d,105 (58-0-47 55.24%),50 (0.48),←,
20,"Wingard, Chad",24y 21d,124 (63-1-60 51.21%),207 (1.67),←,
Totals,Totals,24y 115d,1977 (978-11-988 49.47%),1590 (0.80),,
C,"Hinkley, Ken",50y 323d,113 (64-0-49 56.64%),,←,
