Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Acres, Blake",16,11,10,26,,,,2.0,4.0,6.0,4.0,4.0,1.0,1.0,,11.0,16.0,2.0,1.0,,,1.0,90.0
5,"Cerra, Adam",14,5,11,25,,1.0,,2.0,1.0,5.0,2.0,5.0,2.0,,,9.0,16.0,,,2.0,,,78.0
26,"Cowan, Lachlan",7,3,5,12,,,,,,1.0,,,,,,4.0,8.0,,,1.0,,,72.0
9,"Cripps, Patrick",9,4,18,27,,,,6.0,1.0,3.0,6.0,4.0,2.0,,,15.0,12.0,,,1.0,,1.0,80.0
30,"Curnow, Charlie",9,9,2,11,5,2.0,,1.0,,1.0,,,,,2.0,2.0,9.0,1.0,6.0,3.0,,,94.0
35,"Curnow, Ed",16,3,10,26,1,,,8.0,2.0,2.0,6.0,8.0,,4.0,,12.0,13.0,,1.0,2.0,,1.0,84.0
12,"De Koning, Tom",6,2,5,11,,,22.0,6.0,2.0,2.0,3.0,6.0,2.0,1.0,,8.0,5.0,1.0,1.0,1.0,,1.0,72.0
15,"Docherty, Sam",15,7,6,21,,,,,6.0,1.0,,3.0,1.0,,,2.0,18.0,,,2.0,2.0,,90.0
19,"Durdin, Corey",7,3,1,8,1,2.0,,5.0,,1.0,2.0,2.0,,1.0,,3.0,5.0,,2.0,,,,80.0
25,"Fisher, Zac",14,3,5,19,1,,,3.0,2.0,2.0,,3.0,,,,6.0,12.0,,1.0,1.0,,,79.0
14,"Hollands, Oliver",14,5,6,20,,1.0,,2.0,2.0,2.0,2.0,5.0,2.0,1.0,,5.0,15.0,,1.0,2.0,1.0,,89.0
7,"Kennedy, Matthew",12,5,14,26,,1.0,,4.0,1.0,3.0,4.0,2.0,1.0,,,11.0,16.0,,,,,1.0,74.0
11,"McGovern, Mitch",10,4,,10,,,,5.0,3.0,1.0,,4.0,,,,,9.0,,,5.0,,,64.0
10,"McKay, Harry",9,6,1,10,1,1.0,,1.0,,1.0,,1.0,3.0,,,6.0,4.0,3.0,1.0,3.0,,,91.0
3,"Motlop, Jesse",6,3,6,12,1,,,1.0,,1.0,,1.0,1.0,,,3.0,9.0,,1.0,1.0,,1.0,72.0
24,"Newman, Nic",17,6,7,24,,,,3.0,5.0,3.0,,6.0,3.0,3.0,,6.0,15.0,,,4.0,,,89.0
4 ↑,"OBrien, Lochie",2,1,1,3,,,,,,1.0,,,,,,1.0,1.0,,,,,,24.0
44,"Owies, Matthew",11,2,2,13,3,,,2.0,,2.0,,4.0,2.0,2.0,,6.0,5.0,,1.0,,,1.0,74.0
27,"Pittonet, Marc",4,3,6,10,,,14.0,2.0,,1.0,1.0,4.0,1.0,1.0,,7.0,3.0,2.0,,,,,53.0
42,"Saad, Adam",20,7,9,29,,,,1.0,4.0,5.0,2.0,6.0,,,3.0,6.0,19.0,,,4.0,,1.0,88.0
1 ↓,"Silvagni, Jack",9,4,4,13,,2.0,,1.0,,3.0,,1.0,1.0,1.0,,4.0,8.0,,1.0,1.0,,2.0,66.0
23,"Weitering, Jacob",9,8,3,12,,,,1.0,5.0,1.0,,3.0,2.0,,,5.0,9.0,1.0,,4.0,,,97.0
33,"Young, Lewis",11,6,3,14,,,,,2.0,,,1.0,,,,4.0,7.0,1.0,,7.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,247,110,135,382,13,12.0,36.0,56.0,40.0,48.0,32.0,73.0,24.0,15.0,5.0,136.0,234.0,11.0,17.0,44.0,3.0,10.0,
Opposition,Opposition,188,69,140,328,12,10.0,26.0,69.0,34.0,54.0,35.0,72.0,15.0,24.0,1.0,120.0,197.0,11.0,15.0,34.0,6.0,11.0,
