Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
12,"Ball, Luke",29y 41d,199 (135-1-63 68.09%),83 (0.42),57 (45-1-11 79.82%),25 (0.44)
11,"Blair, Jarryd",23y 82d,73 (55-1-17 76.03%),60 (0.82),←,
16,"Brown, Nathan",24y 200d,82 (52-1-29 64.02%),7 (0.09),←,
32,"Cloke, Travis",26y 122d,187 (121-2-64 65.24%),324 (1.73),←,
41,"Dwyer, Sam",26y 310d,12 (7-0-5 58.33%),13 (1.08),←,
19,"Elliott, Jamie",20y 318d,28 (19-0-9 67.86%),26 (0.93),←,
25,"Hudson, Ben",34y 131d,166 (97-1-68 58.73%),19 (0.11),5 (2-0-3 40.00%),1 (0.20)
27,"Kennedy, Ben",19y 124d,9 (6-0-3 66.67%),8 (0.89),←,
7,"Krakouer, Andrew",30y 151d,135 (60-0-75 44.44%),149 (1.10),33 (26-0-7 78.79%),47 (1.42)
3,"Macaffer, Brent",25y 127d,43 (30-2-11 72.09%),24 (0.56),←,
5,"Maxwell, Nick",30y 32d,189 (122-2-65 65.08%),29 (0.15),←,
10,"Pendlebury, Scott",25y 179d,162 (109-2-51 67.90%),107 (0.66),←,
20,"Reid, Ben",24y 67d,86 (59-2-25 69.77%),12 (0.14),←,
40,"Seedsman, Paul",21y 164d,23 (15-0-8 65.22%),8 (0.35),←,
39,"Shaw, Heath",27y 220d,164 (105-2-57 64.63%),37 (0.23),←,
22,"Sidebottom, Steele",22y 184d,99 (73-2-24 74.75%),77 (0.78),←,
28,"Sinclair, Ben",21y 277d,33 (22-0-11 66.67%),18 (0.55),←,
36,"Swan, Dane",29y 130d,210 (132-2-76 63.33%),166 (0.79),←,
24,"Thomas, Josh",21y 277d,10 (8-0-2 80.00%),5 (0.50),←,
46,"Williams, Marley",19y 348d,13 (10-0-3 76.92%),1 (0.08),←,
15,"Witts, Jarrod",20y 295d,4 (3-0-1 75.00%),3 (0.75),←,
14,"Young, Clinton",27y 139d,117 (72-1-44 61.97%),60 (0.51),1 (1-0-0 100.00%),
Totals,Totals,25y 45d,2044 (1312-21-711 64.19%),1236 (0.60),,
C,"Buckley, Nathan",40y 344d,39 (26-0-13 66.67%),,←,
