West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
26,"Ball, Jason",25y 225d,79 (50-0-29 63.29%),103 (1.30),←,
6,"Banfield, Drew",24y 127d,113 (72-0-41 63.72%),42 (0.37),←,
10,"Braun, Michael",20y 102d,19 (10-0-9 52.63%),12 (0.63),←,
9,"Cousins, Ben",20y 4d,53 (35-0-18 66.04%),71 (1.34),←,
29,"Donnelly, Andrew",25y 97d,41 (29-0-12 70.73%),46 (1.12),←,
23,"Fewster, Brendon",24y 181d,12 (6-0-6 50.00%),10 (0.83),←,
7,"Gehrig, Fraser",22y 123d,77 (47-0-30 61.04%),97 (1.26),←,
1,"Heady, Brett",28y 181d,148 (94-2-52 64.19%),228 (1.54),←,
27,"Jakovich, Glen",25y 102d,152 (96-1-55 63.49%),26 (0.17),←,
2,"Kemp, Dean",29y 137d,189 (126-2-61 67.20%),104 (0.55),←,
30,"Matera, Peter",29y 92d,178 (119-1-58 67.13%),172 (0.97),←,
33,"Matera, Phillip",22y 219d,33 (17-0-16 51.52%),47 (1.42),←,
11,"McIntosh, Ashley",25y 257d,145 (98-0-47 67.59%),93 (0.64),←,
17,"McKenna, Guy",29y 54d,228 (146-1-81 64.25%),27 (0.12),←,
8,"Metropolis, Daniel",26y 109d,58 (36-0-22 62.07%),29 (0.50),←,
42,"Morrison, Chad",20y 97d,56 (34-0-22 60.71%),51 (0.91),←,
36,"Read, Phillip",18y 257d,13 (7-0-6 53.85%),5 (0.38),←,
22,"Stone, Nicholas",25y 288d,24 (15-0-9 62.50%),4 (0.17),←,
16,"Symmons, Paul",24y 305d,74 (44-0-30 59.46%),32 (0.43),←,
39,"Waterman, Chris",29y 288d,169 (110-2-57 65.68%),73 (0.43),←,
37,"Williams, Andrew",19y 125d,1 (1-0-0 100.00%),1 (1.00),←,
24,"Worsfold, John",29y 282d,204 (129-2-73 63.73%),36 (0.18),←,
Totals,Totals,24y 315d,2066 (1321-11-734 63.94%),1309 (0.63),,
C,"Malthouse, Mick",44y 321d,346 (207-4-135 60.40%),,211 (140-2-69 66.82%),
