Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",22y 230d,29 (13-0-16 44.83%),2 (0.07),←,
25,"Beinke, Bryan",23y 354d,6 (3-0-3 50.00%),7 (1.17),←,
26,"Bickley, Mark",29y 355d,180 (90-0-90 50.00%),59 (0.33),←,
24,"Burton, Brett",21y 82d,17 (7-0-10 41.18%),19 (1.12),←,
9,"Edwards, Tyson",22y 353d,78 (40-0-38 51.28%),43 (0.55),←,
38,"Gallagher, David",18y 354d,10 (5-0-5 50.00%),2 (0.20),←,
36,"Goodwin, Simon",22y 211d,45 (28-0-17 62.22%),12 (0.27),←,
34,"Hart, Ben",25y 16d,175 (88-1-86 50.57%),34 (0.19),←,
1,"Herbert, Lucas",21y 315d,12 (4-0-8 33.33%),1 (0.08),←,
11,"James, Brett",26y 222d,99 (50-1-48 51.01%),45 (0.45),57 (33-0-24 57.89%),19 (0.33)
35,"Jameson, Rod",29y 25d,148 (77-1-70 52.36%),111 (0.75),←,
3,"Jarman, Darren",32y 178d,191 (111-0-80 58.12%),302 (1.58),82 (46-0-36 56.10%),180 (2.20)
28,"Johnson, Kane",21y 132d,49 (25-0-24 51.02%),15 (0.31),←,
5,"Koster, Kym",26y 174d,113 (65-1-47 57.96%),41 (0.36),75 (45-0-30 60.00%),28 (0.37)
16,"McGregor, Ken",18y 177d,4 (2-0-2 50.00%),4 (1.00),←,
23,"McLeod, Andrew",22y 355d,96 (50-0-46 52.08%),97 (1.01),←,
21,"Ormond-Allen, Trent",23y 44d,45 (25-0-20 55.56%),3 (0.07),37 (21-0-16 56.76%),2 (0.05)
32,"Ricciuto, Mark",24y 47d,144 (69-1-74 48.26%),90 (0.63),←,
10,"Robran, Matthew",28y 128d,100 (56-0-44 56.00%),97 (0.97),93 (52-0-41 55.91%),92 (0.99)
7,"Smart, Nigel",30y 65d,182 (89-1-92 49.18%),91 (0.50),←,
20,"Stenglein, Tyson",19y 9d,3 (1-0-2 33.33%),,←,
30,"Vardy, Peter",23y 180d,56 (30-0-26 53.57%),91 (1.63),←,
Totals,Totals,24y 116d,1782 (928-6-848 52.08%),1166 (0.65),,
C,"Blight, Malcolm",49y 159d,230 (135-0-95 58.70%),,69 (40-0-29 57.97%),
