Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bishop, Matthew",10,6,2,12,1,,,,6.0,1.0,3.0,1.0,2.0,1.0,,6.0,8.0,,,3.0,,,
7,"Burgoyne, Peter",16,3,3,19,2,1.0,,1.0,,4.0,3.0,2.0,2.0,,3.0,6.0,11.0,2.0,2.0,1.0,,,
9,"Carr, Josh",10,4,6,16,,,1.0,1.0,,2.0,1.0,3.0,,2.0,,5.0,11.0,,,,2.0,,
12,"Cockatoo-Collins, Che",3,5,4,7,1,1.0,,,,,1.0,,,,,4.0,3.0,2.0,2.0,2.0,,,
35,"Cornes, Chad",5,2,1,6,,,1.0,1.0,,1.0,,2.0,,,,1.0,4.0,1.0,,4.0,,,
18,"Cornes, Kane",8,1,2,10,,,,1.0,2.0,1.0,1.0,1.0,,1.0,,1.0,8.0,,,2.0,,,
17,"Dew, Stuart",7,1,1,8,4,,,,1.0,,1.0,1.0,1.0,1.0,,2.0,6.0,,1.0,,,,
10,"Francou, Josh",8,,11,19,,,,4.0,1.0,5.0,7.0,3.0,2.0,,,9.0,10.0,,,2.0,1.0,,
31,"French, Barnaby",,1,3,3,,,8.0,1.0,,,1.0,2.0,,1.0,,1.0,2.0,,,1.0,,,
34,"Guerra, Brent",9,5,4,13,1,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,6.0,7.0,,2.0,,,,
11,"Hardwick, Damien",11,5,7,18,,,,2.0,1.0,1.0,1.0,2.0,3.0,1.0,,7.0,13.0,1.0,,2.0,,,
38,"James, Roger",6,2,6,12,,,,3.0,,2.0,3.0,1.0,2.0,1.0,,5.0,7.0,,,,1.0,,
29,"Kingsley, Adam",11,7,9,20,1,,,,2.0,1.0,,1.0,,,,1.0,19.0,,1.0,,,,
33,"Mead, Darren",3,4,3,6,,,,,1.0,,,2.0,,,,1.0,5.0,1.0,,2.0,,,
3,"Montgomery, Brett",8,7,8,16,1,,,,,3.0,1.0,2.0,,1.0,,7.0,9.0,3.0,,2.0,1.0,,
27,"Poulton, Jared",10,8,,10,,1.0,,,4.0,1.0,,,,,,1.0,9.0,,,2.0,2.0,,
1,"Primus, Matthew",4,2,6,10,1,,21.0,2.0,1.0,,3.0,2.0,2.0,1.0,,7.0,2.0,1.0,1.0,3.0,,,
6,"Schofield, Jarrad",8,3,6,14,,,,,1.0,2.0,1.0,1.0,2.0,,,7.0,7.0,,,1.0,,,
36,"Stevens, Nick",8,4,7,15,,,,3.0,2.0,6.0,3.0,2.0,,1.0,,4.0,12.0,,,3.0,1.0,,
16,"Tredrea, Warren",9,5,3,12,1,1.0,1.0,,,5.0,,1.0,2.0,,,4.0,8.0,,1.0,1.0,,,
2,"Wakelin, Darryl",9,10,4,13,1,,4.0,1.0,,,,1.0,,1.0,1.0,4.0,9.0,2.0,1.0,5.0,,,
4,"Wanganeen, Gavin",1,1,3,4,,,,,,,,1.0,,1.0,,2.0,2.0,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,164,86,99,263,14,7.0,36.0,21.0,23.0,37.0,31.0,32.0,19.0,13.0,4.0,91.0,172.0,13.0,11.0,36.0,8.0,,
Opposition,Opposition,155,72,94,249,12,14.0,27.0,44.0,21.0,43.0,39.0,26.0,13.0,19.0,2.0,90.0,155.0,8.0,14.0,36.0,9.0,,
