St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Battle, Josh",6,4,2,8,1,,,1.0,,1.0,,1.0,1.0,1.0,,3.0,5.0,1.0,1.0,,1.0,,78.0
15,"Billings, Jack",9,3,8,17,1,,,4.0,3.0,2.0,2.0,2.0,,,,6.0,13.0,,,2.0,,,79.0
16,"Butler, Dan",4,,,4,,,,3.0,,3.0,,1.0,1.0,,,1.0,2.0,,,,,,80.0
23,"Bytel, Jack",7,2,11,18,,,,2.0,1.0,1.0,5.0,2.0,1.0,2.0,,8.0,10.0,,,,,1.0,73.0
2,"Carlisle, Jake",8,5,2,10,,,2.0,,3.0,1.0,,1.0,1.0,,,4.0,5.0,,,6.0,,,95.0
11,"Clark, Hunter",10,4,6,16,,,,1.0,2.0,1.0,1.0,5.0,1.0,2.0,,4.0,11.0,,,1.0,,,82.0
1,"Coffield, Nick",9,4,5,14,,,,1.0,6.0,1.0,,,,,,3.0,11.0,1.0,,,,,89.0
14,"Geary, Jarryn",,,4,4,,,,1.0,,,,1.0,,1.0,,2.0,2.0,,,3.0,,,84.0
4,"Gresham, Jade",5,1,10,15,,,,2.0,,1.0,3.0,2.0,,1.0,,12.0,3.0,,,2.0,,,81.0
8,"Hill, Bradley",5,,2,7,,,,2.0,1.0,2.0,,,,,,,8.0,,,,,,74.0
40,"Hind, Nick",5,,3,8,,1.0,,1.0,,1.0,,,1.0,,,5.0,3.0,,,2.0,,,69.0
20,"Howard, Dougal",5,1,1,6,,1.0,,2.0,2.0,2.0,,1.0,1.0,,,2.0,3.0,,,8.0,,,95.0
25,"Kent, Dean",7,5,6,13,,1.0,,1.0,1.0,2.0,1.0,,,,,6.0,9.0,,1.0,2.0,1.0,,78.0
12,"King, Max",2,3,3,5,,2.0,1.0,1.0,,,,,1.0,,,5.0,2.0,2.0,2.0,2.0,,,77.0
21,"Long, Ben",5,2,9,14,,1.0,,3.0,,1.0,3.0,,1.0,,,9.0,6.0,,,3.0,1.0,,81.0
19,"Marshall, Rowan",14,1,2,16,,,27.0,1.0,,7.0,7.0,3.0,1.0,1.0,,12.0,5.0,,,1.0,,1.0,94.0
28,"Membrey, Tim",7,3,5,12,,,1.0,,,1.0,,5.0,,2.0,,8.0,3.0,2.0,1.0,2.0,,1.0,75.0
33,"Paton, Ben",6,4,4,10,,,,2.0,2.0,2.0,,4.0,,2.0,,1.0,9.0,,,1.0,,,86.0
30,"Phillips, Ed",8,2,8,16,2,,,1.0,,5.0,2.0,1.0,1.0,1.0,,5.0,11.0,,,1.0,,,80.0
35,"Sinclair, Jack",7,1,12,19,,,,3.0,,2.0,2.0,1.0,1.0,,,9.0,10.0,,,2.0,,,85.0
9,"Steele, Jack",13,4,12,25,,1.0,,4.0,2.0,5.0,5.0,6.0,1.0,1.0,,13.0,14.0,,2.0,3.0,,,86.0
44,"Wilkie, Callum",9,2,1,10,,,,2.0,2.0,2.0,,,,,,,7.0,,,3.0,,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,151,51,116,267,4,10.0,31.0,38.0,25.0,43.0,31.0,36.0,13.0,14.0,,118.0,152.0,6.0,7.0,44.0,3.0,3.0,
Opposition,Opposition,197,100,125,322,14,9.0,26.0,58.0,37.0,40.0,31.0,32.0,14.0,13.0,6.0,110.0,204.0,14.0,14.0,43.0,1.0,9.0,
