Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",29y 171d,160 (87-0-73 54.38%),22 (0.14),←,
35,"Biglands, Rhett",28y 265d,120 (71-0-49 59.17%),48 (0.40),←,
10,"Bode, Matthew",26y 332d,92 (48-0-44 52.17%),73 (0.79),63 (37-0-26 58.73%),48 (0.76)
24,"Burton, Brett",28y 23d,125 (66-0-59 52.80%),160 (1.28),←,
4,"Clarke, Matthew",32y 251d,239 (119-2-118 50.21%),34 (0.14),109 (57-0-52 52.29%),15 (0.14)
11,"Doughty, Michael",26y 295d,85 (54-0-31 63.53%),27 (0.32),←,
36,"Goodwin, Simon",29y 152d,179 (102-0-77 56.98%),105 (0.59),←,
37,"Hentschel, Trent",23y 153d,50 (31-0-19 62.00%),54 (1.08),←,
18,"Johncock, Graham",23y 218d,94 (54-0-40 57.45%),74 (0.79),←,
21,"Knights, Chris",19y 244d,8 (7-0-1 87.50%),,←,
3,"Massie, Kris",25y 362d,94 (53-0-41 56.38%),21 (0.22),51 (27-0-24 52.94%),9 (0.18)
39,"Mattner, Martin",23y 294d,64 (39-0-25 60.94%),12 (0.19),←,
16,"McGregor, Ken",25y 118d,126 (68-0-58 53.97%),75 (0.60),←,
23,"McLeod, Andrew",29y 296d,249 (134-0-115 53.82%),237 (0.95),←,
33,"Reilly, Brent",22y 196d,53 (34-0-19 64.15%),22 (0.42),←,
32,"Ricciuto, Mark",30y 353d,293 (150-1-142 51.37%),260 (0.89),←,
25,"Rutten, Ben",22y 364d,45 (31-0-14 68.89%),5 (0.11),←,
12,"Shirley, Robert",25y 352d,84 (48-0-36 57.14%),18 (0.21),←,
14,"Skipworth, Hayden",23y 91d,42 (24-0-18 57.14%),22 (0.52),←,
27,"Stevens, Scott",24y 132d,42 (16-1-25 39.29%),30 (0.71),17 (6-0-11 35.29%),13 (0.76)
5,"Thompson, Scott",23y 74d,71 (42-0-29 59.15%),51 (0.72),32 (24-0-8 75.00%),34 (1.06)
7,"van Berlo, Nathan",19y 355d,20 (16-0-4 80.00%),2 (0.10),←,
Totals,Totals,25y 281d,2335 (1294-4-1037 55.42%),1352 (0.58),,
C,"Craig, Neil",50y 136d,43 (29-0-14 67.44%),,←,
