St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
28,"Ackland, Cain",24y 14d,35 (21-0-14 60.00%),15 (0.43),23 (13-0-10 56.52%),12 (0.52)
10,"Baker, Steven",25y 312d,115 (50-1-64 43.91%),23 (0.20),←,
14,"Ball, Luke",21y 309d,66 (41-0-25 62.12%),39 (0.59),←,
27,"Blake, Jason",25y 15d,75 (34-1-40 46.00%),14 (0.19),←,
26,"Dal Santo, Nick",22y 36d,76 (40-1-35 53.29%),40 (0.53),←,
25,"Fisher, Sam",23y 263d,29 (19-0-10 65.52%),2 (0.07),←,
9,"Gehrig, Fraser",30y 27d,214 (110-1-103 51.64%),412 (1.93),99 (47-0-52 47.47%),253 (2.56)
18,"Goddard, Brendon",20y 314d,62 (37-0-25 59.68%),16 (0.26),←,
15,"Gram, Jason",21y 337d,10 (4-0-6 40.00%),,8 (3-0-5 37.50%),
2,"Hamill, Aaron",28y 222d,182 (89-0-93 48.90%),233 (1.28),90 (40-0-50 44.44%),119 (1.32)
35,"Harvey, Robert",34y 221d,318 (155-3-160 49.21%),187 (0.59),←,
7,"Hayes, Lenny",26y 75d,141 (59-2-80 42.55%),57 (0.40),←,
8,"Hudghton, Max",29y 209d,174 (75-2-97 43.68%),14 (0.08),←,
31,"Maguire, Matt",21y 304d,68 (35-0-33 51.47%),15 (0.22),←,
44,"Milne, Stephen",26y 22d,98 (42-1-55 43.37%),210 (2.14),←,
20,"Murray, Allan",23y 314d,13 (8-0-5 61.54%),12 (0.92),12 (7-0-5 58.33%),12 (1.00)
1,"Peckett, Justin",33y 176d,236 (103-2-131 44.07%),47 (0.20),←,
17,"Powell, Stephen",29y 204d,133 (82-1-50 62.03%),94 (0.71),59 (36-0-23 61.02%),30 (0.51)
12,"Riewoldt, Nick",23y 164d,92 (42-1-49 46.20%),154 (1.67),←,
4,"Thompson, Andrew",33y 160d,195 (88-2-105 45.64%),93 (0.48),←,
13,"Voss, Brett",28y 36d,137 (65-2-70 48.18%),45 (0.33),102 (46-1-55 45.59%),34 (0.33)
5,"Watts, Fergus",20y 190d,6 (2-0-4 33.33%),3 (0.50),1 (0-0-1 0.00%),1 (1.00)
Totals,Totals,26y 46d,2475 (1201-20-1254 48.53%),1725 (0.70),,
C,"Thomas, Grant",48y 44d,101 (49-1-51 49.01%),,←,
