Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
39,"Aarts, Jake",25y 217d,2 (2-0-0 100.00%),,←,
7,"Baker, Liam",22y 167d,27 (21-1-5 79.63%),9 (0.33),←,
21,"Balta, Noah",20y 263d,15 (10-0-5 66.67%),6 (0.40),←,
29,"Bolton, Shai",21y 217d,33 (24-1-8 74.24%),27 (0.82),←,
35,"Broad, Nathan",27y 88d,60 (47-1-12 79.17%),1 (0.02),←,
22,"Caddy, Josh",27y 288d,162 (102-1-59 63.27%),160 (0.99),67 (50-0-17 74.63%),84 (1.25)
11,"Castagna, Jason",24y,82 (57-1-24 70.12%),88 (1.07),←,
41,"Chol, Mabior",23y 165d,12 (10-0-2 83.33%),9 (0.75),←,
43,"Eggmolesse-Smith, Derek",22y 69d,3 (3-0-0 100.00%),,←,
34,"Graham, Jack",22y 138d,43 (34-1-8 80.23%),19 (0.44),←,
2,"Grimes, Dylan",28y 362d,157 (101-1-55 64.65%),3 (0.02),←,
13,"Higgins, Jack",21y 115d,38 (26-1-11 69.74%),27 (0.71),←,
23,"Lambert, Kane",28y 229d,101 (69-1-31 68.81%),65 (0.64),←,
19,"Lynch, Tom",27y 255d,162 (59-2-101 37.04%),327 (2.02),31 (22-1-8 72.58%),73 (2.35)
4,"Martin, Dustin",29y 16d,229 (129-3-97 56.99%),253 (1.10),←,
33,"McIntosh, Kamdyn",26y 100d,93 (62-0-31 66.67%),26 (0.28),←,
50,"Pickett, Marlion",28y 188d,5 (3-1-1 70.00%),1 (0.20),←,
8,"Riewoldt, Jack",31y 255d,268 (139-5-124 52.80%),637 (2.38),←,
17,"Rioli, Daniel",23y 87d,82 (54-1-27 66.46%),72 (0.88),←,
15,"Short, Jayden",24y 170d,77 (51-1-25 66.88%),20 (0.26),←,
20,"Soldo, Ivan",24y 89d,26 (19-1-6 75.00%),7 (0.27),←,
1,"Vlastuin, Nick",26y 84d,147 (94-1-52 64.29%),26 (0.18),←,
Totals,Totals,25y 129d,1824 (1116-24-684 61.18%),1783 (0.98),,
C,"Hardwick, Damien",47y 329d,237 (133-3-101 56.75%),,←,
