North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Leigh",13,2.0,8,21,2.0,2.0,,8.0,,4.0,3.0,2.0,1.0,,,11,12,,1.0,2.0,,1.0,84.0
4 ↑,"Anthony, Liam",3,,2,5,1.0,,,2.0,,2.0,1.0,2.0,,,,1,4,,,1.0,,,21.0
18,"Atley, Shaun",10,2.0,7,17,1.0,,,2.0,,2.0,,2.0,,,,1,16,,,1.0,3.0,,92.0
3,"Bastinac, Ryan",14,6.0,13,27,,,,5.0,2.0,2.0,4.0,3.0,,,,13,13,1.0,,1.0,,1.0,84.0
35,"Black, Aaron",6,6.0,4,10,2.0,1.0,,3.0,,1.0,,2.0,,1.0,,4,6,1.0,3.0,1.0,,,87.0
10,"Cunnington, Ben",16,4.0,17,33,1.0,,,6.0,4.0,3.0,8.0,2.0,,1.0,3.0,17,16,,,,,1.0,74.0
15,"Dal Santo, Nick",15,6.0,19,34,,1.0,,2.0,7.0,4.0,,5.0,2.0,1.0,2.0,12,21,,,,1.0,1.0,83.0
38,"Daw, Majak",5,,3,8,,,10.0,6.0,,1.0,2.0,1.0,,,,6,2,,,1.0,1.0,1.0,77.0
11,"Firrito, Michael",9,8.0,10,19,,,,2.0,5.0,1.0,2.0,2.0,,2.0,,6,13,1.0,,8.0,2.0,,97.0
43,"Gibson, Sam",14,6.0,6,20,,,,10.0,5.0,1.0,3.0,5.0,,2.0,,6,15,,,1.0,,,87.0
22,"Goldstein, Todd",2,,3,5,,1.0,22.0,4.0,,,1.0,1.0,1.0,1.0,,4,2,,,5.0,,1.0,82.0
24,"Greenwood, Levi",17,12.0,16,33,,2.0,,3.0,2.0,6.0,3.0,,,,,9,22,,1.0,,,1.0,82.0
6,"Hansen, Lachlan",6,5.0,3,9,,,,1.0,,,1.0,,,,,2,6,,,5.0,,,87.0
29,"Harvey, Brent",17,2.0,10,27,1.0,1.0,1.0,3.0,1.0,4.0,3.0,2.0,,1.0,,11,14,1.0,,3.0,6.0,,90.0
21,"McDonald, Luke",10,6.0,10,20,,,,4.0,2.0,2.0,,2.0,,1.0,,5,15,1.0,,10.0,,1.0,86.0
41,"Mullett, Aaron",9,4.0,10,19,,,,1.0,3.0,2.0,,3.0,1.0,,,5,14,,,,,,92.0
28,"Nahas, Robin",8,4.0,8,16,,1.0,,2.0,,3.0,,2.0,2.0,1.0,,6,11,,,2.0,2.0,,88.0
20,"Petrie, Drew",5,2.0,4,9,2.0,,1.0,1.0,,,,1.0,2.0,,,6,3,,,,,,93.0
9,"Swallow, Andrew",12,4.0,9,21,1.0,1.0,,9.0,5.0,3.0,4.0,5.0,2.0,3.0,,9,11,,,2.0,,,76.0
12 ↓,"Thomas, Lindsay",4,,3,7,1.0,,,3.0,,,1.0,1.0,,,,4,3,,,,,,63.0
16,"Thompson, Scott",13,5.0,9,22,,,,,6.0,,1.0,1.0,1.0,,,10,12,1.0,,7.0,,,96.0
7,"Ziebell, Jack",13,3.0,4,17,,,,3.0,1.0,3.0,2.0,4.0,1.0,1.0,,7,10,,,1.0,1.0,,79.0
Totals,Totals,221,87.0,178,399,12.0,10.0,34.0,80.0,43.0,44.0,39.0,48.0,13.0,15.0,5.0,155,241,6.0,5.0,51.0,16.0,8.0,
Opposition,Opposition,216,111.0,139,355,6.0,8.0,45.0,93.0,30.0,52.0,32.0,52.0,15.0,13.0,1.0,135,223,15.0,10.0,59.0,3.0,4.0,
