Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
24,"Amiss, Jye",21y 227d,48 (23-1-24 48.96%),81 (1.69),←,
41,"Banfield, Bailey",27y 17d,98 (46-2-50 47.96%),63 (0.64),←,
8,"Brayshaw, Andrew",25y 127d,147 (68-2-77 46.94%),51 (0.35),←,
5,"Chapman, Heath",23y 43d,43 (24-2-17 58.14%),2 (0.05),←,
6,"Clark, Jordan",24y 150d,103 (59-2-42 58.25%),22 (0.21),71 (38-2-31 54.93%),7 (0.10)
36,"Cox, Brennan",26y 214d,112 (50-1-61 45.09%),32 (0.29),←,
37,"Draper, Josh",21y 34d,21 (9-1-11 45.24%),,←,
32,"Frederick, Michael",24y 302d,79 (45-1-33 57.59%),88 (1.11),←,
9,"Jackson, Luke",23y 167d,99 (59-2-38 60.61%),73 (0.74),47 (22-1-24 47.87%),43 (0.91)
44,"Johnson, Matthew",21y 364d,38 (16-1-21 43.42%),7 (0.18),←,
30,"ODriscoll, Nathan",22y 302d,25 (15-0-10 60.00%),12 (0.48),←,
2,"OMeara, Jaeger",31y 20d,187 (83-3-101 45.19%),85 (0.45),44 (20-1-23 46.59%),15 (0.34)
25,"Pearce, Alex",29y 279d,123 (59-2-62 48.78%),5 (0.04),←,
16,"Reid, Murphy",18y 228d,1 (0-0-1 0.00%),4 (4.00),←,
18,"Reidy, Liam",24y 274d,3 (0-0-3 0.00%),,←,
13,"Ryan, Luke",29y 37d,156 (73-2-81 47.44%),3 (0.02),←,
3,"Serong, Caleb",24y 34d,104 (53-2-49 51.92%),30 (0.29),←,
14,"Sharp, Jeremy",23y 214d,47 (20-1-26 43.62%),17 (0.36),24 (12-1-11 52.08%),10 (0.42)
39,"Switkowski, Sam",28y 115d,89 (44-1-44 50.00%),55 (0.62),←,
35,"Treacy, Josh",22y 223d,57 (32-1-24 57.02%),75 (1.32),←,
34,"Wagner, Corey",27y 357d,41 (12-1-28 30.49%),6 (0.15),22 (10-1-11 47.73%),
31,"Walker, Brandon",22y 149d,65 (35-2-28 55.38%),2 (0.03),←,
23,"Worner, Karl",22y 272d,9 (4-0-5 44.44%),,←,
Totals,Totals,24y 244d,1695 (829-30-836 48.91%),713 (0.42),,
C,"Longmuir, Justin",44y 53d,108 (53-2-53 50.00%),,←,
