Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",28,2,17,45,2,,,6.0,5.0,5.0,8.0,11.0,,1.0,2.0,24.0,18.0,,1.0,1.0,,1.0,93.0
11,"Bennell, Harley",11,1,6,17,1,,,2.0,2.0,2.0,3.0,1.0,,1.0,,9.0,5.0,,,1.0,,1.0,87.0
36 ↓,"Broughton, Greg",3,1,3,6,,,,4.0,2.0,,,3.0,,1.0,,1.0,5.0,,,3.0,,,61.0
12,"Day, Sam",5,1,2,7,,1.0,2.0,3.0,1.0,,,1.0,1.0,,,4.0,3.0,,1.0,4.0,,,90.0
23,"Dixon, Charlie",10,4,4,14,2,1.0,10.0,6.0,2.0,1.0,3.0,1.0,2.0,1.0,,10.0,5.0,1.0,2.0,2.0,1.0,,88.0
5,"Harbrow, Jarrod",8,3,5,13,,,,7.0,1.0,2.0,1.0,4.0,2.0,2.0,,6.0,6.0,,,2.0,,,90.0
28,"Kolodjashnij, Kade",7,3,5,12,,,,3.0,5.0,,1.0,1.0,,,,5.0,7.0,,,5.0,,,89.0
37 ↑,"Lonergan, Jesse",4,,6,10,,,,5.0,2.0,1.0,5.0,1.0,,1.0,,5.0,4.0,,,,,,31.0
19,"Lynch, Tom",11,7,2,13,2,,,1.0,,5.0,1.0,3.0,,2.0,,5.0,7.0,1.0,1.0,2.0,,1.0,100.0
4,"Martin, Jack",6,1,1,7,1,,,1.0,,1.0,1.0,2.0,,,,3.0,5.0,,,1.0,,,71.0
17,"May, Steven",10,2,3,13,,,,,6.0,2.0,1.0,,1.0,,,5.0,7.0,,,9.0,,,93.0
18,"McKenzie, Trent",14,2,1,15,,,,5.0,7.0,1.0,3.0,4.0,2.0,,,5.0,8.0,,,3.0,3.0,,80.0
1,"OMeara, Jaeger",17,4,9,26,,,2.0,4.0,2.0,6.0,4.0,2.0,1.0,,,10.0,15.0,1.0,,1.0,,2.0,75.0
10,"Prestia, Dion",10,2,9,19,1,,,6.0,2.0,1.0,2.0,1.0,,,,7.0,11.0,,,1.0,,,83.0
35,"Rischitelli, Michael",16,4,6,22,,,,1.0,1.0,2.0,3.0,4.0,,,,6.0,12.0,,,1.0,,,92.0
8,"Russell, Luke",9,4,5,14,,,,2.0,,4.0,2.0,1.0,1.0,1.0,,5.0,9.0,,,2.0,,,85.0
6,"Sexton, Alex",5,2,4,9,,,,2.0,,2.0,,,,,,3.0,5.0,,,,1.0,,80.0
26,"Shaw, Matt",6,1,3,9,,,1.0,,3.0,,,3.0,,,,4.0,4.0,,,2.0,,,76.0
2,"Smith, Zac",7,,7,14,1,,17.0,,2.0,,5.0,3.0,1.0,1.0,,9.0,3.0,,,4.0,,,82.0
25,"Stanley, Danny",7,1,4,11,,,,4.0,2.0,1.0,1.0,3.0,,1.0,,3.0,7.0,,,2.0,,1.0,86.0
24,"Swallow, David",15,2,13,28,,,,11.0,2.0,1.0,6.0,6.0,,3.0,,18.0,10.0,,,2.0,,1.0,75.0
16,"Thompson, Rory",6,3,1,7,,,,3.0,,1.0,,,1.0,,,2.0,4.0,,,11.0,,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,50,116,331,10,3.0,32.0,76.0,47.0,38.0,50.0,55.0,12.0,15.0,2.0,149.0,160.0,3.0,5.0,59.0,5.0,7.0,
Opposition,Opposition,252,59,127,379,17,14.0,64.0,81.0,25.0,73.0,51.0,39.0,15.0,12.0,4.0,172.0,171.0,11.0,12.0,54.0,3.0,14.0,
