Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Allan, Matthew",10.0,9.0,7.0,17.0,,,26.0,2.0,1.0,6.0,4.0,,2.0,,,,,,,,,,
12,"Anstey, Jacob",,,,,,,,,,,,,,,,,,,,,,,
29,"Beaumont, Simon",14.0,10.0,4.0,18.0,2.0,,,1.0,,2.0,,5.0,,2.0,,,,,,,,,
21,"Bradley, Craig",14.0,6.0,13.0,27.0,,1.0,,,3.0,4.0,6.0,1.0,1.0,1.0,1.0,,,,,,,,
20,"Brown, Fraser",15.0,6.0,16.0,31.0,,,,1.0,3.0,6.0,7.0,2.0,2.0,2.0,,,,,,,,,
16,"Camporeale, Scott",19.0,4.0,3.0,22.0,1.0,2.0,,2.0,,9.0,5.0,2.0,2.0,3.0,,,,,,,,,
34,"De Iulio, Ron",12.0,5.0,1.0,13.0,2.0,1.0,,3.0,,2.0,2.0,2.0,,2.0,,,,,,,,,
33,"Hogg, Matthew",15.0,6.0,3.0,18.0,1.0,1.0,,3.0,4.0,2.0,3.0,2.0,1.0,,,,,,,,,,
27,"Hulme, Darren",5.0,,7.0,12.0,,1.0,,,,2.0,1.0,1.0,3.0,,,,,,,,,,
26,"Hynes, John",,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
43,"Koutoufides, Anthony",15.0,6.0,2.0,17.0,,2.0,,2.0,1.0,5.0,5.0,1.0,,1.0,,,,,,,,,
17,"Lock, Damien",2.0,,1.0,3.0,,,,,1.0,,1.0,,,,,,,,,,,,
22,"Manton, Glenn",4.0,5.0,7.0,11.0,,,,1.0,2.0,,,,3.0,,,,,,,,,,
3,"Massie, Kris",7.0,1.0,3.0,10.0,1.0,,,1.0,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,
5,"McKay, Andrew",7.0,1.0,7.0,14.0,,1.0,,2.0,,2.0,,,1.0,1.0,,,,,,,,,
18,"Murphy, Justin",12.0,7.0,14.0,26.0,,,,,1.0,2.0,2.0,3.0,1.0,1.0,3.0,,,,,,,,
11,"Porter, Mark",2.0,1.0,2.0,4.0,,,8.0,1.0,,2.0,1.0,2.0,1.0,1.0,,,,,,,,,
23,"Rice, Dean",8.0,4.0,2.0,10.0,1.0,,,4.0,1.0,,1.0,1.0,,1.0,,,,,,,,,
14,"Sexton, Michael",13.0,4.0,7.0,20.0,,,,,5.0,3.0,,1.0,4.0,,,,,,,,,,
1,"Silvagni, Stephen",13.0,5.0,5.0,18.0,,,,4.0,4.0,1.0,1.0,3.0,1.0,,,,,,,,,,
30,"White, Adam",15.0,5.0,3.0,18.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,,,,,,,,,
8,"Whitnall, Lance",9.0,6.0,7.0,16.0,2.0,2.0,4.0,,,2.0,1.0,2.0,1.0,2.0,,,,,,,,,
Totals,Totals,211.0,91.0,115.0,326.0,11.0,12.0,40.0,29.0,28.0,55.0,42.0,32.0,26.0,19.0,4.0,,,,,,,,
Opposition,Opposition,192.0,74.0,114.0,306.0,12.0,12.0,22.0,28.0,39.0,48.0,32.0,31.0,19.0,26.0,2.0,,,,,,,,
