Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
11,"Aish, James",29y 162d,185 (86-2-97 47.03%),33 (0.18),103 (53-2-48 52.43%),10 (0.10)
24,"Amiss, Jye",21y 262d,53 (26-1-26 50.00%),90 (1.70),←,
41,"Banfield, Bailey",27y 52d,103 (49-2-52 48.54%),65 (0.63),←,
15,"Bolton, Shai",26y 132d,140 (71-4-65 52.14%),172 (1.23),5 (3-0-2 60.00%),7 (1.40)
8,"Brayshaw, Andrew",25y 162d,152 (71-2-79 47.37%),53 (0.35),←,
6,"Clark, Jordan",24y 185d,108 (62-2-44 58.33%),23 (0.21),76 (41-2-33 55.26%),8 (0.11)
36,"Cox, Brennan",26y 249d,117 (53-1-63 45.73%),32 (0.27),←,
4,"Darcy, Sean",26y 311d,112 (53-2-57 48.21%),46 (0.41),←,
37,"Draper, Josh",21y 69d,26 (12-1-13 48.08%),,←,
43,"Dudley, Isaiah",21y 354d,4 (3-0-1 75.00%),4 (1.00),←,
32,"Frederick, Michael",24y 337d,84 (48-1-35 57.74%),95 (1.13),←,
44,"Johnson, Matthew",22y 34d,43 (19-1-23 45.35%),8 (0.19),←,
21,"McDonald, Oscar",29y 32d,88 (46-0-42 52.27%),4 (0.05),2 (1-0-1 50.00%),1 (0.50)
2,"OMeara, Jaeger",31y 55d,191 (85-3-103 45.29%),85 (0.45),48 (22-1-25 46.88%),15 (0.31)
25,"Pearce, Alex",29y 314d,128 (62-2-64 49.22%),6 (0.05),←,
16,"Reid, Murphy",18y 263d,6 (3-0-3 50.00%),7 (1.17),←,
13,"Ryan, Luke",29y 72d,161 (76-2-83 47.83%),3 (0.02),←,
3,"Serong, Caleb",24y 69d,109 (56-2-51 52.29%),31 (0.28),←,
14,"Sharp, Jeremy",23y 249d,52 (23-1-28 45.19%),19 (0.37),29 (15-1-13 53.45%),12 (0.41)
39,"Switkowski, Sam",28y 150d,91 (45-1-45 50.00%),55 (0.60),←,
35,"Treacy, Josh",22y 258d,62 (35-1-26 57.26%),92 (1.48),←,
23,"Worner, Karl",22y 307d,13 (7-0-6 53.85%),,←,
26,"Young, Hayden",24y 8d,82 (42-2-38 52.44%),17 (0.21),←,
Totals,Totals,25y 114d,2110 (1033-33-1044 48.96%),940 (0.45),,
C,"Longmuir, Justin",44y 88d,113 (56-2-55 50.44%),,←,
