Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
36,"Amartey, Joel",23y 323d,23 (14-1-8 63.04%),22 (0.96),←,
22,"Blakey, Nick",23y 145d,96 (49-1-46 51.56%),34 (0.35),←,
16,"Campbell, Braeden",21y 168d,43 (24-1-18 56.98%),10 (0.23),←,
4,"Clarke, Ryan",26y 35d,92 (40-1-51 44.02%),21 (0.23),52 (23-1-28 45.19%),13 (0.25)
7,"Cunningham, Harry",29y 228d,179 (104-1-74 58.38%),50 (0.28),←,
13,"Florent, Oliver",25y,136 (72-1-63 53.31%),41 (0.30),←,
42,"Fox, Robbie",30y 97d,81 (39-1-41 48.77%),10 (0.12),←,
23,"Franklin, Lance",36y 173d,353 (221-1-131 62.75%),1066 (3.02),171 (112-0-59 65.50%),486 (2.84)
21,"Gulden, Errol",21y 4d,61 (38-1-22 63.11%),47 (0.77),←,
9,"Hayward, Will",24y 269d,131 (70-1-60 53.82%),152 (1.16),←,
5,"Heeney, Isaac",27y 78d,171 (107-1-63 62.87%),218 (1.27),←,
44,"Lloyd, Jake",29y 305d,217 (131-1-85 60.60%),36 (0.17),←,
30,"McCartin, Tom",23y 204d,104 (58-0-46 55.77%),28 (0.27),←,
6,"McDonald, Logan",21y 109d,38 (24-1-13 64.47%),48 (1.26),←,
27,"McInerney, Justin",22y 338d,70 (40-1-29 57.86%),30 (0.43),←,
2,"McLean, Hayden",24y 183d,47 (23-1-23 50.00%),38 (0.81),←,
14,"Mills, Callum",26y 111d,149 (84-1-64 56.71%),25 (0.17),←,
11,"Papley, Tom",27y 9d,159 (91-1-67 57.55%),253 (1.59),←,
26,"Parker, Luke",30y 270d,277 (170-2-105 61.73%),197 (0.71),←,
24,"Rampe, Dane",33y 50d,226 (144-2-80 64.16%),7 (0.03),←,
8,"Rowbottom, James",22y 306d,87 (45-1-41 52.30%),27 (0.31),←,
1,"Warner, Chad",22y 64d,54 (32-0-22 59.26%),38 (0.70),←,
15,"Wicks, Sam",23y 311d,44 (27-0-17 61.36%),28 (0.64),←,
Totals,Totals,25y 355d,2838 (1647-22-1169 58.03%),2426 (0.85),,
C,"Longmire, John",52y 203d,301 (185-3-113 61.96%),,←,
