Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",23y 253d,28 (16-0-12 57.14%),44 (1.57),←,
26,"Bradley, Kepler",25y 133d,86 (25-1-60 29.65%),50 (0.58),37 (12-0-25 32.43%),36 (0.97)
6,"Broughton, Greg",24y 178d,33 (14-0-19 42.42%),4 (0.12),←,
15,"Crowley, Ryan",27y 21d,97 (48-0-49 49.48%),73 (0.75),←,
41,"Duffield, Paul",26y 49d,70 (30-0-40 42.86%),19 (0.27),←,
7,"Fyfe, Nat",19y 189d,19 (12-0-7 63.16%),15 (0.79),←,
14,"Grover, Antoni",31y 15d,182 (79-0-103 43.41%),25 (0.14),←,
32,"Hill, Stephen",20y 329d,46 (21-0-25 45.65%),29 (0.63),←,
37,"Johnson, Michael",26y 157d,104 (52-0-52 50.00%),38 (0.37),←,
34,"Lower, Nick",23y 276d,21 (8-0-13 38.10%),1 (0.05),1 (1-0-0 100.00%),1 (1.00)
23,"Mayne, Chris",22y 144d,37 (19-0-18 51.35%),38 (1.03),←,
18,"McPharlin, Luke",29y 115d,169 (83-0-86 49.11%),112 (0.66),157 (75-0-82 47.77%),109 (0.69)
9,"McPhee, Adam",28y 171d,191 (80-1-110 42.15%),101 (0.53),49 (21-0-28 42.86%),18 (0.37)
16,"Mundy, David",25y 249d,131 (62-0-69 47.33%),50 (0.38),←,
10,"Palmer, Rhys",22y 41d,39 (14-0-25 35.90%),17 (0.44),←,
29,"Pavlich, Matthew",29y 85d,237 (104-0-133 43.88%),468 (1.97),←,
4,"Pitt, Jayden",18y 170d,1 (1-0-0 100.00%),1 (1.00),←,
24,"Roberton, Dylan",19y 278d,14 (8-0-6 57.14%),2 (0.14),←,
31,"Sandilands, Aaron",28y 110d,157 (79-0-78 50.32%),61 (0.39),←,
8,"Suban, Nick",20y 321d,39 (15-0-24 38.46%),14 (0.36),←,
47,"van Berlo, Jay",22y 189d,23 (14-0-9 60.87%),6 (0.26),←,
38,"Walters, Michael",20y 78d,9 (3-0-6 33.33%),12 (1.33),←,
Totals,Totals,24y 128d,1733 (787-2-944 45.41%),1180 (0.68),,
C,"Harvey, Mark",45y 288d,76 (31-0-45 40.79%),,←,
