Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Baker, Oskar",7,4,8,15,,,,2.0,2.0,1.0,3.0,3.0,1.0,,,5.0,10.0,,,1.0,,,75.0
4,"Bontempelli, Marcus",20,4,12,32,1,1.0,,7.0,,7.0,14.0,2.0,1.0,1.0,2.0,26.0,10.0,1.0,1.0,5.0,,1.0,81.0
31,"Dale, Bailey",14,4,1,15,,,,1.0,3.0,2.0,,,,,,2.0,8.0,1.0,,2.0,,1.0,79.0
35,"Daniel, Caleb",11,8,9,20,,,,5.0,4.0,1.0,5.0,4.0,1.0,2.0,,8.0,13.0,,,1.0,1.0,,79.0
15,"Duryea, Taylor",10,5,2,12,,,,,4.0,2.0,,2.0,1.0,1.0,,3.0,10.0,,,3.0,,,72.0
44,"English, Tim",14,10,9,23,,,40.0,6.0,2.0,,,4.0,,1.0,1.0,5.0,17.0,2.0,,3.0,1.0,,86.0
43,"Gardner, Ryan",11,7,1,12,,,,1.0,4.0,,1.0,,,,,2.0,10.0,,,11.0,,,95.0
39,"Johannisen, Jason",14,8,4,18,1,,,3.0,4.0,1.0,,2.0,,,,2.0,12.0,1.0,1.0,,,,79.0
32,"Jones, Arthur",5,1,7,12,2,,,2.0,,3.0,1.0,2.0,,1.0,,7.0,6.0,1.0,1.0,,,1.0,78.0
19,"Jones, Liam",8,7,2,10,,,,,1.0,,,1.0,,,,1.0,9.0,,,3.0,,,100.0
42,"Keath, Alex",6,4,3,9,,,,2.0,3.0,1.0,1.0,1.0,,1.0,,3.0,6.0,1.0,,9.0,,,94.0
21,"Liberatore, Tom",13,2,16,29,1,1.0,,4.0,1.0,4.0,8.0,2.0,,,,16.0,14.0,,,2.0,,,80.0
7,"Lobb, Rory",5,1,2,7,2,,12.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,3.0,4.0,,1.0,,,,81.0
11,"Macrae, Jack",15,4,14,29,,,,1.0,4.0,5.0,2.0,2.0,1.0,,,7.0,23.0,,,2.0,,1.0,81.0
30 ↑,"McNeil, Lachlan",,,3,3,,,,,,,,,,,,1.0,2.0,,,1.0,,,18.0
33,"Naughton, Aaron",7,3,4,11,3,2.0,,5.0,,2.0,,2.0,1.0,,,7.0,2.0,2.0,2.0,1.0,,1.0,86.0
20,"Richards, Ed",15,7,6,21,,,,3.0,7.0,2.0,,4.0,,1.0,,5.0,16.0,1.0,,2.0,,,83.0
28,"Scott, Anthony",7,5,6,13,1,,,1.0,,2.0,,1.0,,,,3.0,10.0,1.0,1.0,,,,75.0
6,"Smith, Bailey",14,5,18,32,,,,3.0,4.0,5.0,3.0,4.0,,,,14.0,18.0,,,,,1.0,85.0
1 ↓,"Treloar, Adam",10,3,14,24,,,,2.0,,3.0,4.0,1.0,1.0,,,9.0,15.0,,,3.0,1.0,1.0,54.0
2,"Ugle-Hagan, Jamarra",7,1,2,9,1,1.0,,1.0,,2.0,,1.0,2.0,,,6.0,4.0,,,2.0,,1.0,84.0
3,"Weightman, Cody",3,2,5,8,1,,,,,1.0,,2.0,,,,6.0,2.0,1.0,1.0,1.0,,1.0,72.0
34,"Williams, Bailey",7,2,9,16,,,,6.0,1.0,1.0,2.0,,1.0,,,6.0,10.0,,,3.0,,1.0,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,223,97,157,380,13,8.0,52.0,57.0,45.0,46.0,45.0,42.0,12.0,9.0,3.0,147.0,231.0,12.0,8.0,55.0,3.0,10.0,
Opposition,Opposition,235,91,194,429,10,11.0,40.0,65.0,32.0,57.0,37.0,45.0,9.0,12.0,3.0,152.0,275.0,6.0,8.0,56.0,4.0,8.0,
