Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Aleer, Leek",10,7,5,15,,,,2.0,5.0,,,2.0,2.0,,,9.0,6.0,4.0,,1.0,,,86.0
9,"Angwin, Ryan",9,4,8,17,,,,9.0,3.0,5.0,1.0,,2.0,,,8.0,8.0,1.0,,1.0,1.0,,84.0
14,"Bedford, Toby",,,3,3,,,,2.0,,,,,1.0,,,2.0,1.0,,,2.0,,,84.0
32,"Briggs, Kieren",11,1,12,23,,,44.0,7.0,,3.0,8.0,9.0,1.0,4.0,,13.0,6.0,,,3.0,,,80.0
5,"Cadman, Aaron",4,2,1,5,1,1.0,1.0,2.0,,1.0,,3.0,,1.0,,2.0,3.0,1.0,2.0,,,,62.0
17,"Callaghan, Finn",10,,15,25,,,,4.0,1.0,2.0,6.0,3.0,,,,11.0,14.0,,,,,,85.0
3 ↓,"Coniglio, Stephen",7,2,5,12,,,,2.0,,2.0,2.0,1.0,,,,3.0,8.0,,,1.0,,2.0,28.0
16,"Daniels, Brent",13,2,4,17,1,1.0,,3.0,,6.0,2.0,3.0,,1.0,,5.0,9.0,,1.0,2.0,1.0,2.0,85.0
4,"Greene, Toby",16,7,8,24,2,2.0,,2.0,,3.0,4.0,5.0,1.0,,3.0,9.0,15.0,,2.0,1.0,,1.0,91.0
12,"Green, Tom",9,,19,28,,1.0,,6.0,3.0,1.0,3.0,10.0,1.0,,1.0,17.0,11.0,,,,,,87.0
19,"Haynes, Nick",17,9,3,20,,,,2.0,8.0,1.0,,4.0,,2.0,,2.0,16.0,1.0,,2.0,,,84.0
27,"Himmelberg, Harry",13,11,5,18,,,,3.0,5.0,1.0,1.0,1.0,,1.0,,2.0,14.0,1.0,,3.0,2.0,,76.0
23,"Hogan, Jesse",5,5,1,6,2,1.0,,1.0,1.0,1.0,,,,,,2.0,4.0,1.0,3.0,2.0,,,83.0
39,"Idun, Connor",7,2,12,19,,,,2.0,1.0,,,3.0,1.0,1.0,,12.0,6.0,,,5.0,,,98.0
31 ↑,"McMullin, Toby",5,2,4,9,,,,9.0,2.0,2.0,,2.0,,,,1.0,8.0,,,1.0,,,40.0
33,"OHalloran, Xavier",8,3,2,10,1,2.0,,2.0,,3.0,1.0,2.0,1.0,,,3.0,6.0,,2.0,1.0,,2.0,97.0
20,"Peatling, James",11,2,7,18,,1.0,,1.0,1.0,3.0,6.0,4.0,2.0,1.0,,10.0,7.0,,,1.0,,,70.0
36,"Perryman, Harry",10,3,7,17,,,,7.0,2.0,,2.0,6.0,,2.0,,5.0,12.0,,,3.0,1.0,,75.0
26,"Riccardi, Jake",10,5,1,11,4,1.0,6.0,2.0,1.0,2.0,,2.0,,,2.0,6.0,6.0,3.0,4.0,1.0,,,76.0
15,"Taylor, Sam",6,3,6,12,,,,3.0,1.0,,1.0,1.0,1.0,,,6.0,6.0,1.0,,4.0,,,100.0
28,"Thomas, Harvey",2,2,7,9,,,,4.0,,,1.0,1.0,,,,5.0,4.0,,,,,,66.0
10,"Wehr, Jacob",6,2,5,11,,,,3.0,,5.0,3.0,2.0,3.0,,,4.0,8.0,,,1.0,,,83.0
6,"Whitfield, Lachie",19,3,8,27,,,,2.0,10.0,1.0,3.0,5.0,3.0,1.0,,6.0,13.0,,,,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,77,148,356,11,12.0,51.0,80.0,44.0,42.0,44.0,69.0,19.0,14.0,6.0,143.0,191.0,13.0,14.0,35.0,5.0,7.0,
Opposition,Opposition,215,95,152,367,11,8.0,32.0,60.0,31.0,57.0,37.0,59.0,14.0,19.0,,140.0,210.0,12.0,11.0,35.0,2.0,7.0,
