Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
12,"Akermanis, Jason",26y 159d,180 (112-4-64 63.33%),210 (1.17),142 (89-3-50 63.73%),166 (1.17)
10,"Ashcroft, Marcus",31y 311d,311 (148-5-158 48.39%),145 (0.47),159 (95-3-61 60.69%),61 (0.38)
20,"Black, Simon",24y 121d,118 (81-1-36 69.07%),86 (0.73),←,
36,"Bradshaw, Daniel",24y 254d,110 (67-2-41 61.82%),213 (1.94),107 (64-2-41 60.75%),213 (1.99)
16,"Brown, Jonathan",21y 277d,68 (52-0-16 76.47%),69 (1.01),←,
1,"Caracella, Blake",26y 140d,136 (91-2-43 67.65%),160 (1.18),10 (5-1-4 55.00%),9 (0.90)
19,"Charman, Jamie",21y 17d,40 (28-1-11 71.25%),8 (0.20),←,
30,"Copeland, Robert",22y 68d,44 (35-0-9 79.55%),12 (0.27),←,
32,"Hart, Shaun",32y 77d,245 (126-3-116 52.04%),163 (0.67),143 (89-2-52 62.94%),82 (0.57)
27,"Keating, Clark",27y 136d,98 (66-2-30 68.37%),64 (0.65),84 (56-1-27 67.26%),55 (0.65)
11,"Lynch, Alastair",35y 44d,285 (145-2-138 51.23%),568 (1.99),133 (84-2-47 63.91%),306 (2.30)
9,"McGrath, Ashley",20y 74d,25 (16-1-8 66.00%),2 (0.08),←,
4,"McRae, Craig",29y 314d,171 (106-2-63 62.57%),210 (1.23),132 (85-2-45 65.15%),154 (1.17)
15,"Michael, Mal",26y 39d,126 (70-1-55 55.95%),26 (0.21),65 (49-1-15 76.15%),3 (0.05)
8,"Notting, Tim",24y 285d,84 (59-1-24 70.83%),65 (0.77),←,
13,"Pike, Martin",30y 261d,206 (118-1-87 57.52%),91 (0.44),65 (48-1-16 74.62%),32 (0.49)
6,"Power, Luke",23y 206d,102 (68-1-33 67.16%),132 (1.29),←,
5,"Scott, Brad",27y 91d,114 (67-2-45 59.65%),37 (0.32),92 (59-2-31 65.22%),31 (0.34)
22,"Scott, Chris",27y 91d,183 (110-3-70 60.93%),66 (0.36),128 (83-2-43 65.63%),43 (0.34)
34,"Shattock, Aaron",23y 92d,46 (28-1-17 61.96%),12 (0.26),←,
3,"Voss, Michael",28y 26d,215 (127-2-86 59.53%),199 (0.93),136 (89-1-46 65.81%),127 (0.93)
33,"White, Darryl",30y 51d,236 (127-5-104 54.87%),161 (0.68),146 (88-3-55 61.30%),55 (0.38)
Totals,Totals,26y 209d,3143 (1847-42-1254 58.77%),2699 (0.86),,
C,"Matthews, Leigh",51y 154d,341 (207-6-128 61.58%),,117 (82-1-34 70.51%),
