Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",14,3,4,18,,,,4.0,2.0,3.0,2.0,1.0,4.0,,,6.0,11.0,,,4.0,,1.0,90.0
8,"Bewick, Rohan",6,4,5,11,2,1.0,,2.0,,,,2.0,1.0,,,5.0,5.0,,,,,,90.0
20 ↑,"Black, Simon",10,1,2,12,1,,,1.0,2.0,1.0,4.0,2.0,2.0,,,7.0,5.0,,,,,,28.0
16,"Brown, Jonathan",5,5,1,6,2,,,,,1.0,,1.0,,1.0,,4.0,2.0,3.0,3.0,1.0,,,88.0
42,"Clarke, Justin",14,12,8,22,,,,,3.0,1.0,1.0,3.0,,2.0,,7.0,14.0,,,7.0,2.0,,89.0
41,"Golby, Mitch",14,10,8,22,2,,,3.0,2.0,4.0,,1.0,,1.0,,4.0,17.0,2.0,,,1.0,,87.0
6,"Green, Josh",4,1,7,11,,2.0,,3.0,,1.0,,1.0,,,,9.0,2.0,1.0,,,1.0,,84.0
11,"Hanley, Pearce",24,11,7,31,,1.0,1.0,2.0,2.0,8.0,,2.0,,,1.0,5.0,23.0,,1.0,2.0,2.0,1.0,92.0
35 ↓,"Lester, Ryan",10,1,6,16,,,,2.0,,3.0,6.0,,4.0,,,12.0,4.0,,,1.0,,2.0,53.0
23,"Leuenberger, Matthew",11,5,5,16,1,,33.0,,1.0,4.0,2.0,2.0,3.0,2.0,,9.0,8.0,,,2.0,,,78.0
19,"Lisle, Jordan",6,2,6,12,1,,7.0,3.0,1.0,1.0,1.0,,2.0,,,6.0,6.0,,1.0,2.0,,,83.0
32,"Mayes, Sam",6,2,9,15,,,,3.0,,3.0,1.0,,,,,6.0,7.0,,,2.0,,1.0,75.0
9,"McGrath, Ashley",10,2,4,14,1,1.0,,2.0,3.0,3.0,1.0,2.0,,1.0,,4.0,7.0,,,3.0,,,83.0
21,"Merrett, Daniel",8,9,6,14,,,,1.0,1.0,,,3.0,,2.0,,6.0,7.0,3.0,,5.0,2.0,,100.0
3,"Moloney, Brent",15,3,11,26,,,,9.0,1.0,5.0,7.0,4.0,1.0,1.0,,10.0,18.0,,,2.0,,,83.0
24,"Patfull, Joel",10,8,5,15,,,,1.0,5.0,1.0,,1.0,,1.0,,3.0,10.0,,,10.0,,,96.0
31,"Polkinghorne, James",13,5,7,20,,,,4.0,,3.0,6.0,3.0,2.0,1.0,,11.0,10.0,,,1.0,1.0,,75.0
29,"Raines, Andrew",7,4,9,16,,,,2.0,,2.0,2.0,4.0,,2.0,,5.0,11.0,,,1.0,,,85.0
30,"Redden, Jack",10,2,6,16,1,,,6.0,,,2.0,2.0,1.0,1.0,,7.0,7.0,1.0,,1.0,,1.0,86.0
38,"Rockliff, Tom",13,2,21,34,,,,9.0,2.0,4.0,3.0,6.0,,3.0,2.0,18.0,17.0,,,4.0,,1.0,86.0
26,"Yeo, Elliot",8,3,8,16,,,,4.0,2.0,1.0,2.0,2.0,1.0,,,6.0,10.0,,,1.0,,,88.0
15,"Zorko, Dayne",5,5,6,11,1,1.0,,9.0,,3.0,1.0,2.0,1.0,2.0,,4.0,8.0,,1.0,,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,223,100,151,374,12,10.0,41.0,70.0,27.0,52.0,41.0,44.0,22.0,20.0,3.0,154.0,209.0,10.0,6.0,49.0,9.0,7.0,
Opposition,Opposition,183,52,125,308,17,6.0,59.0,68.0,35.0,46.0,42.0,55.0,21.0,22.0,3.0,154.0,154.0,7.0,11.0,52.0,9.0,10.0,
