North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",26y 333d,141 (71-1-69 50.71%),150 (1.06),←,
11,"Archer, Glenn",22y 31d,52 (28-0-24 53.85%),18 (0.35),←,
14,"Armstrong, Matt",28y 54d,136 (54-0-82 39.71%),73 (0.54),4 (2-0-2 50.00%),2 (0.50)
12,"Blakey, John",28y 274d,180 (78-0-102 43.33%),49 (0.27),45 (26-0-19 57.78%),11 (0.24)
16,"Capuano, Mathew",19y 234d,7 (3-0-4 42.86%),2 (0.29),←,
18,"Carey, Wayne",23y 332d,102 (56-0-46 54.90%),246 (2.41),←,
6,"Fairley, Ian",30y 218d,175 (85-2-88 49.14%),148 (0.85),←,
34,"King, David",23y 48d,23 (12-0-11 52.17%),4 (0.17),←,
7,"Laidley, Dani",28y 28d,96 (55-1-40 57.81%),12 (0.13),44 (26-0-18 59.09%),1 (0.02)
35,"Longmire, John",24y 114d,137 (67-1-69 49.27%),446 (3.26),←,
4,"Martyn, Mick",26y 236d,138 (69-1-68 50.36%),11 (0.08),←,
31,"McKernan, Corey",21y 126d,26 (16-0-10 61.54%),24 (0.92),←,
13,"Nichols, Trent",26y 17d,83 (31-1-51 37.95%),83 (1.00),23 (14-0-9 60.87%),34 (1.48)
20,"Reynolds, Keenan",26y 107d,78 (43-0-35 55.13%),37 (0.47),4 (2-0-2 50.00%),2 (0.50)
22,"Roberts, Mark",29y 300d,125 (55-0-70 44.00%),98 (0.78),48 (29-0-19 60.42%),79 (1.65)
3,"Rock, Anthony",24y 207d,91 (50-0-41 54.95%),77 (0.85),←,
2,"Schwass, Wayne",26y 148d,126 (63-0-63 50.00%),69 (0.55),←,
8,"Scott, Robert",26y 54d,136 (77-1-58 56.99%),167 (1.23),4 (2-0-2 50.00%),3 (0.75)
24,"Sholl, Craig",27y 115d,113 (60-0-53 53.10%),20 (0.18),←,
15,"Smith, Ross",30y 80d,200 (97-2-101 49.00%),34 (0.17),←,
10,"Stevens, Anthony",23y 296d,91 (48-0-43 52.75%),37 (0.41),←,
Totals,Totals,25y 334d,2256 (1118-10-1128 49.56%),1805 (0.80),,
C,"Pagan, Denis",47y 212d,49 (29-0-20 59.18%),,←,
