Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
37 ↑,"Anderson, Jed",5,1,3,8,1,2.0,,5.0,,,1.0,,1.0,,,5.0,1.0,1.0,1.0,,,,42.0
22,"Breust, Luke",12,7,2,14,5,2.0,,,,4.0,,3.0,,2.0,2.0,5.0,10.0,1.0,5.0,1.0,1.0,,85.0
9,"Burgoyne, Shaun",8,2,10,18,,,,6.0,4.0,4.0,,1.0,,,,7.0,11.0,,,3.0,5.0,,79.0
18,"Ceglar, Jonathon",8,4,6,14,,,15.0,3.0,2.0,1.0,4.0,1.0,2.0,,,12.0,2.0,3.0,1.0,3.0,,,91.0
8,"Duryea, Taylor",13,8,2,15,,,,4.0,2.0,2.0,1.0,2.0,1.0,1.0,,4.0,11.0,2.0,,,,1.0,78.0
12,"Frawley, James",9,11,9,18,,,,,,3.0,,,1.0,,,4.0,14.0,,,3.0,,,96.0
6,"Gibson, Josh",15,11,11,26,,,,2.0,2.0,1.0,1.0,1.0,2.0,,,5.0,22.0,2.0,,6.0,,,93.0
19,"Gunston, Jack",8,3,4,12,1,1.0,,1.0,2.0,1.0,1.0,,2.0,,,7.0,5.0,2.0,2.0,3.0,,,91.0
10,"Hill, Bradley",9,7,6,15,,,,1.0,,4.0,,,,,,3.0,12.0,,,2.0,2.0,,86.0
15,"Hodge, Luke",21,7,6,27,,,3.0,6.0,4.0,7.0,5.0,5.0,1.0,3.0,,7.0,20.0,1.0,,3.0,,,81.0
17,"Lake, Brian",5,7,6,11,,,1.0,2.0,2.0,,,2.0,,2.0,,8.0,5.0,3.0,,2.0,,,97.0
29,"Langford, Will",12,3,7,19,,3.0,1.0,3.0,,6.0,4.0,1.0,,1.0,,13.0,7.0,,,1.0,,,76.0
3,"Lewis, Jordan",25,13,10,35,,,4.0,4.0,6.0,6.0,6.0,3.0,2.0,,3.0,12.0,23.0,,,,,4.0,87.0
7,"McEvoy, Ben",6,4,2,8,2,,13.0,,,2.0,,1.0,,1.0,,5.0,5.0,1.0,1.0,2.0,,,87.0
5,"Mitchell, Sam",13,3,8,21,1,,,3.0,1.0,3.0,3.0,4.0,3.0,3.0,1.0,7.0,14.0,1.0,1.0,1.0,1.0,,87.0
28,"Puopolo, Paul",8,4,7,15,3,1.0,,5.0,,,,1.0,,1.0,,8.0,7.0,1.0,3.0,1.0,,2.0,80.0
33,"Rioli, Cyril",11,8,5,16,1,2.0,,2.0,,4.0,,3.0,,2.0,,6.0,11.0,1.0,2.0,2.0,4.0,3.0,76.0
2,"Roughead, Jarryd",9,2,3,12,3,2.0,1.0,6.0,,2.0,4.0,,3.0,,,11.0,1.0,1.0,,,,1.0,92.0
26 ↓,"Shiels, Liam",7,3,4,11,,,,1.0,,4.0,,1.0,,1.0,,3.0,8.0,,,,,,38.0
16,"Smith, Isaac",12,6,12,24,,,1.0,1.0,4.0,3.0,3.0,4.0,,,,6.0,16.0,1.0,1.0,1.0,,,84.0
24,"Stratton, Ben",6,5,3,9,,,,2.0,1.0,,,1.0,,1.0,,2.0,6.0,1.0,,5.0,,,89.0
4,"Suckling, Matt",14,5,5,19,,2.0,,2.0,2.0,3.0,,5.0,,3.0,,4.0,15.0,1.0,,3.0,3.0,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,236,124,131,367,17,21.0,39.0,59.0,32.0,60.0,33.0,39.0,18.0,21.0,6.0,144.0,226.0,23.0,17.0,42.0,16.0,11.0,
Opposition,Opposition,190,99,155,345,8,13.0,26.0,56.0,36.0,42.0,25.0,41.0,21.0,18.0,,114.0,234.0,9.0,13.0,47.0,5.0,6.0,
