Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
12,"Ball, Luke",26y 12d,153 (98-0-55 64.05%),62 (0.41),11 (8-0-3 72.73%),4 (0.36)
17,"Beams, Dayne",20y 114d,28 (18-0-10 64.29%),25 (0.89),←,
15,"Brown, Leigh",28y 103d,209 (98-1-110 47.13%),96 (0.46),28 (20-0-8 71.43%),12 (0.43)
32,"Cloke, Travis",23y 93d,111 (64-0-47 57.66%),134 (1.21),←,
1,"Davis, Leon",28y 354d,194 (102-0-92 52.58%),250 (1.29),←,
4,"Didak, Alan",27y 111d,169 (98-0-71 57.99%),235 (1.39),←,
25,"Fraser, Josh",28y 152d,198 (110-0-88 55.56%),156 (0.79),←,
26,"Johnson, Ben",29y 62d,195 (106-0-89 54.36%),59 (0.30),←,
18,"Jolly, Darren",28y 212d,177 (94-2-81 53.67%),77 (0.44),11 (8-0-3 72.73%),7 (0.64)
8,"Lumumba, Heritier",23y 203d,96 (58-0-38 60.42%),11 (0.11),←,
30,"Macaffer, Brent",22y 98d,14 (8-0-6 57.14%),6 (0.43),←,
5,"Maxwell, Nick",27y 3d,129 (74-0-55 57.36%),26 (0.20),←,
7,"Medhurst, Paul",28y 177d,166 (92-0-74 55.42%),274 (1.65),67 (42-0-25 62.69%),108 (1.61)
10,"Pendlebury, Scott",22y 150d,87 (52-0-35 59.77%),52 (0.60),←,
35,"Prestigiacomo, Simon",32y 126d,225 (102-0-123 45.33%),3 (0.01),←,
20,"Reid, Ben",21y 38d,16 (7-0-9 43.75%),3 (0.19),←,
39,"Shaw, Heath",24y 191d,102 (60-0-42 58.82%),21 (0.21),←,
22,"Sidebottom, Steele",19y 155d,22 (15-0-7 68.18%),15 (0.68),←,
36,"Swan, Dane",26y 101d,136 (76-0-60 55.88%),85 (0.63),←,
13,"Thomas, Dale",22y 350d,96 (58-0-38 60.42%),76 (0.79),←,
34,"Toovey, Alan",23y 75d,52 (34-0-18 65.38%),8 (0.15),←,
21,"Wellingham, Sharrod",21y 334d,37 (24-0-13 64.86%),18 (0.49),←,
Totals,Totals,25y 96d,2612 (1448-3-1161 55.44%),1692 (0.65),,
C,"Malthouse, Mick",56y 293d,624 (352-4-268 56.73%),,246 (129-0-117 52.44%),
