Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",22y 296d,15 (8-0-7 53.33%),22 (1.47),←,
21,"Barlow, Michael",22y 141d,7 (6-0-1 85.71%),6 (0.86),←,
26,"Bradley, Kepler",24y 176d,74 (19-1-54 26.35%),35 (0.47),25 (6-0-19 24.00%),21 (0.84)
6,"Broughton, Greg",23y 221d,22 (9-0-13 40.91%),2 (0.09),←,
15,"Crowley, Ryan",26y 64d,85 (41-0-44 48.24%),60 (0.71),←,
40,"de Boer, Matt",20y 59d,22 (9-0-13 40.91%),6 (0.27),←,
41,"Duffield, Paul",25y 92d,52 (21-0-31 40.38%),16 (0.31),←,
13,"Fyfe, Nat",18y 232d,3 (3-0-0 100.00%),4 (1.33),←,
4,"Hasleby, Paul",28y 330d,195 (84-0-111 43.08%),113 (0.58),←,
43,"Hayden, Roger",29y 150d,109 (57-0-52 52.29%),13 (0.12),←,
32,"Hill, Stephen",20y 7d,29 (12-0-17 41.38%),14 (0.48),←,
37,"Johnson, Michael",25y 200d,91 (46-0-45 50.55%),28 (0.31),←,
23,"Mayne, Chris",21y 187d,29 (14-0-15 48.28%),27 (0.93),←,
18,"McPharlin, Luke",28y 158d,158 (78-0-80 49.37%),112 (0.71),146 (70-0-76 47.95%),109 (0.75)
9,"McPhee, Adam",27y 214d,174 (71-1-102 41.09%),95 (0.55),32 (12-0-20 37.50%),12 (0.38)
2,"Morabito, Anthony",18y 191d,7 (6-0-1 85.71%),4 (0.57),←,
16,"Mundy, David",24y 292d,115 (53-0-62 46.09%),41 (0.36),←,
10,"Palmer, Rhys",21y 84d,27 (8-0-19 29.63%),15 (0.56),←,
29,"Pavlich, Matthew",28y 128d,220 (95-0-125 43.18%),434 (1.97),←,
24,"Roberton, Dylan",18y 321d,2 (2-0-0 100.00%),,←,
31,"Sandilands, Aaron",27y 153d,142 (70-0-72 49.30%),52 (0.37),←,
20,"Tarrant, Chris",29y 232d,226 (99-0-127 43.81%),359 (1.59),65 (24-0-41 36.92%),60 (0.92)
Totals,Totals,24y 96d,1804 (811-2-991 44.96%),1458 (0.81),,
C,"Harvey, Mark",44y 331d,58 (22-0-36 37.93%),,←,
