Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Astbury, David",4,3,8,12,,,,,5.0,,,2.0,,,,3.0,9.0,1.0,,5.0,,,88.0
35,"Broad, Nathan",5,2,5,10,,,,2.0,3.0,1.0,1.0,1.0,,,,3.0,6.0,,,3.0,,,79.0
22,"Caddy, Josh",6,1,5,11,,,,3.0,1.0,,2.0,2.0,,,,8.0,3.0,1.0,,,,1.0,90.0
11,"Castagna, Jason",5,2,1,6,,,,3.0,,2.0,,2.0,2.0,2.0,,6.0,2.0,,,,,1.0,79.0
30,"Conca, Reece",8,2,10,18,,,,5.0,,1.0,1.0,3.0,2.0,1.0,,6.0,13.0,,,2.0,,1.0,74.0
9,"Cotchin, Trent",12,1,13,25,,,,7.0,4.0,5.0,10.0,6.0,1.0,3.0,,11.0,14.0,,,2.0,,,75.0
10,"Edwards, Shane",6,,8,14,,,,4.0,,3.0,2.0,1.0,,,,6.0,6.0,,,2.0,,1.0,84.0
34,"Graham, Jack",6,,2,8,,,,2.0,2.0,2.0,3.0,3.0,,2.0,,5.0,6.0,,,1.0,,,65.0
6,"Grigg, Shaun",7,1,8,15,,,2.0,5.0,,4.0,,1.0,,1.0,,6.0,11.0,,,3.0,,,79.0
2,"Grimes, Dylan",5,1,9,14,,,,3.0,2.0,,,1.0,,1.0,,9.0,4.0,,,9.0,,,84.0
28,"Higgins, Jack",7,2,7,14,2,,,2.0,,1.0,,,1.0,,,9.0,6.0,1.0,1.0,1.0,,,78.0
14,"Houli, Bachar",16,4,6,22,1,,,,4.0,4.0,1.0,1.0,,,,6.0,14.0,,1.0,3.0,,,83.0
23,"Lambert, Kane",10,3,9,19,,2.0,,1.0,1.0,4.0,3.0,5.0,,,,9.0,11.0,,,1.0,,,82.0
4,"Martin, Dustin",6,3,13,19,,,,1.0,,4.0,,5.0,,1.0,,8.0,8.0,,,,,1.0,76.0
33,"McIntosh, Kamdyn",8,1,7,15,,,,,4.0,1.0,,5.0,1.0,2.0,,4.0,11.0,,,3.0,2.0,,76.0
25,"Nankervis, Toby",9,3,7,16,,,24.0,4.0,1.0,3.0,6.0,6.0,2.0,2.0,,11.0,4.0,1.0,,6.0,,,87.0
3,"Prestia, Dion",12,4,12,24,,,,5.0,1.0,2.0,4.0,5.0,1.0,1.0,,9.0,17.0,,,1.0,,,77.0
18,"Rance, Alex",8,6,12,20,,,,2.0,5.0,2.0,,1.0,2.0,1.0,,7.0,12.0,1.0,,6.0,,,97.0
8,"Riewoldt, Jack",11,9,3,14,5,1.0,,2.0,,3.0,1.0,1.0,,,,5.0,9.0,3.0,7.0,2.0,,,100.0
17,"Rioli, Daniel",7,2,7,14,,1.0,,5.0,1.0,4.0,2.0,2.0,1.0,1.0,,5.0,10.0,1.0,,1.0,,,83.0
15,"Short, Jayden",14,2,4,18,,,,1.0,2.0,1.0,,6.0,,,,5.0,13.0,,,,2.0,,77.0
1,"Vlastuin, Nick",10,6,7,17,,1.0,,4.0,5.0,1.0,1.0,,2.0,,,8.0,9.0,,1.0,7.0,,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,182,58,163,345,8,10.0,26.0,61.0,41.0,48.0,37.0,59.0,15.0,18.0,,149.0,198.0,9.0,10.0,58.0,4.0,5.0,
Opposition,Opposition,235,107,174,409,15,7.0,60.0,72.0,37.0,58.0,44.0,46.0,18.0,15.0,,155.0,260.0,18.0,13.0,52.0,4.0,12.0,
