Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Ablett, Luke",6,,8,14,1.0,1.0,1.0,1.0,,2.0,4.0,4.0,,3.0,,8.0,6.0,,,1.0,,,64.0
42,"Bevan, Paul",7,5.0,10,17,,,,6.0,,3.0,3.0,2.0,,1.0,,6.0,11.0,,,2.0,,,91.0
6,"Bolton, Craig",9,3.0,10,19,,,,3.0,5.0,1.0,,,2.0,,,6.0,13.0,,,8.0,,,83.0
24,"Bolton, Jude",11,2.0,15,26,1.0,,,9.0,,6.0,5.0,5.0,3.0,2.0,,8.0,18.0,1.0,2.0,2.0,,1.0,86.0
32,"Buchanan, Amon",6,1.0,8,14,,,,4.0,,2.0,4.0,,1.0,,,6.0,8.0,,,,2.0,1.0,69.0
28,"Crouch, Jared",8,1.0,6,14,,,,3.0,2.0,1.0,2.0,2.0,,1.0,,5.0,8.0,,,1.0,,1.0,81.0
37,"Goodes, Adam",15,3.0,15,30,2.0,,1.0,7.0,2.0,9.0,3.0,1.0,1.0,,,11.0,19.0,,,3.0,1.0,1.0,96.0
39,"Grundy, Heath",3,3.0,4,7,,,,4.0,,2.0,,1.0,,,,,7.0,,,2.0,,,82.0
1,"Hall, Barry",8,6.0,2,10,6.0,1.0,,1.0,,1.0,1.0,3.0,1.0,3.0,1.0,3.0,7.0,1.0,5.0,,,,100.0
15,"Jack, Kieren",6,1.0,8,14,1.0,,,2.0,1.0,,3.0,,1.0,,,7.0,7.0,,1.0,2.0,,,73.0
16,"Jolly, Darren",3,3.0,9,12,,,29.0,2.0,2.0,,,4.0,,3.0,,2.0,10.0,,,,,,70.0
31,"Kirk, Brett",6,5.0,22,28,,,,11.0,2.0,1.0,4.0,,2.0,,,9.0,19.0,1.0,1.0,,,1.0,85.0
9,"Malceski, Nick",6,3.0,2,8,1.0,,,2.0,1.0,2.0,,1.0,,,,2.0,6.0,1.0,,1.0,,1.0,64.0
29,"Mattner, Martin",7,3.0,12,19,,,,6.0,2.0,1.0,1.0,2.0,,2.0,,5.0,10.0,,,2.0,5.0,,92.0
3,"McVeigh, Jarrad",3,,9,12,,,,2.0,3.0,1.0,1.0,,,,,1.0,12.0,,,1.0,2.0,1.0,93.0
33,"Moore, Jarred",5,4.0,8,13,,1.0,,3.0,2.0,2.0,,1.0,,,,9.0,6.0,2.0,,1.0,,1.0,76.0
5,"OKeefe, Ryan",12,5.0,19,31,,,,9.0,1.0,3.0,7.0,2.0,2.0,1.0,,12.0,19.0,,,2.0,,,88.0
19,"OLoughlin, Michael",5,4.0,2,7,,2.0,,1.0,,2.0,,2.0,1.0,1.0,,2.0,5.0,,3.0,,,,93.0
25,"Richards, Ted",7,6.0,10,17,,,3.0,4.0,1.0,4.0,2.0,2.0,,,,7.0,10.0,1.0,,5.0,,,94.0
30,"Roberts-Thomson, Lewis",6,5.0,7,13,,,,,2.0,1.0,,2.0,,1.0,,3.0,10.0,1.0,,2.0,,,94.0
2,"Shaw, Rhyce",19,2.0,9,28,,,,4.0,6.0,3.0,1.0,2.0,1.0,,,7.0,19.0,,,2.0,4.0,,90.0
18,"White, Jesse",1,1.0,3,4,,,13.0,2.0,,,,1.0,,1.0,,4.0,,1.0,,1.0,,1.0,37.0
Totals,Totals,159,66.0,198,357,12.0,5.0,47.0,86.0,32.0,47.0,41.0,37.0,15.0,19.0,1.0,123.0,230.0,9.0,12.0,38.0,14.0,9.0,
Opposition,Opposition,196,90.0,168,364,18.0,9.0,40.0,75.0,32.0,51.0,35.0,37.0,19.0,15.0,5.0,139.0,227.0,10.0,16.0,39.0,17.0,12.0,
