Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",12,1,13,25,2,,,6.0,2.0,4.0,8.0,3.0,3.0,2.0,,18.0,6.0,,1.0,1.0,,2.0,94.0
36,"Broughton, Greg",9,6,7,16,,,,7.0,2.0,2.0,1.0,,,,,6.0,9.0,2.0,,,,,90.0
27,"Cameron, Clay",1,2,4,5,,,,2.0,1.0,,,1.0,1.0,1.0,,3.0,2.0,,,5.0,,,74.0
12,"Day, Sam",8,7,9,17,,1.0,5.0,2.0,2.0,2.0,,2.0,1.0,,,9.0,11.0,2.0,1.0,6.0,,1.0,86.0
23,"Dixon, Charlie",12,4,10,22,2,1.0,4.0,1.0,,3.0,2.0,2.0,1.0,1.0,,15.0,6.0,1.0,2.0,1.0,1.0,,94.0
33,"Hall, Aaron",7,,5,12,1,1.0,,9.0,1.0,2.0,2.0,3.0,,1.0,,5.0,7.0,,,,,1.0,84.0
5,"Harbrow, Jarrod",15,2,6,21,,,,2.0,4.0,1.0,1.0,4.0,1.0,,,5.0,13.0,1.0,,,2.0,,82.0
28,"Kolodjashnij, Kade",9,2,4,13,1,1.0,,2.0,2.0,2.0,,,1.0,,,2.0,11.0,,,7.0,,,86.0
40 ↑,"Lemmens, Sean",4,1,3,7,,,,,,3.0,2.0,1.0,,1.0,,3.0,5.0,,,2.0,,,31.0
19,"Lynch, Tom",4,,8,12,,,,1.0,,3.0,,3.0,,1.0,,7.0,6.0,,,6.0,,,97.0
32,"Matera, Brandon",8,3,3,11,1,,,2.0,,3.0,,,1.0,,,4.0,6.0,,,,,1.0,83.0
17,"May, Steven",8,3,4,12,,,1.0,3.0,4.0,3.0,,4.0,,1.0,,5.0,7.0,1.0,,13.0,1.0,,98.0
18 ↓,"McKenzie, Trent",7,3,4,11,,,,3.0,3.0,2.0,1.0,2.0,1.0,1.0,,4.0,6.0,1.0,,5.0,2.0,,72.0
1,"OMeara, Jaeger",11,1,7,18,,,,8.0,,5.0,2.0,4.0,2.0,3.0,,10.0,7.0,,1.0,1.0,1.0,,78.0
10,"Prestia, Dion",19,6,10,29,2,1.0,,7.0,2.0,8.0,6.0,4.0,,2.0,,11.0,17.0,,,3.0,,,81.0
35,"Rischitelli, Michael",10,3,8,18,,1.0,1.0,7.0,1.0,1.0,3.0,3.0,1.0,2.0,,10.0,8.0,,,2.0,,,87.0
8,"Russell, Luke",4,,5,9,,,,4.0,1.0,2.0,2.0,1.0,,,,2.0,7.0,,,,1.0,,80.0
6,"Sexton, Alex",4,,4,8,,,,4.0,,4.0,1.0,3.0,,1.0,,4.0,4.0,,,2.0,,,80.0
26,"Shaw, Matt",7,5,9,16,,,2.0,3.0,1.0,3.0,3.0,5.0,,1.0,,5.0,11.0,,,3.0,,1.0,78.0
2,"Smith, Zac",7,1,8,15,,1.0,30.0,2.0,1.0,2.0,2.0,1.0,,,,7.0,8.0,,,4.0,,1.0,81.0
25,"Stanley, Danny",12,7,6,18,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,5.0,13.0,1.0,,1.0,,,83.0
24,"Swallow, David",15,4,22,37,2,,1.0,1.0,2.0,4.0,2.0,4.0,,,2.0,14.0,24.0,,,4.0,1.0,1.0,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,61,159,352,11,11.0,44.0,77.0,32.0,60.0,39.0,51.0,14.0,19.0,2.0,154.0,194.0,9.0,5.0,66.0,9.0,8.0,
Opposition,Opposition,235,82,138,373,16,13.0,41.0,65.0,48.0,57.0,46.0,40.0,19.0,14.0,4.0,173.0,200.0,13.0,11.0,62.0,8.0,13.0,
