St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
26,"Battle, Josh",21y 350d,34 (15-0-19 44.12%),19 (0.56),←,
15,"Billings, Jack",24y 364d,119 (46-1-72 39.08%),85 (0.71),←,
16,"Butler, Dan",24y 74d,57 (39-0-18 68.42%),75 (1.32),12 (8-0-4 66.67%),22 (1.83)
23,"Bytel, Jack",20y 155d,2 (1-0-1 50.00%),,←,
11,"Clark, Hunter",21y 143d,41 (17-1-23 42.68%),6 (0.15),←,
1,"Coffield, Nick",20y 298d,29 (11-1-17 39.66%),1 (0.03),←,
14,"Geary, Jarryn",32y 54d,197 (98-2-97 50.25%),31 (0.16),←,
8,"Hill, Bradley",27y 38d,161 (102-0-59 63.35%),80 (0.50),12 (8-0-4 66.67%),1 (0.08)
40,"Hind, Nick",25y 363d,18 (9-0-9 50.00%),17 (0.94),←,
20,"Howard, Dougal",24y 144d,57 (31-0-26 54.39%),15 (0.26),12 (8-0-4 66.67%),1 (0.08)
3,"Jones, Zak",25y 154d,100 (56-0-44 56.00%),27 (0.27),10 (7-0-3 70.00%),4 (0.40)
12,"King, Max",20y 40d,12 (8-0-4 66.67%),18 (1.50),←,
21,"Long, Ben",22y 361d,39 (14-1-24 37.18%),21 (0.54),←,
13,"Lonie, Jack",24y 3d,71 (28-0-43 39.44%),63 (0.89),←,
19,"Marshall, Rowan",24y 266d,45 (17-0-28 37.78%),21 (0.47),←,
28,"Membrey, Tim",26y 82d,104 (47-2-55 46.15%),183 (1.76),103 (46-2-55 45.63%),183 (1.78)
33,"Paton, Ben",21y 302d,28 (13-0-15 46.43%),4 (0.14),←,
6,"Ross, Sebastian",27y 101d,133 (49-2-82 37.59%),22 (0.17),←,
18,"Ryder, Paddy",32y 155d,251 (127-4-120 51.39%),175 (0.70),8 (6-0-2 75.00%),4 (0.50)
35,"Sinclair, Jack",25y 186d,91 (36-1-54 40.11%),40 (0.44),←,
9,"Steele, Jack",24y 247d,90 (37-1-52 41.67%),30 (0.33),73 (29-1-43 40.41%),21 (0.29)
44,"Wilkie, Callum",24y 159d,34 (17-0-17 50.00%),,←,
Totals,Totals,24y 250d,1713 (818-16-879 47.75%),933 (0.54),,
C,"Ratten, Brett",49y 36d,138 (71-1-66 51.81%),,18 (11-0-7 61.11%),
