North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",28y 231d,221 (103-0-118 46.61%),45 (0.20),←,
16,"Bonar, Aiden",22y 55d,18 (4-0-14 22.22%),5 (0.28),12 (1-0-11 8.33%),
15,"Bosenavulagi, Atu",20y 227d,6 (2-0-4 33.33%),,3 (0-0-3 0.00%),
42,"Campbell, Tom",29y 181d,49 (18-0-31 36.73%),27 (0.55),7 (0-0-7 0.00%),4 (0.57)
10,"Cunnington, Ben",29y 306d,217 (110-0-107 50.69%),89 (0.41),←,
22,"Goldstein, Todd",32y 305d,258 (122-1-135 47.48%),130 (0.50),←,
43,"Hall, Aaron",30y 174d,129 (37-1-91 29.07%),92 (0.71),26 (4-0-22 15.38%),16 (0.62)
20,"Larkey, Nick",22y 330d,36 (11-0-25 30.56%),50 (1.39),←,
35,"Lazzaro, Charlie",19y 38d,6 (0-0-6 0.00%),1 (0.17),←,
1,"Mahony, Jack",19y 171d,17 (1-0-16 5.88%),5 (0.29),←,
23,"McKay, Ben",23y 129d,22 (2-0-20 9.09%),,←,
31,"Menadue, Connor",24y 225d,42 (23-0-19 54.76%),11 (0.26),3 (0-0-3 0.00%),
29,"Phillips, Will",18y 345d,5 (0-0-5 0.00%),2 (0.40),←,
24,"Powell, Tom",19y 61d,7 (0-0-7 0.00%),3 (0.43),←,
12,"Simpkin, Jy",23y 58d,80 (28-0-52 35.00%),34 (0.43),←,
2,"Stephenson, Jaidyn",22y 107d,61 (34-0-27 55.74%),84 (1.38),7 (0-0-7 0.00%),8 (1.14)
5,"Taylor, Curtis",21y 26d,15 (3-0-12 20.00%),5 (0.33),←,
26,"Thomas, Tarryn",21y 38d,33 (12-0-21 36.36%),25 (0.76),←,
28,"Turner, Kayne",25y 122d,86 (41-0-45 47.67%),53 (0.62),←,
19,"Walker, Josh",28y 171d,108 (40-1-67 37.50%),73 (0.68),23 (3-0-20 13.04%),4 (0.17)
17,"Young, Lachie",22y 26d,15 (4-0-11 26.67%),1 (0.07),7 (0-0-7 0.00%),
7,"Ziebell, Jack",30y 63d,225 (104-0-121 46.22%),163 (0.72),←,
44,"Zurhaar, Cameron",22y 345d,50 (16-0-34 32.00%),49 (0.98),←,
Totals,Totals,24y 99d,1706 (715-3-988 41.91%),947 (0.56),,
C,"Noble, David",53y 352d,7 (0-0-7 0.00%),,←,
