Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Cerra, Adam",14,2,16,30,1,1.0,,6.0,,7.0,6.0,5.0,5.0,2.0,3.0,10.0,21.0,,,1.0,1.0,,83.0
9,"Cripps, Patrick",17,5,13,30,3,,,2.0,,11.0,8.0,5.0,,2.0,1.0,11.0,20.0,,2.0,,,,83.0
30,"Curnow, Charlie",5,2,3,8,,2.0,1.0,1.0,,,,2.0,,1.0,,4.0,4.0,,1.0,2.0,,,83.0
12,"De Koning, Tom",8,3,1,9,,2.0,8.0,2.0,,3.0,2.0,1.0,1.0,,,5.0,2.0,2.0,1.0,3.0,,,82.0
15,"Docherty, Sam",15,6,11,26,1,,,1.0,3.0,5.0,3.0,1.0,,,,7.0,19.0,,,4.0,,,87.0
19,"Durdin, Corey",7,3,7,14,2,1.0,,1.0,,2.0,,2.0,1.0,1.0,,7.0,7.0,,1.0,,,1.0,75.0
25,"Fisher, Zac",8,,8,16,1,,,1.0,,3.0,1.0,2.0,1.0,,,5.0,11.0,,,,,,79.0
29,"Hewett, George",10,5,18,28,1,,,2.0,,6.0,4.0,2.0,2.0,2.0,,13.0,15.0,,,1.0,,,75.0
7,"Kennedy, Matthew",19,3,14,33,1,2.0,,4.0,3.0,7.0,8.0,4.0,4.0,,2.0,14.0,19.0,,,1.0,,,73.0
21,"Martin, Jack",6,5,7,13,1,1.0,,3.0,,3.0,1.0,1.0,1.0,,,5.0,8.0,,1.0,,,1.0,74.0
39,"McDonald, Oscar",11,6,4,15,,,,,4.0,,,3.0,3.0,,,7.0,9.0,,,6.0,,,100.0
11,"McGovern, Mitch",11,5,3,14,,1.0,,1.0,4.0,3.0,,3.0,1.0,2.0,,2.0,9.0,1.0,,4.0,,2.0,73.0
10,"McKay, Harry",6,5,3,9,1,1.0,,3.0,,1.0,,1.0,2.0,,,4.0,5.0,,1.0,1.0,,,95.0
24,"Newman, Nic",10,4,4,14,,,,1.0,5.0,1.0,,2.0,,,,3.0,8.0,,,5.0,,,78.0
4,"OBrien, Lochie",5,,8,13,1,,,2.0,,2.0,1.0,6.0,1.0,3.0,,6.0,10.0,,,,,2.0,86.0
44,"Owies, Matthew",4,3,6,10,,2.0,,2.0,,2.0,,1.0,1.0,,,5.0,4.0,,1.0,,,1.0,73.0
27,"Pittonet, Marc",4,3,9,13,,1.0,16.0,1.0,,1.0,4.0,6.0,,4.0,,9.0,5.0,1.0,,3.0,,,84.0
42,"Saad, Adam",17,8,4,21,,,,4.0,3.0,6.0,1.0,,2.0,,,6.0,13.0,,,2.0,9.0,1.0,83.0
43,"Setterfield, Will",9,3,7,16,,,,,2.0,1.0,,1.0,,,,3.0,13.0,,,1.0,,1.0,71.0
1,"Silvagni, Jack",8,6,4,12,1,2.0,1.0,3.0,,,1.0,3.0,1.0,1.0,,2.0,11.0,,3.0,,,,81.0
23,"Weitering, Jacob",6,6,3,9,,,,1.0,3.0,,,1.0,1.0,,,3.0,6.0,,,8.0,4.0,,92.0
31,"Williamson, Tom",,,,,,,,,,,,,,,,,,,,,,,
6,"Williams, Zac",7,1,4,11,,,,1.0,2.0,,,4.0,1.0,2.0,,4.0,6.0,,,2.0,3.0,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,84,157,364,14,17.0,26.0,42.0,29.0,64.0,40.0,56.0,28.0,20.0,6.0,135.0,225.0,4.0,11.0,44.0,17.0,9.0,
Opposition,Opposition,181,81,126,307,11,10.0,29.0,32.0,50.0,40.0,22.0,79.0,20.0,28.0,,114.0,188.0,8.0,10.0,48.0,13.0,7.0,
