Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Baguley, Mark",10,4,6,16,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,,5.0,10.0,,,2.0,,,90.0
2,"Bellchambers, Tom",9,5,6,15,2,,40.0,3.0,,3.0,3.0,4.0,1.0,3.0,,6.0,8.0,1.0,2.0,3.0,,,85.0
32,"Colyer, Travis",7,3,5,12,1,,,5.0,3.0,3.0,1.0,4.0,,2.0,,3.0,11.0,,,,2.0,,74.0
6,"Daniher, Joe",11,7,2,13,1,,3.0,2.0,,6.0,1.0,4.0,1.0,1.0,,7.0,6.0,4.0,1.0,2.0,,,96.0
13,"Fantasia, Orazio",9,5,5,14,2,,,4.0,3.0,1.0,1.0,1.0,1.0,,,3.0,11.0,,2.0,,1.0,,81.0
8,"Gleeson, Martin",12,7,11,23,,,,,4.0,1.0,,2.0,,2.0,,5.0,17.0,2.0,,6.0,1.0,,82.0
9,"Goddard, Brendon",7,4,14,21,,,,1.0,1.0,1.0,2.0,,1.0,,,7.0,15.0,1.0,,1.0,,,83.0
15,"Green, Josh",8,4,1,9,3,2.0,,,,3.0,,3.0,,1.0,,5.0,5.0,1.0,3.0,,,1.0,77.0
36,"Hartley, Michael",7,4,3,10,,,,1.0,2.0,1.0,,,1.0,,,1.0,8.0,,,13.0,,,95.0
21,"Heppell, Dyson",14,4,9,23,,1.0,,1.0,2.0,5.0,4.0,2.0,3.0,1.0,,10.0,14.0,,,2.0,,2.0,80.0
26,"Hooker, Cale",8,8,5,13,2,1.0,,,,1.0,,1.0,1.0,,,8.0,6.0,3.0,4.0,,,3.0,90.0
40,"Howlett, Ben",3,1,10,13,,,,4.0,2.0,2.0,3.0,1.0,,,,7.0,5.0,1.0,,2.0,,1.0,74.0
18,"Hurley, Michael",12,9,9,21,,,,1.0,3.0,1.0,,4.0,,2.0,,6.0,14.0,1.0,,5.0,,,96.0
43,"McDonald-Tipungwuti, Anthony",4,5,5,9,2,,,,,1.0,,3.0,,3.0,,5.0,5.0,3.0,2.0,1.0,,,75.0
1,"McGrath, Andrew",7,5,8,15,,,,4.0,1.0,,,2.0,,,,2.0,12.0,,,2.0,,,78.0
45,"McKenna, Conor",8,2,10,18,1,,,3.0,2.0,2.0,,2.0,1.0,1.0,,2.0,16.0,,,1.0,,,74.0
7,"Merrett, Zach",16,3,13,29,,,,5.0,4.0,2.0,6.0,,3.0,,,9.0,21.0,,1.0,1.0,2.0,1.0,74.0
23,"Myers, David",8,,9,17,1,,,1.0,,2.0,1.0,4.0,,,,6.0,10.0,,,1.0,,,75.0
5,"Stanton, Brent",10,4,2,12,,,,7.0,2.0,2.0,,3.0,1.0,1.0,,3.0,10.0,,,2.0,,,86.0
17,"Stewart, James",7,5,2,9,,2.0,,1.0,1.0,1.0,2.0,,1.0,,,3.0,6.0,,1.0,,,,77.0
4,"Watson, Jobe",12,8,16,28,,1.0,,7.0,1.0,1.0,6.0,2.0,1.0,,,9.0,18.0,,1.0,,,2.0,78.0
11,"Zaharakis, David",10,4,11,21,,1.0,,1.0,1.0,4.0,2.0,3.0,,1.0,,4.0,17.0,,,1.0,2.0,1.0,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,101,162,361,15,11.0,43.0,52.0,34.0,45.0,33.0,47.0,18.0,19.0,,116.0,245.0,17.0,17.0,45.0,8.0,11.0,
Opposition,Opposition,229,115,150,379,18,9.0,37.0,59.0,29.0,54.0,39.0,46.0,19.0,18.0,6.0,127.0,248.0,12.0,9.0,36.0,9.0,13.0,
