St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
26,"Battle, Josh",24y 234d,83 (41-0-42 49.40%),26 (0.31),←,
16,"Butler, Dan",26y 324d,111 (65-0-46 58.56%),127 (1.14),66 (34-0-32 51.52%),74 (1.12)
13,"Byrnes, Ryan",21y 355d,34 (21-0-13 61.76%),7 (0.21),←,
11,"Clark, Hunter",24y 28d,74 (32-1-41 43.92%),10 (0.14),←,
21,"Cordy, Zaine",26y 178d,124 (68-0-56 54.84%),17 (0.14),6 (5-0-1 83.33%),5 (0.83)
5,"Crouch, Brad",29y 99d,142 (73-0-69 51.41%),50 (0.35),47 (25-0-22 53.19%),16 (0.34)
4,"Gresham, Jade",25y 242d,119 (56-1-62 47.48%),121 (1.02),←,
22,"Higgins, Jack",24y 35d,86 (52-1-33 61.05%),99 (1.15),43 (22-0-21 51.16%),70 (1.63)
8,"Hill, Bradley",29y 288d,217 (131-0-86 60.37%),93 (0.43),68 (37-0-31 54.41%),14 (0.21)
20,"Howard, Dougal",27y 29d,108 (56-0-52 51.85%),15 (0.14),63 (33-0-30 52.38%),1 (0.02)
19,"Marshall, Rowan",27y 150d,92 (44-0-48 47.83%),46 (0.50),←,
28,"Membrey, Tim",28y 332d,154 (71-2-81 46.75%),258 (1.68),153 (70-2-81 46.41%),258 (1.69)
10,"Owens, Mitch",19y 211d,13 (7-0-6 53.85%),13 (1.00),←,
33,"Paton, Ben",24y 186d,61 (31-0-30 50.82%),4 (0.07),←,
25,"Phillipou, Mattaes",18y 117d,6 (5-0-1 83.33%),6 (1.00),←,
6,"Ross, Sebastian",29y 351d,186 (76-2-108 41.40%),33 (0.18),←,
35,"Sinclair, Jack",28y 70d,147 (65-1-81 44.56%),48 (0.33),←,
9,"Steele, Jack",27y 131d,140 (62-1-77 44.64%),55 (0.39),123 (54-1-68 44.31%),46 (0.37)
14,"Stocker, Liam",23y 90d,34 (13-0-21 38.24%),2 (0.06),6 (5-0-1 83.33%),
7,"Wanganeen-Milera, Nasiah",20y 60d,23 (13-0-10 56.52%),1 (0.04),←,
44,"Wilkie, Callum",27y 44d,91 (46-0-45 50.55%),1 (0.01),←,
17,"Windhager, Marcus",19y 342d,23 (13-0-10 56.52%),6 (0.26),←,
32,"Wood, Mason",29y 222d,99 (52-0-47 52.53%),101 (1.02),34 (22-0-12 64.71%),25 (0.74)
Totals,Totals,25y 147d,2167 (1093-9-1065 50.44%),1139 (0.53),,
C,"Lyon, Ross",56y 166d,311 (177-5-129 57.72%),,127 (81-4-42 65.35%),
