Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Bond, Chris",7,,4,11,,,,2.0,,,,,2.0,1.0,,,,,,,,,
11,"Bowden, Joel",12,,9,21,,,,2.0,,,,,1.0,,,,,,,,,,
17,"Broderick, Paul",10,1,17,27,,,,1.0,,,,,,1.0,,,,,,,,,
9,"Campbell, Wayne",22,9,11,33,1,,,3.0,,,,,,,,,,,,,,,
15,"Charles, Justin",8,4,5,13,2,,1.0,,,,,,,2.0,,,,,,,,,
10,"Daffy, Nick",3,,2,5,1,,,1.0,,,,,,,,,,,,,,,
27,"Funcke, Ross",3,1,5,8,,,,2.0,,,,,1.0,1.0,,,,,,,,,
25,"Gale, Brendon",7,4,2,9,,,12.0,1.0,,,,,,2.0,,,,,,,,,
1,"Gale, Michael",9,2,1,10,,,,,,,,,1.0,1.0,,,,,,,,,
2,"Gaspar, Darren",10,1,3,13,,,,2.0,,,,,2.0,,,,,,,,,,
20,"Harrison, Ben",7,2,3,10,,,,1.0,,,,,,1.0,,,,,,,,,
16,"Holland, Ben",3,2,,3,,1.0,1.0,1.0,,,,,,,,,,,,,,,
3,"Kellaway, Duncan",9,4,5,14,,,,1.0,,,,,1.0,,,,,,,,,,
8,"Merenda, Mark",12,1,4,16,1,3.0,,,,,,,2.0,4.0,,,,,,,,,
6,"Naish, Chris",8,4,8,16,1,1.0,,,,,,,1.0,,,,,,,,,,
26,"Nichols, Trent",7,3,3,10,,1.0,,1.0,,,,,,,,,,,,,,,
7,"Prescott, Ashley",4,3,7,11,,,,,,,,,,1.0,,,,,,,,,
12,"Richardson, Matthew",14,11,2,16,6,5.0,1.0,1.0,,,,,1.0,4.0,1.0,,,,,,,,
4,"Rogers, Matthew",4,2,2,6,,,,2.0,,,,,,,,,,,,,,,
37,"Ryan, Damien",5,2,1,6,,,,2.0,,,,,,3.0,,,,,,,,,
41,"Turner, Scott",10,1,3,13,,,,,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,174,57,97,271,12,14.0,15.0,23.0,,,,,13.0,21.0,1.0,,,,,,,,
Opposition,Opposition,196,73,87,283,16,9.0,18.0,25.0,,,,,21.0,13.0,5.0,,,,,,,,
