Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",6,1,6,12,,,,2.0,1.0,4.0,2.0,,1.0,,,5.0,6.0,,,3.0,,,
10,"Ashcroft, Marcus",13,7,12,25,,,,4.0,8.0,,1.0,1.0,2.0,2.0,,12.0,14.0,1.0,,,1.0,,
20,"Black, Simon",12,2,14,26,3,,,9.0,3.0,2.0,2.0,2.0,2.0,3.0,,11.0,14.0,,1.0,4.0,,,
16,"Brown, Jonathan",11,7,6,17,1,3.0,,,1.0,,1.0,1.0,1.0,1.0,,7.0,9.0,2.0,1.0,,2.0,,
1,"Headland, Des",8,1,4,12,,,,6.0,2.0,5.0,1.0,1.0,1.0,,,2.0,10.0,,,1.0,,,
2,"Johnson, Chris",8,6,4,12,,1.0,,3.0,2.0,2.0,2.0,1.0,1.0,,,4.0,7.0,,1.0,2.0,1.0,,
27,"Keating, Clark",5,2,1,6,,1.0,4.0,2.0,,2.0,,1.0,,3.0,,3.0,3.0,1.0,1.0,1.0,,,
41,"Kennedy, Matthew",2,1,2,4,,,4.0,,,1.0,,,,,,1.0,3.0,,,,,,
45,"Knobel, Trent",,,2,2,,,4.0,1.0,,,,,,,,2.0,,,,,,,
44,"Lappin, Nigel",12,3,7,19,,1.0,,1.0,1.0,5.0,1.0,1.0,,,,7.0,13.0,1.0,1.0,2.0,2.0,,
11,"Lynch, Alastair",7,3,1,8,3,1.0,,,,1.0,,,1.0,1.0,,7.0,2.0,2.0,3.0,,,,
43,"McDonald, Beau",2,1,6,8,,,18.0,2.0,2.0,,,,,2.0,,2.0,5.0,,,2.0,,,
15,"Michael, Mal",2,6,8,10,,,,,4.0,,,,1.0,1.0,,2.0,7.0,1.0,,5.0,,,
8,"Notting, Tim",8,3,12,20,,2.0,1.0,3.0,1.0,3.0,1.0,4.0,,1.0,,5.0,14.0,,,1.0,2.0,,
24,"Picken, Marcus",15,11,4,19,,1.0,,2.0,2.0,4.0,1.0,,,,,3.0,16.0,,,,1.0,,
13,"Pike, Martin",9,2,3,12,,,,2.0,4.0,1.0,1.0,3.0,,,,7.0,7.0,1.0,,1.0,,,
28,"Robbins, Ben",8,4,11,19,,,,1.0,,4.0,2.0,2.0,1.0,,,10.0,9.0,,,1.0,,,
5,"Scott, Brad",3,1,6,9,,,,,,,,1.0,,3.0,,3.0,6.0,,,1.0,,,
22,"Scott, Chris",20,14,13,33,,1.0,1.0,2.0,2.0,6.0,2.0,4.0,1.0,1.0,,5.0,26.0,,1.0,2.0,2.0,,
34,"Shattock, Aaron",11,9,6,17,,,,,5.0,,,1.0,3.0,2.0,,3.0,13.0,,,1.0,,,
3,"Voss, Michael",14,2,6,20,2,,,3.0,1.0,7.0,3.0,1.0,1.0,,,8.0,13.0,,,1.0,2.0,,
33,"White, Darryl",9,6,4,13,,,2.0,2.0,2.0,1.0,1.0,2.0,,2.0,,6.0,8.0,2.0,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,92,138,323,9,14.0,34.0,45.0,41.0,48.0,21.0,26.0,16.0,22.0,,115.0,205.0,11.0,9.0,28.0,13.0,,
Opposition,Opposition,240,113,155,395,21,16.0,22.0,27.0,36.0,66.0,40.0,41.0,22.0,16.0,6.0,146.0,248.0,17.0,17.0,35.0,11.0,,
