North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",27y 323d,165 (88-1-76 53.64%),192 (1.16),←,
5,"Anderson, Stuart",21y 291d,21 (15-0-6 71.43%),3 (0.14),←,
11,"Archer, Glenn",23y 20d,75 (44-0-31 58.67%),44 (0.59),←,
14,"Armstrong, Matt",29y 43d,160 (71-0-89 44.38%),85 (0.53),28 (19-0-9 67.86%),14 (0.50)
26,"Bell, Peter",20y 43d,5 (3-0-2 60.00%),7 (1.40),3 (3-0-0 100.00%),5 (1.67)
12,"Blakey, John",29y 264d,204 (95-0-109 46.57%),64 (0.31),69 (43-0-26 62.32%),26 (0.38)
18,"Carey, Wayne",24y 322d,126 (73-0-53 57.94%),316 (2.51),←,
27,"Crocker, Darren",29y 18d,136 (63-1-72 46.69%),89 (0.65),←,
25,"Daniltchenko, Jason",20y 224d,14 (10-0-4 71.43%),1 (0.07),←,
6,"Fairley, Ian",31y 208d,196 (101-2-93 52.04%),148 (0.76),←,
17,"Freeborn, Glenn",23y 67d,11 (8-0-3 72.73%),6 (0.55),←,
34,"King, David",24y 37d,44 (28-0-16 63.64%),13 (0.30),←,
4,"Martyn, Mick",27y 226d,154 (82-1-71 53.57%),13 (0.08),←,
31,"McKernan, Corey",22y 116d,50 (33-0-17 66.00%),46 (0.92),←,
22,"Roberts, Mark",30y 290d,145 (69-0-76 47.59%),118 (0.81),68 (43-0-25 63.24%),99 (1.46)
3,"Rock, Anthony",25y 197d,115 (67-0-48 58.26%),97 (0.84),←,
8,"Scott, Robert",27y 43d,160 (94-1-65 59.06%),184 (1.15),28 (19-0-9 67.86%),20 (0.71)
24,"Sholl, Craig",28y 105d,131 (73-0-58 55.73%),27 (0.21),←,
37,"Simpson, Adam",20y 57d,5 (5-0-0 100.00%),2 (0.40),←,
10,"Stevens, Anthony",24y 286d,110 (62-0-48 56.36%),50 (0.45),←,
36,"Stevens, Mark",20y 171d,11 (9-0-2 81.82%),15 (1.36),←,
Totals,Totals,25y 125d,2038 (1093-6-939 53.63%),1520 (0.75),,
C,"Pagan, Denis",48y 202d,73 (46-0-27 63.01%),,←,
