Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Bews, Jed",9,,4,13,,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,,,5.0,8.0,,,1.0,1.0,2.0,93.0
46,"Blicavs, Mark",8,5,9,17,,,,4.0,4.0,,2.0,3.0,2.0,3.0,,8.0,11.0,,,4.0,,,78.0
12,"Buzza, Wylie",5,3,,5,1,2.0,1.0,4.0,,1.0,,6.0,2.0,4.0,,5.0,2.0,2.0,3.0,1.0,,,87.0
35,"Dangerfield, Patrick",13,3,20,33,1,,,6.0,2.0,5.0,10.0,3.0,2.0,2.0,2.0,24.0,10.0,2.0,,1.0,,,85.0
22,"Duncan, Mitch",12,5,15,27,1,,,4.0,1.0,4.0,4.0,2.0,1.0,2.0,,11.0,15.0,,1.0,,2.0,1.0,78.0
29,"Guthrie, Cameron",9,6,11,20,,,,5.0,1.0,2.0,2.0,1.0,,1.0,,7.0,13.0,,,,2.0,,70.0
26,"Hawkins, Tom",14,10,6,20,2,2.0,,1.0,,3.0,,4.0,2.0,2.0,,9.0,10.0,3.0,5.0,2.0,,1.0,90.0
25,"Henderson, Lachie",10,6,5,15,1,,,1.0,1.0,2.0,,3.0,1.0,1.0,,6.0,8.0,2.0,1.0,1.0,,,95.0
8,"Kolodjashnij, Jake",5,2,7,12,,,,3.0,,3.0,,3.0,,1.0,,2.0,11.0,,,2.0,,,80.0
13,"Lonergan, Tom",8,7,7,15,,,,1.0,,,1.0,,1.0,,,5.0,10.0,1.0,,1.0,,,90.0
4,"Mackie, Andrew",12,5,6,18,,,,2.0,3.0,1.0,1.0,3.0,1.0,1.0,,3.0,15.0,,,,,,84.0
27,"Menegola, Sam",16,5,18,34,3,1.0,,4.0,2.0,7.0,4.0,5.0,3.0,2.0,3.0,15.0,18.0,,3.0,1.0,,,86.0
10,"Menzel, Daniel",12,6,2,14,2,1.0,,4.0,1.0,3.0,,,1.0,,,5.0,9.0,1.0,1.0,,,2.0,87.0
32,"Motlop, Steven",9,3,7,16,1,1.0,,1.0,,4.0,1.0,2.0,,,,5.0,11.0,,1.0,1.0,4.0,1.0,88.0
21,"Murdoch, Jordan",10,5,8,18,2,,,5.0,2.0,6.0,1.0,3.0,1.0,1.0,,7.0,11.0,1.0,,1.0,1.0,,80.0
3,"Parfitt, Brandan",7,3,5,12,,1.0,,2.0,,1.0,,2.0,,1.0,,2.0,10.0,,1.0,,,,68.0
34,"Parsons, James",1,2,2,3,,,,,,1.0,1.0,1.0,,,,1.0,3.0,,,1.0,,,30.0
16,"Selwood, Scott",6,3,16,22,1,,,12.0,1.0,1.0,2.0,1.0,,1.0,,9.0,15.0,,,1.0,,,83.0
9,"Smith, Zac",8,3,6,14,,2.0,28.0,6.0,2.0,,2.0,,1.0,,,4.0,11.0,,1.0,5.0,,,84.0
44,"Stewart, Tom",13,8,5,18,,1.0,,2.0,4.0,1.0,1.0,2.0,1.0,2.0,,8.0,9.0,2.0,,6.0,,1.0,86.0
7,"Taylor, Harry",9,7,6,15,,,,1.0,6.0,,,1.0,1.0,,,4.0,11.0,1.0,1.0,6.0,,,80.0
2,"Tuohy, Zach",12,2,4,16,,,,2.0,4.0,2.0,,2.0,1.0,1.0,,3.0,12.0,,,,3.0,,99.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,99,169,377,15,13.0,29.0,71.0,36.0,49.0,33.0,48.0,22.0,25.0,5.0,148.0,233.0,15.0,18.0,35.0,13.0,8.0,
Opposition,Opposition,190,80,159,349,8,11.0,42.0,76.0,34.0,51.0,37.0,57.0,25.0,22.0,1.0,124.0,232.0,4.0,9.0,43.0,4.0,6.0,
