Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
20,"Black, Simon",27y 110d,185 (121-1-63 65.68%),121 (0.65),←,
36,"Bradshaw, Daniel",27y 243d,175 (104-2-69 60.00%),345 (1.97),172 (101-2-69 59.30%),345 (2.01)
17,"Brennan, Jared",21y 359d,35 (20-0-15 57.14%),23 (0.66),←,
19,"Charman, Jamie",24y 6d,87 (57-1-29 66.09%),34 (0.39),←,
30,"Copeland, Robert",25y 57d,104 (69-0-35 66.35%),20 (0.19),←,
39,"Drummond, Josh",23y 94d,17 (10-0-7 58.82%),9 (0.53),←,
4,"Fixter, Ben",25y 29d,42 (20-0-22 47.62%),9 (0.21),15 (6-0-9 40.00%),1 (0.07)
45,"Harding, Scott",20y 33d,10 (5-0-5 50.00%),1 (0.10),←,
33,"Hooper, Rhan",18y 194d,6 (3-0-3 50.00%),3 (0.50),←,
27,"Keating, Clark",30y 125d,133 (88-2-43 66.92%),82 (0.62),119 (78-1-40 65.97%),73 (0.61)
15,"Michael, Mal",29y 28d,195 (110-1-84 56.67%),28 (0.14),134 (89-1-44 66.79%),5 (0.04)
10,"Moody, Matthew",20y 302d,19 (8-0-11 42.11%),13 (0.68),←,
8,"Notting, Tim",27y 274d,150 (97-1-52 65.00%),111 (0.74),←,
24,"Patfull, Joel",21y 227d,9 (5-0-4 55.56%),2 (0.22),←,
6,"Power, Luke",26y 195d,170 (108-1-61 63.82%),174 (1.02),←,
35,"Rischitelli, Michael",20y 195d,20 (9-0-11 45.00%),11 (0.55),←,
29,"Roe, Jason",22y 131d,10 (5-0-5 50.00%),2 (0.20),←,
5,"Scott, Brad",30y 80d,162 (94-2-66 58.64%),45 (0.28),140 (86-2-52 62.14%),39 (0.28)
28,"Selwood, Troy",22y 82d,29 (14-0-15 48.28%),3 (0.10),←,
11,"Sherman, Justin",19y 177d,35 (16-0-19 45.71%),21 (0.60),←,
32,"Stiller, Cheynee",20y 80d,7 (3-0-4 42.86%),2 (0.29),←,
3,"Voss, Michael",31y 15d,284 (167-2-115 59.15%),244 (0.86),205 (129-1-75 63.17%),172 (0.84)
Totals,Totals,24y 121d,1884 (1133-13-738 60.14%),1303 (0.69),,
C,"Matthews, Leigh",54y 143d,411 (248-6-157 61.07%),,187 (123-1-63 66.04%),
