Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",25y 331d,129 (53-1-75 41.47%),48 (0.37),98 (50-1-47 51.53%),36 (0.37)
17,"Brown, Callum",21y 112d,32 (17-0-15 53.13%),13 (0.41),←,
25,"Crisp, Jack",25y 319d,131 (66-1-64 50.76%),47 (0.36),113 (59-1-53 52.65%),37 (0.33)
5,"Elliott, Jamie",26y 361d,102 (60-1-41 59.31%),158 (1.55),←,
19,"Greenwood, Levi",30y 179d,150 (80-2-68 54.00%),56 (0.37),76 (40-1-35 53.29%),30 (0.39)
4,"Grundy, Brodie",25y 124d,129 (70-1-58 54.65%),43 (0.33),←,
32,"Hoskin-Elliott, Will",25y 349d,116 (49-1-66 42.67%),120 (1.03),64 (37-1-26 58.59%),78 (1.22)
38,"Howe, Jeremy",29y 49d,180 (65-1-114 36.39%),88 (0.49),80 (43-1-36 54.38%),8 (0.10)
44,"Madgen, Jack",26y 114d,7 (6-0-1 85.71%),,←,
37,"Maynard, Brayden",22y 331d,94 (47-1-46 50.53%),15 (0.16),←,
16,"Mayne, Chris",30y 288d,214 (121-1-92 56.78%),206 (0.96),42 (26-0-16 61.90%),10 (0.24)
41,"Mihocek, Brody",26y 194d,37 (25-0-12 67.57%),61 (1.65),←,
49,"Noble, John",22y 145d,2 (2-0-0 100.00%),,←,
10,"Pendlebury, Scott",31y 222d,298 (181-2-115 61.07%),177 (0.59),←,
21,"Phillips, Tom",23y 102d,71 (41-1-29 58.45%),39 (0.55),←,
23,"Roughead, Jordan",28y 287d,159 (77-0-82 48.43%),34 (0.21),21 (14-0-7 66.67%),
12,"Scharenberg, Matt",23y 333d,37 (22-1-14 60.81%),,←,
22,"Sidebottom, Steele",28y 227d,232 (143-3-86 62.28%),160 (0.69),←,
24,"Thomas, Josh",27y 320d,86 (55-1-30 64.53%),81 (0.94),←,
7,"Treloar, Adam",26y 161d,160 (63-1-96 39.69%),96 (0.60),81 (43-1-37 53.70%),48 (0.59)
18,"Varcoe, Travis",31y 129d,220 (158-0-62 71.82%),170 (0.77),82 (44-0-38 53.66%),40 (0.49)
33,"Wills, Rupert",26y 89d,12 (9-0-3 75.00%),1 (0.08),←,
Totals,Totals,26y 266d,2598 (1410-19-1169 54.27%),1613 (0.62),,
C,"Buckley, Nathan",47y 22d,183 (101-1-81 55.46%),,←,
