Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
42,"Arnott, Simon",4,1,,4,,,,1.0,,,,,1.0,,,,,,,,,,
30,"Bayes, Mark",10,4,5,15,,1.0,,1.0,,,,,,1.0,,,,,,,,,
13,"Brunton, Neil",1,,2,3,,,,,,,,,,,,,,,,,,,
27,"Chapman, Wade",10,4,4,14,,,,,,,,,3.0,,,,,,,,,,
23,"Crawford, Justin",15,9,11,26,2,,,2.0,,,,,1.0,1.0,,,,,,,,,
8,"Cresswell, Daryn",18,3,10,28,1,,,2.0,,,,,1.0,2.0,1.0,,,,,,,,
5,"Daniels, Jayson",5,3,6,11,,,,4.0,,,,,3.0,,,,,,,,,,
6,"Dunkley, Andrew",4,3,4,8,,,,2.0,,,,,,,,,,,,,,,
29,"Garlick, Simon",13,1,18,31,,,,2.0,,,,,2.0,,,,,,,,,,
20,"Gaspar, Darren",9,3,3,12,,,,4.0,,,,,1.0,1.0,,,,,,,,,
25,"Gray, Troy",10,6,9,19,1,3.0,2.0,1.0,,,,,,2.0,,,,,,,,,
39,"Heuskes, Adam",4,1,8,12,,,,1.0,,,,,2.0,2.0,,,,,,,,,
11,"Kappler, Darren",13,4,5,18,3,1.0,,1.0,,,,,2.0,,,,,,,,,,
14,"Kelly, Paul",26,5,13,39,3,,,5.0,,,,,2.0,1.0,2.0,,,,,,,,
24,"Kickett, Derek",13,7,15,28,,,1.0,,,,,,,3.0,,,,,,,,,
3,"Lewis, Dale",12,9,10,22,,,,3.0,,,,,3.0,3.0,,,,,,,,,
4,"Lockett, Tony",18,12,3,21,16,,,1.0,,,,,4.0,2.0,3.0,,,,,,,,
2,"McRae, Dean",9,2,5,14,1,,,,,,,,,2.0,,,,,,,,,
33,"Myles, Dion",3,1,1,4,,,,,,,,,,,,,,,,,,,
1,"Roos, Paul",15,10,13,28,,1.0,,,,,,,1.0,,,,,,,,,,
22,"Rose, Gavin",9,2,7,16,,,13.0,1.0,,,,,,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,221,90,152,373,27,8.0,16.0,31.0,,,,,26.0,23.0,6.0,,,,,,,,
Opposition,Opposition,174,62,121,295,6,8.0,7.0,39.0,,,,,23.0,26.0,,,,,,,,,
