Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",27y 49d,111 (53-0-58 47.75%),34 (0.31),←,
14,"Birchall, Grant",20y 194d,59 (35-0-24 59.32%),6 (0.10),←,
30,"Brown, Campbell",24y 347d,115 (54-0-61 46.96%),40 (0.35),←,
39,"Campbell, Robert",26y 68d,97 (51-0-46 52.58%),23 (0.24),←,
9,"Crawford, Shane",33y 335d,300 (150-2-148 50.33%),222 (0.74),←,
24,"Croad, Trent",28y 153d,216 (103-1-112 47.92%),189 (0.88),178 (83-1-94 46.91%),129 (0.72)
31,"Dew, Stuart",28y 357d,189 (110-3-76 58.99%),250 (1.32),9 (8-0-1 88.89%),5 (0.56)
8,"Ellis, Xavier",20y 163d,32 (23-0-9 71.88%),5 (0.16),←,
23,"Franklin, Lance",21y 192d,75 (38-0-37 50.67%),216 (2.88),←,
27,"Gilham, Stephen",23y 342d,48 (33-0-15 68.75%),2 (0.04),47 (33-0-14 70.21%),2 (0.04)
18,"Guerra, Brent",26y 72d,150 (103-0-47 68.67%),89 (0.59),54 (34-0-20 62.96%),6 (0.11)
15,"Hodge, Luke",24y 55d,127 (60-0-67 47.24%),89 (0.70),←,
4,"Ladson, Rick",24y 173d,93 (44-0-49 47.31%),36 (0.39),←,
3,"Lewis, Jordan",22y 107d,77 (37-0-40 48.05%),24 (0.31),←,
5,"Mitchell, Sam",25y 302d,127 (61-0-66 48.03%),21 (0.17),←,
29,"Murphy, Tom",22y 143d,26 (13-0-13 50.00%),3 (0.12),←,
33,"Rioli, Cyril",19y 26d,19 (15-0-4 78.95%),18 (0.95),←,
2,"Roughead, Jarryd",21y 199d,77 (41-0-36 53.25%),117 (1.52),←,
12,"Sewell, Brad",24y 189d,79 (37-0-42 46.84%),10 (0.13),←,
44,"Stokes, Cameron",19y 38d,7 (6-0-1 85.71%),5 (0.71),←,
13,"Taylor, Simon",25y 357d,64 (33-0-31 51.56%),15 (0.23),←,
6,"Williams, Mark",25y 118d,92 (38-0-54 41.30%),211 (2.29),←,
Totals,Totals,24y 148d,2180 (1138-6-1036 52.20%),1625 (0.75),,
C,"Clarkson, Alastair",40y 104d,87 (43-0-44 49.43%),,←,
